nbGenes = 20;
preference = [[0 71 14 12 22 4 85 16 1 77 36 16 87 27 56 32 75 15 10 97 ]
[92 0 97 32 47 43 99 36 56 52 56 41 17 83 46 39 49 52 77 91 ]
[12 40 0 26 72 5 62 42 74 22 8 0 42 95 11 39 4 75 19 83 ]
[71 94 83 0 20 61 83 11 53 91 33 1 50 55 20 23 74 50 7 60 ]
[9 68 32 46 0 33 97 68 0 11 46 65 80 14 82 45 89 79 92 90 ]
[75 85 33 76 7 0 88 17 29 74 34 20 5 51 83 88 50 28 38 37 ]
[63 43 9 16 23 78 0 90 94 65 56 10 10 13 71 27 96 68 68 97 ]
[27 9 40 93 12 60 95 0 13 28 82 48 53 71 62 49 83 2 6 45 ]
[75 86 96 90 64 21 64 83 0 20 24 95 51 79 86 29 91 18 64 31 ]
[22 45 60 6 93 74 1 12 36 0 23 74 73 31 29 68 56 77 61 20 ]
[91 53 85 29 67 95 94 33 37 0 0 43 56 29 30 79 38 70 62 56 ]
[34 61 62 13 12 40 41 91 28 65 91 0 64 0 95 47 84 37 35 62 ]
[44 5 68 2 59 92 85 97 98 47 85 3 0 67 29 36 69 61 57 86 ]
[58 38 97 29 81 10 17 88 43 82 3 89 83 0 87 58 85 93 55 24 ]
[8 40 15 41 64 85 88 43 9 91 79 72 60 18 0 73 70 17 0 76 ]
[17 87 0 61 18 30 55 11 34 65 5 97 35 60 25 0 34 49 80 2 ]
[14 22 13 31 26 86 95 77 38 38 88 96 39 14 4 68 0 61 6 96 ]
[47 31 90 85 5 61 63 99 74 14 82 8 29 60 4 96 8 0 34 39 ]
[34 99 92 90 67 15 10 97 19 12 70 7 24 93 22 81 30 77 0 23 ]
[28 29 65 29 39 80 62 29 19 61 46 83 93 92 16 45 11 97 0 0 ]
];
