nbGenes = 20;
preference = [[0 99 22 48 52 79 55 70 37 61 42 76 95 14 56 56 98 61 4 25 ]
[17 0 35 88 2 53 78 50 66 74 41 90 13 84 38 53 57 70 80 35 ]
[21 47 0 63 61 8 79 32 31 56 51 30 76 61 87 28 6 4 65 0 ]
[94 82 61 0 77 80 18 91 62 52 16 71 61 70 97 62 60 37 11 59 ]
[11 29 26 18 0 47 94 31 5 81 39 39 89 74 0 8 23 38 12 51 ]
[58 97 43 54 76 0 63 42 54 90 11 7 16 30 90 9 58 54 4 3 ]
[91 19 65 42 91 48 0 40 76 74 18 43 92 49 91 99 28 84 86 70 ]
[31 38 72 1 53 57 22 0 19 8 88 88 42 37 52 84 82 51 34 31 ]
[27 73 53 1 78 68 99 48 0 26 88 37 17 60 50 48 7 49 2 39 ]
[15 74 76 57 20 70 84 25 75 0 23 82 41 1 72 63 26 11 94 61 ]
[91 55 28 8 32 8 80 52 70 13 0 18 57 99 13 89 93 69 27 42 ]
[48 86 2 66 19 96 38 66 54 56 32 0 68 17 98 93 17 32 30 3 ]
[68 28 21 16 82 57 70 95 93 1 37 78 0 35 13 43 27 23 81 3 ]
[51 20 64 2 5 29 56 51 79 23 70 1 14 0 58 70 88 8 63 49 ]
[52 74 38 26 88 66 11 84 32 44 65 44 29 48 0 69 8 67 6 69 ]
[83 38 62 42 69 47 47 15 66 23 19 7 17 44 42 0 16 50 42 71 ]
[34 93 32 75 1 97 27 97 5 15 84 69 43 61 31 96 0 19 25 87 ]
[63 58 4 31 80 26 17 63 96 12 24 53 91 32 64 52 17 0 63 51 ]
[3 42 25 78 99 51 0 65 61 27 21 83 24 87 43 85 21 58 0 89 ]
[11 53 86 15 24 84 48 67 44 99 73 75 75 73 75 62 15 11 68 0 ]
];
