nbGenes = 30;
preference = [[0 35 3 80 35 93 97 73 22 2 47 34 87 12 13 73 45 12 88 60 85 14 48 50 80 41 37 41 83 83 ]
[29 0 75 42 39 11 68 18 98 10 64 98 40 87 61 88 42 95 44 82 84 35 86 76 57 0 10 61 96 49 ]
[79 42 0 23 45 47 60 78 49 57 20 93 5 97 0 65 45 51 38 5 9 53 45 10 33 2 19 24 92 59 ]
[18 9 17 0 98 99 21 39 32 10 47 55 87 87 26 18 92 47 41 80 95 40 19 60 60 64 12 85 65 93 ]
[24 68 90 42 0 35 46 70 65 70 45 66 1 76 35 97 95 23 12 29 34 0 3 44 2 74 91 65 32 64 ]
[39 56 75 29 28 0 5 84 98 11 87 75 12 0 79 57 53 35 66 8 96 48 42 5 12 4 98 66 97 60 ]
[48 67 41 59 86 39 0 46 61 72 12 88 58 20 78 2 53 28 99 10 11 68 14 76 50 77 50 49 26 72 ]
[6 70 12 23 4 92 78 0 48 70 77 46 84 53 87 7 66 50 83 27 37 35 61 84 99 1 45 69 64 80 ]
[34 97 0 13 46 80 33 51 0 6 73 29 53 93 29 30 82 76 39 57 39 73 56 54 58 27 41 9 79 5 ]
[18 14 29 88 14 34 66 83 71 0 8 13 17 6 42 76 8 0 17 68 31 34 33 31 64 93 16 69 3 23 ]
[92 91 93 45 91 40 93 85 66 45 0 75 3 42 88 36 80 95 47 53 48 64 40 89 60 87 94 47 96 99 ]
[37 21 9 6 60 93 53 47 25 28 19 0 34 31 52 41 90 46 41 66 79 99 6 72 41 16 47 33 22 2 ]
[73 65 45 24 53 97 78 48 59 94 48 70 0 20 26 13 10 1 72 53 15 5 3 49 67 40 34 75 11 69 ]
[6 10 25 62 74 80 22 35 50 90 27 94 63 0 55 1 11 95 17 91 32 54 82 24 42 22 47 71 4 91 ]
[73 50 35 44 62 97 28 20 27 86 58 50 38 52 0 32 50 60 8 74 25 35 92 97 72 89 70 64 4 74 ]
[14 5 9 59 41 63 51 74 88 54 78 26 60 56 43 0 84 81 30 77 35 4 6 8 10 34 30 66 91 82 ]
[8 4 77 1 27 30 38 17 81 28 64 14 75 94 32 83 0 22 16 20 27 24 24 27 61 32 86 68 21 49 ]
[90 68 71 6 79 12 85 27 85 44 25 58 62 28 36 47 1 0 72 58 35 21 84 70 60 91 77 58 90 28 ]
[99 61 73 78 37 69 72 78 91 22 34 28 83 12 55 78 30 55 0 12 44 70 85 66 47 75 90 89 61 36 ]
[7 37 29 99 84 48 0 22 54 35 63 35 25 77 77 65 51 90 53 0 51 97 67 28 47 21 92 63 48 49 ]
[97 19 36 34 78 34 73 94 29 79 17 89 82 61 18 41 58 66 24 9 0 28 41 59 20 4 9 1 27 13 ]
[37 6 74 53 33 9 47 23 71 45 29 95 82 15 2 57 54 29 4 96 44 0 43 73 15 37 22 88 98 50 ]
[84 65 10 81 69 79 20 14 47 30 85 24 18 28 76 52 34 30 97 21 53 11 0 94 98 58 68 58 63 96 ]
[1 39 94 91 64 35 31 7 20 85 56 58 2 23 17 68 4 23 93 31 5 37 77 0 11 92 93 90 29 37 ]
[21 34 4 24 90 98 88 17 72 86 74 70 38 12 35 52 22 61 1 41 73 49 88 2 0 44 76 70 12 1 ]
[44 73 97 57 4 19 70 11 97 2 70 66 3 15 62 50 79 14 5 31 13 94 61 33 20 0 33 83 21 34 ]
[90 36 80 46 84 59 83 35 89 65 41 43 2 67 94 27 81 81 12 51 81 21 11 98 53 61 0 40 11 38 ]
[97 80 85 90 10 92 53 5 63 40 15 31 42 27 49 90 13 95 34 47 16 6 96 63 75 77 13 0 11 0 ]
[74 31 99 38 96 10 32 17 1 79 95 51 64 52 2 70 6 45 42 68 61 59 12 94 29 28 12 57 0 62 ]
[54 51 93 33 63 46 38 92 94 74 20 7 45 57 8 7 14 77 47 21 41 8 63 33 16 86 85 89 26 0 ]
];
