nbGenes = 20;
preference = [[0 89 93 51 51 15 76 18 60 33 41 37 26 6 84 48 45 98 6 96 ]
[43 0 73 69 6 0 73 17 29 37 29 40 94 6 59 20 87 51 2 18 ]
[85 16 0 68 26 38 91 96 94 28 37 30 36 34 93 59 98 27 89 94 ]
[17 88 79 0 50 74 73 57 2 79 17 62 23 66 50 91 67 76 58 12 ]
[2 58 95 14 0 63 30 28 83 39 35 56 78 10 76 32 71 93 64 85 ]
[51 94 61 54 42 0 51 30 37 22 81 13 5 40 80 68 41 18 49 87 ]
[52 35 37 83 44 70 0 29 0 21 81 56 58 3 12 34 68 4 14 92 ]
[53 13 80 1 78 76 11 0 66 62 34 68 52 97 6 25 75 54 97 77 ]
[83 52 27 88 72 19 74 3 0 22 14 84 23 2 98 11 17 10 12 39 ]
[64 35 87 35 66 75 59 71 68 0 20 17 85 9 8 0 57 29 95 88 ]
[24 34 6 90 86 85 49 87 12 95 0 38 45 33 22 0 7 97 80 33 ]
[81 11 92 95 93 53 41 50 50 56 49 0 56 95 25 62 75 63 99 0 ]
[88 59 99 91 14 13 39 52 39 8 24 80 0 98 41 63 91 68 58 31 ]
[33 58 47 95 57 79 71 65 63 58 1 88 3 0 15 19 72 27 10 53 ]
[43 68 45 87 97 78 56 75 68 10 95 50 72 78 0 99 78 43 68 30 ]
[9 12 67 59 91 68 57 33 29 99 48 65 85 78 96 0 68 45 50 10 ]
[91 95 75 4 74 69 23 67 40 88 40 0 50 27 75 2 0 98 54 92 ]
[90 29 15 98 19 64 68 47 84 27 91 59 28 99 9 46 60 0 1 37 ]
[85 24 47 98 38 91 88 39 86 95 21 17 53 33 22 53 77 34 0 9 ]
[64 66 9 67 51 15 69 36 42 45 28 70 88 28 34 71 68 79 39 0 ]
];
