nbGenes = 20;
preference = [[0 72 61 90 95 81 48 74 79 36 30 36 1 57 2 25 14 59 30 25 ]
[30 0 85 43 36 16 58 18 31 70 42 30 70 51 5 93 17 27 93 56 ]
[46 17 0 75 46 44 46 58 23 11 49 67 12 67 33 4 21 57 68 24 ]
[99 75 57 0 70 57 88 43 94 74 43 74 72 45 69 13 16 68 45 71 ]
[60 64 16 39 0 6 99 54 51 16 82 72 82 86 10 5 62 39 98 64 ]
[97 2 17 36 52 0 52 49 28 44 22 68 25 47 33 23 31 33 74 44 ]
[9 38 81 4 30 75 0 77 76 56 85 35 28 54 38 0 41 61 76 1 ]
[48 77 98 1 81 34 88 0 9 71 7 96 94 58 44 13 80 67 55 96 ]
[62 44 48 71 57 79 23 69 0 8 22 5 69 67 55 66 49 25 16 98 ]
[71 28 99 95 32 26 14 74 12 0 37 71 71 24 25 52 14 50 70 67 ]
[99 1 54 67 2 66 52 39 40 65 0 40 46 56 32 21 42 63 97 2 ]
[23 96 7 38 91 55 16 74 10 99 66 0 9 37 82 80 46 64 83 29 ]
[42 12 30 37 23 50 44 76 29 87 69 98 0 74 10 39 69 14 4 81 ]
[24 54 76 73 24 46 85 68 81 21 63 94 74 0 74 71 54 94 0 86 ]
[31 70 97 69 72 73 47 15 89 26 9 63 47 22 0 33 62 23 94 73 ]
[33 70 7 18 20 64 19 12 19 57 41 86 73 64 67 0 16 64 83 53 ]
[54 60 52 49 37 81 99 53 90 8 76 94 89 82 49 31 0 7 45 5 ]
[14 89 35 19 33 39 90 41 0 22 56 59 58 33 68 83 10 0 13 98 ]
[49 75 58 38 24 98 0 25 74 11 99 61 9 80 47 94 82 44 0 11 ]
[64 5 94 69 40 36 26 12 22 93 95 50 67 94 53 0 24 0 78 0 ]
];
