nbGenes = 40;
preference = [[0 14 6 94 83 67 32 68 64 12 54 48 45 86 84 13 48 49 1 78 79 34 34 84 6 89 69 42 3 9 61 89 68 4 41 49 83 87 99 84 ]
[28 0 22 54 81 81 4 57 93 30 52 99 87 97 70 55 37 29 95 77 53 86 95 57 93 63 53 79 29 24 44 53 38 22 94 90 44 65 8 70 ]
[77 5 0 13 5 78 54 34 36 25 54 85 91 42 81 92 8 58 95 7 14 96 59 99 99 36 38 38 18 2 1 0 79 52 98 61 32 56 71 89 ]
[91 67 56 0 96 91 5 69 70 79 67 95 65 92 73 42 47 63 19 22 21 4 17 22 30 5 83 90 98 42 24 96 44 67 14 20 30 99 62 55 ]
[42 46 62 98 0 7 54 43 58 96 8 11 50 84 34 73 49 69 8 96 16 86 10 70 77 18 8 22 30 26 74 61 73 85 99 33 57 10 27 26 ]
[60 87 67 4 63 0 41 77 45 82 18 96 52 62 76 18 96 6 53 97 44 36 30 75 5 1 93 93 69 54 27 3 50 68 86 58 49 57 0 23 ]
[43 30 67 85 91 10 0 7 17 90 13 78 31 57 93 47 35 25 91 67 50 12 89 85 17 28 83 42 52 53 4 35 70 5 67 53 11 37 22 74 ]
[60 80 94 65 51 25 64 0 6 16 76 91 17 40 40 49 2 89 78 83 73 92 62 16 84 1 88 83 59 98 36 61 71 84 2 68 39 85 71 33 ]
[19 55 81 87 29 6 74 63 0 5 53 53 14 32 34 12 83 96 75 76 62 95 33 36 34 14 58 65 68 8 56 20 44 23 20 8 79 19 70 3 ]
[2 65 93 80 91 72 76 69 41 0 76 39 43 15 48 59 2 38 55 56 13 14 26 60 15 27 5 97 28 98 23 37 0 30 99 97 84 93 68 85 ]
[92 98 28 89 48 64 17 34 32 27 0 6 66 45 54 52 3 50 76 79 61 16 20 42 46 99 16 97 5 77 86 74 42 70 4 96 46 91 45 76 ]
[75 80 55 26 38 17 41 46 50 87 44 0 78 21 77 47 98 2 62 81 1 96 95 23 83 43 96 15 86 79 46 48 3 33 66 11 81 74 6 8 ]
[42 66 75 14 18 86 87 5 50 76 21 43 0 15 79 59 70 23 59 97 44 45 55 57 38 73 98 27 2 19 11 68 11 95 99 92 31 21 17 7 ]
[48 71 48 64 6 10 94 96 83 53 86 3 72 0 22 68 52 81 88 68 22 54 63 49 11 45 54 72 38 96 90 5 11 47 58 14 4 92 95 27 ]
[11 86 31 10 18 20 33 4 61 66 35 92 42 78 0 51 17 2 17 48 91 53 65 18 78 89 68 39 32 62 77 21 52 23 39 36 87 94 2 0 ]
[37 94 36 39 32 42 77 81 63 19 42 2 83 24 16 0 15 47 45 31 66 44 83 15 17 70 53 24 35 23 14 60 53 45 9 81 0 45 70 49 ]
