nbGenes = 20;
preference = [[0 94 40 24 15 92 91 71 13 48 23 1 0 70 8 66 31 39 81 11 ]
[72 0 56 10 44 89 51 18 55 96 69 24 14 91 4 11 11 36 72 2 ]
[47 67 0 11 87 63 98 66 67 82 44 6 88 5 25 77 90 8 53 93 ]
[78 73 24 0 31 26 95 29 87 46 94 57 89 69 88 8 66 98 57 68 ]
[69 29 36 97 0 58 37 88 26 4 40 28 57 14 48 50 20 32 65 79 ]
[80 21 8 41 94 0 43 18 67 87 42 54 11 36 9 46 27 86 74 46 ]
[60 28 24 84 98 16 0 1 47 33 59 63 18 68 74 35 90 15 20 79 ]
[58 96 64 58 76 82 65 0 1 32 28 81 37 41 46 18 3 94 42 1 ]
[58 44 48 38 1 93 21 28 0 20 21 37 52 60 15 96 50 71 80 88 ]
[74 67 68 95 93 39 10 17 47 0 12 18 1 16 35 65 35 11 27 26 ]
[91 21 7 2 63 27 49 54 79 27 0 14 69 73 54 62 65 43 70 71 ]
[23 79 61 95 13 67 41 42 14 74 72 0 16 52 30 22 40 25 79 70 ]
[18 54 22 24 73 1 50 66 33 92 66 41 0 21 16 80 94 21 66 79 ]
[94 23 95 95 33 34 35 78 31 76 64 8 93 0 76 32 91 25 62 32 ]
[17 66 80 27 21 23 29 67 52 89 16 60 71 87 0 20 86 90 18 12 ]
[6 51 57 19 7 59 27 54 30 0 11 75 15 99 17 0 75 26 95 1 ]
[18 90 90 30 44 26 94 23 34 96 71 69 48 36 36 77 0 32 93 1 ]
[49 39 33 91 8 27 30 47 84 81 69 62 49 76 37 65 65 0 54 63 ]
[76 35 18 64 7 80 33 22 48 45 91 89 26 88 83 18 98 34 0 15 ]
[35 39 54 61 48 45 27 33 90 17 51 86 13 23 54 72 46 90 47 0 ]
];
