nbGenes = 30;
preference = [[0 62 82 19 53 41 67 70 60 44 28 44 26 82 76 71 67 3 90 14 43 93 49 86 29 84 12 80 24 11 ]
[4 0 11 12 59 65 82 24 99 88 41 52 47 60 45 4 1 50 87 36 51 59 27 50 95 94 99 2 28 45 ]
[41 62 0 55 29 67 28 38 43 80 21 92 54 88 45 54 38 1 0 29 40 63 57 23 18 51 4 45 98 0 ]
[51 99 60 0 18 30 81 4 0 98 98 84 0 83 47 88 78 62 95 4 43 46 56 70 98 96 54 80 31 52 ]
[93 68 31 68 0 38 64 27 69 30 51 40 44 61 5 59 45 79 20 33 0 19 60 31 73 12 55 60 57 61 ]
[32 74 32 90 15 0 2 9 0 38 35 71 72 85 44 36 99 22 86 82 29 6 20 20 10 28 23 78 89 72 ]
[21 79 28 68 90 53 0 7 76 19 53 81 94 10 82 48 30 75 66 90 72 47 78 92 20 34 0 69 46 44 ]
[91 9 39 37 93 95 38 0 10 60 99 62 11 60 62 59 21 30 28 2 77 68 13 47 37 98 31 74 6 4 ]
[28 16 76 83 5 62 22 16 0 73 66 5 62 30 71 69 20 51 11 75 47 15 25 86 87 39 83 80 92 64 ]
[41 69 62 39 28 44 5 38 14 0 35 2 18 96 66 15 70 18 41 52 58 82 42 88 34 16 96 69 43 73 ]
[12 18 63 62 22 47 36 31 87 27 0 81 18 13 51 63 65 93 3 25 61 51 49 0 92 2 9 3 19 16 ]
[59 50 48 3 68 89 77 11 71 98 86 0 43 45 32 36 28 83 66 19 65 32 96 45 52 96 69 65 22 93 ]
[22 84 76 2 84 89 56 68 38 76 91 95 0 55 53 49 40 61 78 10 51 65 17 56 58 12 86 33 93 47 ]
[99 43 84 90 77 14 79 0 0 78 97 59 22 0 37 62 77 92 72 92 90 37 72 97 1 9 67 39 68 65 ]
[7 19 63 94 95 90 60 64 27 75 47 93 65 66 0 54 60 87 97 16 93 12 82 71 99 44 12 29 18 14 ]
[83 99 55 2 60 40 95 24 83 34 68 6 3 43 93 0 44 63 54 33 78 7 15 37 35 38 55 4 33 85 ]
[60 26 34 55 43 30 30 46 59 73 7 75 99 2 95 51 0 83 85 62 12 7 3 87 27 58 85 36 99 64 ]
[14 47 95 89 22 3 19 56 71 89 91 29 93 43 83 29 25 0 40 30 60 1 65 26 47 8 78 94 21 0 ]
[49 98 99 18 5 57 87 99 42 12 57 55 2 29 44 10 55 98 0 92 2 79 31 12 28 72 37 63 98 71 ]
[36 9 18 12 53 18 87 76 29 77 48 10 81 58 18 55 93 48 18 0 49 39 40 98 3 21 69 39 48 76 ]
[30 4 25 25 82 25 58 54 6 41 83 94 3 57 21 65 9 13 47 76 0 78 9 52 6 77 95 32 60 52 ]
[84 93 84 20 93 73 21 91 21 31 99 26 27 41 76 15 68 51 49 73 8 0 53 59 26 95 90 9 8 7 ]
[73 51 29 65 64 75 94 0 28 62 99 33 48 42 8 12 78 77 60 84 28 63 0 12 75 14 67 76 98 45 ]
[19 31 85 46 51 13 77 5 81 59 61 85 12 94 82 26 42 26 52 54 90 26 97 0 94 4 57 64 81 66 ]
[83 65 91 92 54 98 60 91 94 21 24 38 34 18 24 52 54 31 44 43 23 26 7 36 0 87 11 34 59 95 ]
[99 23 64 84 65 46 74 34 30 98 70 45 53 14 64 57 98 57 34 49 94 7 52 3 23 0 17 98 92 92 ]
[56 29 71 10 93 65 84 56 43 52 86 6 54 86 23 73 98 84 39 29 63 83 21 49 87 65 0 40 98 35 ]
[21 31 51 67 85 31 69 82 68 86 7 36 98 21 74 16 6 86 76 32 16 13 58 46 11 92 91 0 91 86 ]
[81 33 6 21 65 70 39 95 50 77 84 36 89 63 13 35 1 90 29 11 31 43 21 46 15 11 18 89 0 26 ]
[12 99 83 78 41 37 83 14 51 33 53 67 43 43 29 11 58 6 51 20 81 13 8 41 6 58 85 18 50 0 ]
];
