nbGenes = 50;
preference = [[0 34 94 9 22 28 77 18 79 14 91 59 41 82 59 49 57 12 85 62 86 13 14 44 22 66 79 17 63 73 40 71 60 54 18 33 51 99 22 85 28 58 42 59 79 33 74 32 99 25 ]
[93 0 13 69 26 29 26 69 85 62 71 91 51 2 88 80 22 93 9 38 66 4 6 55 57 22 67 66 12 13 26 8 58 0 41 56 24 67 88 37 41 81 79 50 5 29 77 1 70 3 ]
[15 86 0 86 47 62 57 88 84 71 18 40 27 8 14 28 18 69 89 73 94 0 24 92 19 80 15 1 19 59 73 8 8 44 65 3 90 39 99 96 2 0 89 3 92 56 15 85 86 75 ]
[85 92 21 0 26 97 30 68 49 2 84 22 79 72 17 92 45 19 84 57 88 29 47 27 34 75 88 55 97 95 22 76 28 3 60 33 72 27 52 19 7 84 96 31 98 25 71 31 71 61 ]
[96 15 67 31 0 1 52 12 62 62 40 42 47 13 66 33 20 51 78 58 44 67 85 46 61 13 25 98 50 9 90 85 23 64 34 65 71 81 18 88 54 99 36 59 38 44 45 5 16 64 ]
[10 71 73 50 92 0 85 17 44 9 94 13 7 2 66 19 50 41 94 92 98 63 29 34 83 98 12 70 3 44 86 14 30 26 77 86 35 66 15 18 36 76 43 72 59 84 42 78 41 81 ]
[0 15 5 13 77 49 0 26 69 89 77 97 48 72 44 88 54 34 30 96 86 42 0 3 39 36 76 10 18 90 51 3 79 51 22 33 16 83 7 2 82 54 27 89 56 57 38 77 51 82 ]
[17 24 38 0 20 95 71 0 53 89 1 9 56 28 54 94 13 77 45 87 85 41 52 97 10 33 86 50 72 49 49 64 63 48 41 39 39 4 22 49 91 35 63 31 45 56 65 31 35 82 ]
[62 3 9 80 33 14 46 90 0 58 39 93 0 23 28 0 52 79 27 99 35 37 59 58 11 26 20 85 8 35 62 98 48 73 55 57 1 14 94 54 58 34 10 2 78 91 92 69 4 25 ]
[83 15 24 81 42 19 69 94 92 0 34 38 64 73 58 11 17 9 74 59 4 35 28 83 27 47 52 39 56 45 19 28 92 93 4 11 72 37 4 46 0 76 4 68 11 84 82 12 62 34 ]
[27 86 22 14 89 71 19 61 2 81 0 76 36 3 48 0 49 40 30 8 78 34 30 59 10 30 48 88 98 4 74 93 97 34 12 87 90 35 2 42 40 58 93 29 46 9 5 97 94 45 ]
[11 21 99 5 25 52 71 19 81 29 44 0 71 42 90 44 25 10 96 94 82 33 3 56 83 85 37 66 41 70 6 77 43 14 31 52 91 47 51 62 33 77 55 1 79 64 52 62 30 92 ]
[12 32 13 39 77 11 68 99 2 31 85 33 0 88 36 19 27 56 16 6 29 67 85 25 90 5 79 64 33 2 64 11 72 48 17 49 58 75 0 99 53 16 6 90 96 17 91 33 82 9 ]
[5 95 73 66 84 33 76 2 69 35 33 38 86 0 91 65 3 27 47 71 10 52 77 5 80 25 15 54 99 4 50 55 48 63 52 17 59 79 29 50 17 55 94 72 69 81 61 48 12 48 ]
[92 31 95 97 90 11 10 93 32 22 69 79 19 45 0 93 36 17 56 6 48 15 69 0 76 69 71 35 70 55 82 71 98 60 88 66 19 20 11 42 14 86 78 3 88 32 53 71 13 78 ]
[89 81 82 55 78 5 46 30 13 12 99 62 15 15 66 0 79 27 64 34 26 13 46 37 73 98 83 93 93 28 88 43 69 64 75 90 31 42 54 97 5 28 5 3 84 90 98 29 93 87 ]
[34 98 78 55 54 78 78 82 46 93 24 14 74 48 9 46 0 96 0 83 96 70 24 83 7 50 26 80 95 95 59 18 25 55 79 65 87 65 88 17 77 29 5 79 15 46 72 9 18 18 ]
[79 37 42 20 10 33 93 73 46 39 92 33 40 71 6 84 74 0 70 65 41 32 94 39 57 20 27 59 92 13 77 46 50 96 65 4 15 42 87 92 17 27 31 17 5 52 49 53 0 88 ]
[22 93 18 1 83 12 70 56 96 66 82 52 11 86 36 98 33 64 0 3 54 29 75 35 18 53 8 52 84 13 14 92 48 91 92 85 76 92 78 78 20 50 5 43 42 19 28 10 31 18 ]
[44 53 77 77 0 92 85 62 99 94 71 40 95 15 42 92 29 42 7 0 54 11 27 89 46 70 44 0 31 73 8 98 11 78 81 68 37 4 29 45 78 20 69 11 56 64 94 10 70 76 ]
[89 23 3 28 63 28 46 90 15 28 12 39 75 62 50 56 64 97 42 4 0 40 93 95 34 30 99 83 53 8 99 51 31 41 76 51 11 34 64 51 21 20 37 83 70 75 89 95 66 55 ]
[41 39 97 31 96 16 73 50 8 55 32 68 11 0 48 15 84 12 50 62 76 0 39 44 23 6 67 4 69 81 26 90 14 8 89 71 48 34 6 84 43 51 7 53 64 66 92 78 64 55 ]
[31 85 40 76 22 93 54 5 59 15 94 52 94 75 48 17 96 69 18 78 5 98 0 37 92 6 95 79 26 53 24 44 7 6 55 57 49 1 0 70 34 76 5 69 95 72 61 1 42 98 ]
[75 61 77 10 96 30 7 20 59 35 89 22 81 71 31 68 30 29 27 34 53 73 35 0 32 27 66 94 75 0 1 62 45 95 68 96 15 67 29 48 7 13 48 32 84 42 23 96 28 40 ]
[53 9 52 81 56 94 50 99 42 29 91 70 55 24 73 22 78 51 34 4 32 10 41 41 0 91 91 4 59 93 67 86 59 98 99 6 46 17 15 96 65 33 47 2 12 87 50 42 89 44 ]
[77 49 64 87 34 98 13 8 10 51 78 98 68 46 57 75 59 98 68 41 62 62 12 96 10 0 48 64 71 39 82 71 63 64 47 39 19 67 83 6 86 48 7 73 61 39 86 43 67 30 ]
[84 23 24 89 18 51 95 63 5 77 33 41 62 1 36 33 23 23 76 77 79 88 98 51 30 0 0 1 39 16 91 93 3 30 84 60 22 24 23 92 54 43 98 65 78 45 59 67 83 98 ]
[32 60 11 52 99 24 47 30 59 50 55 42 11 86 15 70 63 15 85 8 60 5 0 29 26 18 69 0 26 84 39 85 98 82 1 69 41 77 35 74 4 69 57 60 35 18 75 8 98 30 ]
[77 40 75 12 35 11 64 78 26 20 84 29 17 78 15 67 83 3 51 37 74 60 55 88 79 52 87 16 0 36 53 76 16 7 50 51 68 64 33 78 67 95 78 47 91 59 2 49 70 37 ]
[59 51 0 96 45 80 74 73 76 40 62 50 41 22 75 48 67 73 24 58 40 88 54 15 74 42 81 49 0 0 20 3 57 81 65 74 30 81 98 48 18 15 17 48 27 24 47 69 24 65 ]
[33 26 78 12 91 75 32 55 76 26 35 66 6 14 25 97 67 10 96 96 74 73 80 36 92 37 88 12 4 67 0 73 26 19 98 12 84 37 13 95 26 19 5 78 54 58 66 7 96 50 ]
[80 28 67 32 79 53 43 44 56 3 7 13 74 74 75 97 14 75 26 93 59 15 66 83 80 24 15 42 51 31 43 0 33 60 62 48 81 94 44 42 67 2 96 8 28 63 85 41 94 64 ]
[28 31 21 79 39 6 47 79 94 59 84 48 2 54 28 8 21 51 30 18 1 86 72 7 76 74 29 49 12 98 42 55 0 45 12 14 8 51 95 78 99 20 58 62 1 24 91 73 44 63 ]
[37 1 9 89 43 28 1 36 73 32 80 72 85 37 31 92 77 1 62 95 58 38 40 69 86 53 68 34 19 88 3 51 63 0 84 5 11 26 10 91 42 93 50 85 3 10 22 27 29 49 ]
[28 85 2 45 25 66 45 33 7 17 46 90 83 22 46 34 54 38 99 41 24 83 19 5 87 4 95 27 6 59 21 54 85 13 0 7 44 17 14 40 21 22 71 77 7 99 64 21 13 70 ]
[4 85 90 34 36 73 79 59 17 73 55 87 8 61 45 22 66 62 19 96 89 34 58 50 69 46 49 15 4 76 50 98 59 1 43 0 45 87 64 32 72 91 43 39 83 75 3 66 80 64 ]
[57 35 82 98 26 87 75 15 15 94 79 39 53 26 49 9 86 76 15 8 29 51 57 6 99 87 78 53 69 94 87 52 46 80 61 95 0 11 35 79 90 98 49 34 81 81 34 57 39 40 ]
[76 87 21 38 69 46 8 75 79 70 43 12 11 91 6 43 40 2 67 13 93 97 55 99 93 29 82 57 82 22 92 2 48 60 75 60 79 0 98 54 74 58 5 26 22 18 91 33 88 28 ]
[95 95 91 13 31 66 10 54 26 57 14 95 76 20 92 78 20 37 78 67 82 30 83 10 95 76 52 26 76 97 64 3 52 29 96 2 5 72 0 83 24 31 61 80 58 40 27 58 80 9 ]
