nbGenes = 100;
preference = [[0 33 60 18 25 64 28 3 56 78 72 98 97 68 4 28 73 30 3 48 24 82 24 95 31 44 90 21 42 50 29 50 69 53 98 56 55 55 97 59 45 6 64 94 39 95 25 51 59 74 50 57 32 44 80 96 81 19 28 15 61 7 61 64 74 1 91 21 85 51 48 98 43 58 43 64 73 52 0 66 11 9 48 37 11 5 52 67 39 38 53 29 35 25 87 76 88 66 82 10 ]
[67 0 24 22 67 31 94 16 23 76 5 48 15 73 93 83 53 18 92 64 83 7 66 73 39 92 22 87 43 93 44 84 93 64 18 94 56 98 89 68 11 31 61 11 41 73 4 11 67 23 44 18 43 50 41 91 26 77 0 0 8 53 74 31 41 69 92 1 45 70 1 98 58 19 57 89 55 24 28 68 27 80 52 13 30 16 39 46 76 87 85 21 33 40 38 51 65 4 33 29 ]
[24 3 0 60 57 3 1 51 91 66 8 34 33 40 56 35 96 34 28 8 34 24 87 36 27 84 1 54 60 17 27 5 62 45 17 74 93 90 49 47 32 99 59 50 42 86 7 17 17 78 89 98 35 70 92 73 51 54 1 76 74 21 80 62 73 54 7 62 25 1 45 66 38 55 49 85 33 18 24 27 92 5 95 66 75 54 8 20 83 4 29 33 22 40 69 85 43 0 65 12 ]
[42 59 77 0 43 62 72 90 98 39 15 33 8 44 96 78 65 65 76 11 94 8 69 14 20 37 36 98 38 81 8 39 73 86 40 46 1 8 19 16 47 67 94 57 54 24 64 4 95 16 44 49 56 99 83 6 63 43 40 43 49 43 53 52 46 0 72 74 11 55 49 98 22 12 33 68 55 4 0 94 84 43 84 78 92 77 87 28 30 16 81 35 35 91 91 61 84 98 38 36 ]
[32 48 57 23 0 12 74 33 7 90 49 9 33 46 20 87 45 56 19 20 10 15 75 70 97 61 51 2 18 54 95 36 98 72 70 38 6 81 52 57 43 68 87 32 46 92 11 45 99 65 51 8 85 48 90 14 46 5 15 96 23 77 96 93 82 33 13 32 34 53 11 42 14 85 47 95 83 54 84 5 23 43 45 60 18 64 96 88 80 21 51 14 1 87 13 81 18 38 14 65 ]
[17 14 32 12 87 0 86 33 64 52 17 98 64 66 69 61 38 2 52 35 88 22 0 30 71 98 12 63 68 94 68 95 29 59 58 54 43 45 26 96 32 11 84 4 2 97 61 93 64 33 75 42 44 63 51 41 24 96 51 97 20 28 68 93 28 71 20 41 20 12 39 12 35 72 1 10 33 96 57 21 24 97 92 18 5 76 14 43 48 25 12 38 76 87 9 70 96 23 83 44 ]
[5 26 47 72 96 5 0 93 91 16 99 71 34 77 29 49 62 56 64 25 28 0 62 97 87 3 1 99 19 27 67 7 54 58 81 14 39 89 48 47 28 55 91 91 39 61 73 50 47 93 43 47 51 38 93 93 52 97 73 34 16 32 13 12 24 96 75 54 66 55 5 10 80 66 90 72 18 20 83 65 23 27 33 40 65 76 2 48 76 17 85 6 58 48 79 74 96 59 27 38 ]
[70 93 14 35 69 18 38 0 46 85 71 86 82 80 50 80 48 83 69 76 3 19 41 1 13 69 14 32 1 33 9 89 36 95 34 4 8 22 14 94 67 18 17 4 41 65 15 93 44 66 30 43 6 19 11 23 66 76 36 82 15 10 18 79 2 31 13 9 58 29 18 73 76 94 46 53 87 68 21 64 32 88 72 47 15 45 43 53 14 23 43 64 92 43 87 54 4 8 39 43 ]
[1 7 54 86 15 38 5 23 0 99 97 78 37 90 0 74 6 20 36 85 34 64 38 80 2 9 1 76 71 47 1 24 40 21 35 53 88 32 86 29 63 96 28 31 9 51 92 66 10 79 97 33 84 69 9 7 7 57 32 37 86 40 41 7 53 51 44 81 22 34 59 0 14 92 38 52 54 18 80 73 14 71 76 60 17 96 80 99 59 56 60 42 82 69 47 39 75 38 26 39 ]
[43 81 14 53 84 45 72 65 61 0 2 10 94 67 67 41 61 81 87 5 87 71 85 79 48 3 17 42 12 49 82 28 91 84 75 42 90 60 54 1 96 67 21 92 21 23 88 5 68 40 44 60 86 72 55 4 3 9 41 57 8 98 62 23 5 97 39 29 90 5 93 28 42 92 26 35 69 11 30 24 31 78 64 95 78 0 59 76 36 97 84 58 54 85 29 74 19 16 57 12 ]
[73 28 51 0 96 94 68 28 8 47 0 93 5 33 10 71 18 68 16 89 72 64 7 7 52 59 80 91 80 13 4 13 72 48 69 73 41 50 89 13 18 97 10 65 63 33 0 27 90 96 35 75 69 99 37 32 57 93 24 45 38 41 91 43 44 50 93 53 4 94 46 77 94 3 23 26 63 28 62 38 84 23 63 80 92 90 79 75 94 50 0 29 8 15 25 35 81 18 81 76 ]
[26 84 22 92 43 99 20 27 32 18 56 0 75 65 28 19 41 17 66 94 17 63 53 74 89 40 20 31 20 17 37 54 42 48 68 56 54 90 52 18 60 39 7 68 39 78 71 63 85 42 76 91 91 18 88 3 66 88 49 94 27 11 96 24 70 72 73 36 41 47 44 93 15 99 57 40 1 59 66 64 43 43 99 19 43 10 77 66 91 17 80 5 80 39 49 54 22 16 47 81 ]
[41 6 33 86 73 55 53 82 74 44 77 0 0 98 24 12 97 95 26 25 90 71 1 28 73 53 13 39 28 14 40 26 60 39 16 74 35 23 8 69 72 89 63 75 26 12 97 44 20 79 54 38 50 40 31 96 21 10 53 88 1 90 63 1 40 98 1 36 9 11 98 46 97 94 91 90 29 29 20 81 94 78 61 81 16 5 76 51 9 85 42 18 0 2 72 77 6 94 50 33 ]
[41 33 54 84 73 69 38 84 79 13 67 37 13 0 89 75 67 23 70 45 31 95 89 39 37 47 58 22 8 90 70 64 0 92 55 75 55 46 94 8 60 75 85 12 73 32 49 31 68 12 71 97 50 95 67 84 53 95 65 84 31 77 20 57 27 29 43 74 74 55 57 43 26 59 63 75 30 33 47 98 15 21 85 75 13 42 99 88 53 39 18 72 51 5 67 33 38 72 51 98 ]
[4 67 8 12 45 20 65 13 62 1 44 60 50 80 0 14 20 63 44 37 86 44 49 10 95 81 67 75 8 45 50 74 40 91 18 55 4 13 2 25 76 57 71 62 6 64 0 8 37 58 7 61 41 71 74 1 5 56 2 33 54 53 26 0 30 77 78 99 37 23 28 84 43 9 21 26 35 55 68 60 83 44 92 34 48 25 18 72 96 78 19 9 32 53 32 36 24 51 2 44 ]
[74 30 70 87 34 62 12 43 1 51 9 72 76 91 52 0 56 25 11 39 52 56 38 99 30 12 72 82 36 44 1 92 0 34 54 96 71 37 89 25 71 83 72 81 61 45 9 78 1 10 40 64 91 59 66 3 94 58 89 18 20 96 5 74 34 42 28 8 69 38 71 92 77 40 59 51 4 82 85 66 18 77 26 92 55 81 15 34 59 76 46 67 39 79 99 52 48 41 11 83 ]
[60 4 62 13 45 78 4 16 31 19 53 53 38 13 69 88 0 88 30 0 29 67 4 8 9 74 37 69 52 86 42 59 17 8 94 3 44 62 37 77 52 67 5 82 74 13 98 48 66 0 9 38 62 94 22 34 9 83 31 21 81 48 99 91 0 83 80 40 4 78 74 16 4 96 55 53 58 20 60 72 18 51 3 25 64 91 76 58 45 74 64 3 92 77 80 70 10 65 34 82 ]
[47 94 90 63 6 32 9 42 90 31 48 39 91 17 31 52 0 0 32 56 86 62 16 32 62 47 93 45 67 20 46 86 84 86 62 84 52 84 62 57 2 31 66 60 38 78 1 4 88 63 53 4 1 79 59 39 42 54 37 74 10 70 8 63 62 21 98 31 35 67 16 18 55 83 18 12 76 60 40 25 35 56 48 29 6 89 57 47 11 34 4 34 31 42 13 30 73 13 36 14 ]
[45 97 6 64 29 26 39 38 83 69 17 65 49 8 74 30 92 14 0 92 75 7 38 15 35 0 48 20 63 7 88 78 15 49 55 83 73 42 60 31 10 31 43 42 31 12 84 25 9 55 31 5 48 90 65 62 58 33 53 6 8 1 49 78 41 7 12 18 90 77 41 9 74 48 90 67 20 27 44 44 3 31 54 28 32 64 55 29 81 49 38 3 18 31 14 25 35 23 43 42 ]
[15 96 68 55 0 74 39 13 40 36 42 49 40 53 35 34 16 25 89 0 72 84 30 57 55 67 82 18 6 5 51 65 70 54 15 1 13 55 8 69 17 77 27 25 30 4 44 70 55 0 83 22 3 95 35 26 27 67 73 18 74 59 83 26 10 1 40 12 52 60 67 7 77 85 2 38 60 83 61 13 36 21 83 85 13 52 69 74 30 93 92 2 73 11 16 91 38 13 9 77 ]
