nbGenes = 30;
preference = [[0 87 50 56 3 87 30 80 4 50 66 14 1 39 91 93 34 2 46 16 33 75 87 27 2 42 53 42 49 75 ]
[62 0 15 83 63 37 3 5 97 90 25 67 59 64 45 84 47 57 64 53 70 70 77 69 10 27 44 92 15 16 ]
[70 13 0 32 2 18 33 96 81 11 61 50 10 69 6 73 5 59 81 47 28 67 54 84 23 47 47 92 75 71 ]
[32 70 27 0 40 27 15 82 11 32 90 17 76 55 23 93 76 78 77 8 95 6 70 37 29 67 79 87 47 10 ]
[85 63 86 37 0 36 44 75 20 69 18 65 67 96 51 83 81 22 48 86 98 68 74 41 7 36 7 28 23 56 ]
[93 71 98 18 44 0 89 27 66 26 53 35 56 64 53 40 67 4 64 43 98 20 78 81 9 30 46 96 42 23 ]
[46 26 19 25 2 85 0 97 11 85 54 98 29 71 59 55 48 72 66 42 21 36 42 70 1 10 60 97 61 52 ]
[19 89 92 11 72 21 28 0 9 24 94 79 24 78 80 58 34 70 65 51 79 41 76 45 25 8 26 28 22 2 ]
[79 24 2 96 73 4 71 70 0 41 14 27 37 94 26 16 91 91 64 61 23 82 93 13 20 16 65 24 28 37 ]
[60 72 8 25 1 8 47 13 87 0 23 41 67 11 64 33 34 27 98 58 99 9 4 82 68 47 26 27 73 27 ]
[45 49 82 60 40 90 51 22 88 46 0 60 65 94 68 12 0 94 71 92 59 74 8 97 38 12 28 91 42 12 ]
[92 96 39 29 14 52 49 96 0 17 4 0 98 48 65 99 97 20 83 52 53 33 24 99 20 91 19 63 85 80 ]
[10 99 90 27 12 89 9 6 50 9 15 84 0 1 54 99 75 80 57 26 76 52 46 90 64 92 48 77 54 32 ]
[34 54 75 78 94 84 22 63 22 0 49 30 41 0 58 43 0 48 48 17 75 85 73 80 56 47 9 34 31 59 ]
[56 48 9 58 28 9 39 81 13 93 80 97 27 32 0 57 61 34 54 99 43 38 78 80 84 59 37 14 68 17 ]
[42 51 49 20 11 7 22 41 30 55 75 44 15 8 46 0 22 40 49 86 66 80 90 69 1 87 62 34 82 94 ]
[87 41 83 27 85 1 44 93 15 67 1 79 90 9 87 84 0 50 48 69 47 8 72 74 77 69 1 70 46 38 ]
[68 64 63 36 75 19 16 31 27 21 45 47 71 30 34 89 73 0 12 45 42 93 68 24 83 63 35 16 83 40 ]
[82 35 32 67 87 99 98 68 96 24 44 99 14 4 28 68 61 16 0 42 70 20 58 60 63 32 89 82 91 94 ]
[42 32 26 56 80 69 73 42 1 19 53 21 54 32 9 9 1 54 63 0 63 53 4 68 2 82 74 67 17 15 ]
[87 66 18 5 13 20 82 33 32 81 68 7 32 40 12 9 0 9 96 85 0 25 65 71 82 80 21 91 79 27 ]
[42 85 81 34 45 56 58 39 99 79 36 40 78 55 70 19 33 19 18 97 75 0 18 46 79 23 89 20 12 98 ]
[89 97 98 49 73 26 18 48 93 59 88 93 51 63 68 24 36 94 58 67 74 41 0 80 71 6 52 16 27 86 ]
[80 5 77 78 91 71 58 17 35 56 49 2 18 60 29 41 49 73 49 57 1 60 81 0 16 42 15 69 5 32 ]
[28 63 71 49 14 64 48 46 68 88 81 34 30 64 27 17 76 84 73 20 45 69 21 81 0 1 73 63 59 48 ]
[25 42 0 45 55 63 5 36 29 76 52 71 63 58 93 36 92 68 24 80 66 51 84 42 91 0 87 0 35 64 ]
[48 85 23 73 76 41 28 46 9 38 11 24 79 62 40 40 88 34 39 20 5 27 45 87 95 87 0 38 53 40 ]
[24 9 46 13 5 33 64 19 74 15 43 95 24 77 11 8 61 87 61 59 16 42 85 75 56 55 89 0 40 4 ]
[61 79 68 59 92 86 48 83 90 30 58 79 67 84 41 83 84 54 89 68 98 64 78 82 41 62 0 2 0 98 ]
[97 58 36 60 50 71 3 52 47 96 92 67 23 94 29 57 57 52 63 15 53 19 86 77 66 59 16 35 68 0 ]
];
