nbGenes = 20;
preference = [[0 78 70 55 51 1 58 26 5 0 36 68 31 85 92 92 91 63 36 46 ]
[36 0 78 54 67 47 5 97 16 65 98 27 13 91 9 43 10 69 14 22 ]
[84 19 0 73 77 73 0 22 5 54 72 83 0 4 14 15 93 92 85 39 ]
[42 51 8 0 27 73 53 18 23 91 40 85 65 66 89 37 84 88 7 69 ]
[12 48 48 99 0 54 99 10 93 2 26 99 88 95 29 32 72 68 36 94 ]
[56 63 90 5 8 0 59 11 7 63 17 46 38 95 20 19 19 93 33 34 ]
[14 14 6 14 22 14 0 90 71 96 47 62 27 92 6 59 53 81 78 89 ]
[84 43 29 58 23 17 77 0 83 1 60 84 52 25 92 86 69 87 88 47 ]
[39 4 32 79 54 31 52 69 0 98 76 68 60 59 8 33 85 7 98 45 ]
[34 79 46 4 14 3 10 50 14 0 36 96 41 12 96 3 91 79 55 80 ]
[9 47 60 63 52 83 36 42 2 49 0 13 11 98 69 17 37 13 39 81 ]
[69 93 14 26 68 96 14 59 82 20 87 0 45 54 65 21 66 56 57 22 ]
[38 9 10 34 26 99 27 68 77 0 95 62 0 50 84 91 93 54 53 4 ]
[43 39 66 42 47 57 89 10 4 24 96 49 83 0 93 55 63 65 7 1 ]
[93 15 43 63 61 83 46 97 70 53 32 44 45 87 0 8 50 2 28 85 ]
[32 91 93 98 94 50 41 94 71 18 45 39 37 79 6 0 96 57 12 45 ]
[90 16 66 9 11 53 41 61 34 15 96 62 82 67 25 47 0 89 92 65 ]
[36 56 76 96 23 58 40 11 31 96 62 1 32 55 30 55 92 0 56 18 ]
[62 95 32 13 11 71 66 96 99 53 34 26 55 81 20 78 53 92 0 21 ]
[18 15 46 14 52 84 83 39 66 26 39 44 34 21 94 15 21 15 81 0 ]
];
