nbGenes = 40;
preference = [[0 17 83 8 83 40 19 48 26 96 33 80 51 16 26 82 12 59 95 34 21 11 46 74 32 98 40 76 97 62 1 49 67 81 94 58 94 86 78 56 ]
[70 0 98 58 67 9 18 39 4 99 21 89 33 20 56 38 99 57 34 29 34 14 45 98 24 78 31 84 58 68 4 59 45 20 90 30 98 40 77 74 ]
[39 68 0 14 69 28 82 35 17 89 92 61 66 61 84 5 28 67 99 28 87 89 60 18 43 77 97 69 85 83 28 31 72 13 8 12 86 44 50 59 ]
[66 60 96 0 93 31 73 99 38 95 84 40 48 1 29 6 71 20 10 3 0 30 72 39 86 91 40 45 50 29 96 69 2 71 10 5 40 39 59 53 ]
[5 61 88 32 0 62 73 97 66 15 76 19 28 58 88 0 13 91 35 82 16 78 1 45 3 67 95 70 35 56 70 92 91 0 65 6 15 40 57 31 ]
[97 81 78 33 8 0 33 2 80 20 88 68 61 71 72 8 96 23 1 32 81 86 76 61 29 26 3 11 35 18 43 54 39 11 75 14 19 99 63 77 ]
[73 31 77 41 70 48 0 11 16 14 6 55 43 87 47 70 52 60 45 10 39 4 82 95 73 23 61 11 60 51 93 50 32 51 51 14 55 79 85 98 ]
[21 99 83 6 1 70 59 0 67 97 23 69 89 60 44 87 1 19 68 30 48 48 94 63 1 86 84 59 21 61 97 20 86 21 22 55 49 47 77 81 ]
[39 23 84 0 6 5 19 11 0 37 73 83 56 50 62 73 78 76 43 78 52 1 58 66 19 98 81 72 92 46 83 33 2 58 36 13 5 73 30 0 ]
[42 40 36 18 81 43 54 91 39 0 50 58 23 58 44 30 46 56 70 41 12 95 61 88 27 6 72 47 2 51 82 84 41 82 77 48 18 96 83 11 ]
[10 69 35 5 82 88 69 96 81 27 0 25 14 99 3 44 22 26 93 44 51 89 13 0 43 57 28 97 66 13 78 6 20 10 24 21 11 70 29 11 ]
[93 11 65 75 27 40 86 28 36 12 58 0 21 99 18 9 34 78 91 63 48 82 82 27 53 81 71 75 4 35 97 61 53 14 42 40 32 40 29 35 ]
[96 81 45 7 49 96 4 99 46 43 82 29 0 24 83 69 45 6 6 10 12 4 0 99 46 67 91 44 58 95 48 70 42 15 5 57 50 12 26 78 ]
[91 77 0 82 14 33 66 6 6 16 42 84 46 0 39 67 54 43 96 59 85 10 11 49 34 41 39 15 8 89 97 50 32 58 58 82 53 49 52 13 ]
[19 93 31 11 95 65 49 78 73 13 77 2 85 92 0 19 27 14 80 98 47 74 97 57 60 70 54 6 85 78 76 74 99 50 33 93 11 59 39 35 ]
[88 49 97 74 85 73 25 44 79 6 20 1 51 99 90 0 81 19 73 50 4 92 19 97 9 41 87 17 38 43 83 85 81 64 44 26 75 44 78 7 ]
[66 11 65 78 53 51 30 16 62 69 77 2 8 29 51 25 0 29 0 96 24 31 82 80 72 42 59 97 68 28 86 4 58 29 22 16 42 41 8 85 ]
[50 55 76 17 98 4 29 53 57 63 53 69 40 94 2 59 41 0 61 51 26 22 43 64 64 25 85 75 2 65 99 72 36 0 31 9 72 86 89 67 ]
[72 35 81 92 17 53 44 59 26 9 87 87 90 28 13 7 6 95 0 6 75 34 85 4 77 32 51 72 43 78 17 48 6 30 84 0 91 37 33 71 ]
[11 81 43 37 44 29 34 34 72 85 24 16 46 51 40 52 35 39 69 0 2 14 8 7 33 24 78 43 38 49 69 96 38 76 73 40 96 50 24 64 ]
[73 52 44 12 7 43 74 90 93 9 90 6 12 1 41 31 44 40 58 97 0 47 73 42 43 72 54 3 22 57 81 67 53 40 63 86 95 28 68 17 ]
[63 81 88 7 66 48 64 62 78 1 62 10 58 68 29 4 1 2 97 62 30 0 59 23 86 81 37 34 58 86 15 40 66 87 47 57 74 87 95 29 ]
[62 50 51 47 95 20 53 53 33 49 56 22 96 36 9 20 67 46 64 25 41 5 0 6 13 29 55 31 84 64 82 9 49 59 20 57 27 6 58 18 ]
[53 86 22 89 97 82 12 4 74 95 80 52 75 50 84 54 57 70 17 53 61 35 62 0 6 1 32 97 3 92 29 42 94 47 92 61 23 11 21 57 ]
[30 50 13 50 76 43 69 16 87 46 99 89 12 49 69 24 8 72 85 95 31 0 63 22 0 48 69 62 43 64 78 82 79 8 90 30 89 29 37 98 ]
[88 29 49 15 14 23 96 63 4 58 30 47 10 97 28 47 56 77 32 16 68 81 8 91 25 0 65 73 89 22 50 53 31 54 14 62 35 91 71 8 ]
[96 42 9 84 53 4 87 92 56 18 35 8 43 83 80 88 36 73 98 30 81 57 2 26 67 30 0 82 67 60 64 35 35 4 24 16 30 74 13 24 ]
[62 57 15 54 0 21 90 66 82 85 34 43 86 13 92 89 89 95 85 76 4 79 56 33 95 55 92 0 16 33 62 10 78 74 69 10 22 55 94 62 ]
[83 84 25 13 26 96 43 45 83 66 15 67 45 65 82 17 64 10 49 98 71 74 24 1 87 37 76 6 0 95 77 78 10 59 80 86 7 68 25 81 ]
[97 15 88 44 77 84 82 49 35 73 47 84 25 87 26 82 17 3 98 25 56 36 81 20 81 98 62 17 73 0 16 12 57 58 37 81 25 0 54 37 ]
[68 79 49 56 94 65 77 81 7 18 81 55 3 19 59 92 89 18 87 50 35 20 19 78 21 87 25 7 10 90 0 95 89 60 43 49 76 35 43 82 ]
[83 72 66 39 99 51 19 5 35 88 37 3 35 98 10 10 44 22 64 11 58 73 4 79 76 25 94 96 40 16 1 0 47 36 15 13 85 15 20 95 ]
[80 27 35 37 34 30 77 47 18 55 97 61 69 6 63 45 50 14 21 34 2 16 30 88 12 52 90 32 15 76 47 26 0 39 87 41 20 26 52 62 ]
