nbGenes = 40;
preference = [[0 4 47 25 44 23 72 72 10 38 19 78 59 0 76 17 95 75 32 63 23 79 30 5 80 61 69 91 64 16 0 62 59 2 1 36 6 97 19 53 ]
[5 0 79 76 5 20 55 90 93 86 45 98 36 16 58 27 98 15 3 6 52 33 34 12 66 45 11 34 66 96 24 0 91 43 52 1 51 25 35 19 ]
[71 10 0 96 24 82 2 23 75 15 80 28 15 38 10 66 7 16 71 76 71 53 12 28 48 70 22 45 91 31 99 87 67 8 97 37 64 73 89 78 ]
[77 82 70 0 36 85 37 34 74 19 7 84 41 71 33 83 60 47 97 79 48 47 40 40 3 73 79 26 2 34 62 29 72 72 9 57 82 65 46 22 ]
[64 19 50 64 0 51 90 8 8 62 24 49 82 0 87 38 97 59 36 29 73 10 53 34 51 91 51 29 1 96 70 35 7 96 54 41 9 3 23 91 ]
[71 60 60 53 97 0 24 46 65 56 51 16 2 38 24 51 39 45 10 42 59 61 31 9 5 68 5 87 40 90 45 44 47 43 85 15 57 1 73 10 ]
[43 12 6 97 11 34 0 39 81 64 36 15 12 95 93 33 58 52 35 12 55 27 25 15 33 14 17 72 13 66 99 61 66 52 24 88 32 74 90 72 ]
[39 32 51 77 63 55 34 0 94 22 9 18 30 56 14 37 57 67 9 54 0 5 27 89 41 20 50 44 21 6 18 36 77 41 91 10 81 52 25 71 ]
[3 63 87 72 11 45 91 1 0 3 31 87 77 4 67 82 12 61 26 19 54 17 29 4 72 7 35 48 53 17 54 60 49 18 91 21 7 68 93 68 ]
[74 80 81 85 7 19 49 44 74 0 48 77 24 37 65 96 82 55 68 79 69 20 39 84 10 88 90 42 39 82 75 27 69 81 79 12 96 50 80 13 ]
[13 57 69 8 4 49 80 51 6 39 0 81 24 3 48 2 85 30 28 8 47 92 84 74 15 36 29 32 6 36 64 3 72 42 92 74 67 64 22 53 ]
[61 96 17 94 31 5 79 26 25 52 45 0 93 65 87 45 78 49 30 5 60 74 21 51 74 3 92 68 30 74 20 29 49 91 71 85 90 35 75 41 ]
