nbGenes = 40;
preference = [[0 83 33 30 30 15 23 43 70 52 89 46 51 33 90 4 29 33 39 18 46 99 76 71 54 85 31 56 81 42 41 50 79 16 64 18 89 30 90 75 ]
[92 0 25 68 59 15 61 55 70 10 89 74 92 58 40 28 72 1 84 67 74 56 62 63 91 30 58 86 97 85 3 53 4 56 62 95 57 51 61 17 ]
[53 20 0 97 63 11 4 27 30 6 16 92 37 56 59 92 79 12 7 86 91 97 42 30 6 43 73 18 49 54 5 51 93 22 23 2 10 76 29 58 ]
[86 14 66 0 2 79 67 16 94 96 82 61 0 84 96 50 59 56 15 28 66 30 56 74 95 66 49 92 92 39 11 56 55 53 1 74 44 26 60 8 ]
[58 55 94 67 0 81 19 93 96 0 16 97 56 22 78 97 75 15 31 98 73 17 78 66 12 99 21 10 25 86 35 42 84 20 33 13 83 66 14 30 ]
[22 72 45 62 90 0 49 35 71 80 42 56 47 62 15 4 3 27 61 21 82 29 14 70 55 41 35 25 79 6 70 53 72 27 60 6 65 14 8 14 ]
[55 48 28 12 61 51 0 57 8 13 52 17 28 79 73 70 7 59 90 11 99 54 31 40 68 59 24 67 83 38 82 96 3 25 78 74 17 9 15 26 ]
[62 6 98 68 61 0 57 0 36 6 72 54 93 43 94 64 94 12 93 10 98 52 3 12 37 25 65 80 28 60 46 9 89 50 35 33 45 97 35 33 ]
[21 39 72 91 78 21 66 42 0 64 34 3 25 81 63 79 32 98 77 28 6 68 47 50 17 39 96 15 54 14 11 83 37 56 27 5 48 69 73 18 ]
[6 6 29 52 3 39 33 75 8 0 80 66 6 10 89 75 31 4 30 82 68 93 2 47 11 98 38 16 63 13 3 72 58 2 95 47 52 41 94 85 ]
[91 13 77 63 83 85 65 99 48 98 0 2 40 79 16 76 39 98 33 18 35 50 83 82 89 42 64 95 89 60 69 14 60 53 55 33 19 85 58 35 ]
[64 62 35 27 7 99 76 38 94 63 34 0 1 11 84 12 33 3 17 8 35 47 26 61 64 80 19 88 21 11 6 69 44 0 92 4 92 1 51 38 ]
[14 4 18 38 48 2 70 32 63 17 77 15 0 67 12 27 73 9 0 26 14 56 81 78 50 50 32 77 95 64 79 42 15 85 39 85 38 67 51 18 ]
[5 37 91 26 82 66 70 20 89 40 51 73 53 0 77 34 84 87 32 92 78 62 4 73 72 96 30 1 53 93 34 97 54 83 50 57 96 88 85 84 ]
[18 90 74 5 56 86 15 97 5 11 2 45 7 45 0 37 71 47 27 65 39 58 21 98 67 64 41 97 86 93 18 67 61 74 11 54 11 9 3 76 ]
[59 8 51 65 55 30 49 22 30 58 62 37 35 4 1 0 32 62 74 27 15 90 51 97 1 33 51 23 45 82 41 72 96 75 14 56 52 51 41 53 ]
[6 66 94 82 75 27 57 81 17 19 9 19 40 37 30 98 0 67 81 26 87 95 23 42 41 0 14 74 74 95 26 38 59 73 97 39 64 37 89 13 ]
[56 67 28 88 45 76 69 61 60 8 44 84 39 55 81 89 40 0 67 95 9 56 22 2 75 49 89 49 83 0 52 81 96 65 35 94 54 7 64 49 ]
[28 4 27 24 16 30 49 68 80 85 76 22 69 81 31 58 10 11 0 88 31 40 18 53 51 19 5 46 67 26 73 72 80 39 60 19 55 49 20 19 ]
[65 93 10 75 54 3 12 10 67 98 66 99 97 31 57 19 63 7 91 0 11 61 48 3 62 67 3 36 41 27 73 35 17 34 39 78 20 23 24 21 ]
[26 76 22 4 90 14 81 32 58 38 6 57 16 35 25 55 55 46 62 80 0 25 15 98 37 99 28 16 78 89 96 96 98 5 40 86 32 45 6 17 ]
[76 59 16 78 72 72 82 29 2 75 83 89 15 30 27 34 63 57 66 92 6 0 79 12 41 58 62 44 12 36 95 56 81 91 9 48 89 65 99 68 ]
[30 24 85 29 15 33 20 15 55 30 48 43 64 47 50 12 53 96 46 2 72 80 0 59 44 28 54 42 84 35 50 67 82 52 15 73 45 30 36 60 ]
[81 10 51 76 77 15 3 78 82 60 23 99 33 2 93 33 81 4 5 23 62 22 64 0 89 98 76 18 76 57 83 80 41 18 73 94 33 4 1 72 ]
[58 17 36 61 37 40 44 4 75 1 14 71 95 72 92 57 94 22 68 70 45 69 12 5 0 84 14 45 52 91 23 18 50 92 5 46 9 20 44 56 ]
[36 55 87 33 23 41 33 76 64 41 41 0 55 24 56 64 13 12 74 86 59 45 46 39 6 0 99 37 81 60 72 80 87 88 44 81 71 94 28 95 ]
[49 1 56 97 43 99 30 13 56 18 74 45 75 79 9 98 99 26 78 25 12 5 47 6 46 2 0 98 28 24 72 49 53 0 86 92 17 82 74 22 ]
