nbGenes = 100;
preference = [[0 33 85 33 83 85 82 64 27 68 55 66 1 33 90 25 97 58 42 13 29 48 2 86 53 54 76 51 54 71 71 49 73 88 87 10 30 4 74 6 73 62 1 76 51 4 34 99 28 82 85 84 94 64 92 67 95 10 30 3 65 44 32 2 0 90 1 83 54 16 61 38 57 70 48 64 88 53 93 88 47 65 13 74 67 65 75 90 60 76 67 12 79 85 60 92 46 51 21 87 ]
[49 0 42 42 1 83 8 17 47 17 43 88 61 0 85 0 24 3 2 71 0 28 17 71 79 18 1 14 7 60 93 48 71 6 36 65 35 49 1 34 35 54 21 34 69 20 66 42 77 75 71 89 46 45 33 71 78 39 27 6 49 92 46 67 51 40 13 70 81 46 96 83 87 74 71 14 87 67 75 59 64 64 26 46 22 92 22 91 41 39 9 61 7 66 1 90 60 18 45 39 ]
[1 13 0 90 95 16 80 80 22 4 98 17 54 56 26 86 83 4 46 75 62 77 15 42 34 28 67 12 64 20 87 42 9 77 12 49 36 42 41 91 54 41 15 45 2 11 93 91 73 69 98 64 35 89 0 40 26 45 23 13 45 64 42 13 64 26 79 50 8 65 93 97 4 1 27 35 42 62 30 94 58 61 39 19 50 45 29 6 91 93 29 54 30 58 37 68 47 68 95 86 ]
[39 51 52 0 35 37 93 96 86 38 24 35 54 43 26 73 0 52 10 91 57 78 67 47 56 45 79 37 51 62 3 28 14 18 39 22 70 42 4 38 14 88 59 37 7 97 51 87 9 2 31 65 7 47 29 84 87 15 85 72 29 81 23 1 50 0 38 25 81 57 32 7 73 78 54 41 58 48 33 68 0 69 98 26 55 53 77 91 85 7 55 69 22 97 17 96 55 83 60 81 ]
[66 87 25 3 0 68 13 40 29 63 4 77 59 85 22 7 19 61 70 86 11 41 41 73 86 14 26 66 87 61 88 32 41 59 23 51 68 98 92 10 99 70 14 22 2 15 36 78 98 93 62 79 59 31 76 81 79 20 85 94 13 71 39 38 5 4 54 0 6 55 52 11 66 45 17 42 53 55 20 20 33 48 32 42 49 37 17 81 55 57 69 25 8 49 51 19 25 8 16 68 ]
[50 73 4 28 79 0 21 22 29 89 35 57 28 3 15 98 4 48 49 56 22 74 19 14 46 89 85 73 6 39 16 64 79 1 61 12 93 44 82 12 66 25 74 73 74 9 86 58 13 30 45 19 86 66 5 84 65 58 50 40 37 51 37 29 0 28 3 79 20 95 31 82 55 74 73 44 13 65 99 48 63 44 21 60 71 55 26 93 34 47 51 74 59 10 26 38 98 11 62 56 ]
[41 59 47 22 39 76 0 57 18 66 26 13 93 42 11 3 51 84 45 89 19 7 32 62 27 60 20 1 41 16 36 7 70 48 99 73 33 6 27 74 45 28 60 25 33 59 83 64 99 59 8 96 0 32 90 85 48 43 74 66 24 51 30 83 0 71 64 74 64 98 62 91 86 95 40 41 30 13 90 21 73 27 2 19 24 44 62 49 49 51 64 71 3 57 74 13 52 55 87 97 ]
[85 17 43 62 17 51 43 0 90 49 66 70 51 82 65 64 4 8 30 49 19 98 58 0 78 9 38 61 41 48 25 43 87 24 82 6 31 30 0 24 58 27 57 94 31 73 91 81 7 29 77 94 65 31 36 52 66 64 35 81 86 51 26 76 33 39 82 36 20 12 44 9 97 28 62 77 47 51 52 77 69 38 32 2 59 38 99 44 91 91 70 18 36 82 21 68 42 5 1 29 ]
[72 49 97 12 78 89 69 36 0 1 62 49 7 70 33 0 33 73 30 6 54 15 88 60 14 8 66 81 88 89 77 84 10 99 32 45 40 74 44 80 29 28 42 86 87 56 0 31 18 28 25 45 73 73 41 11 13 50 38 83 65 99 44 22 41 94 55 76 44 64 41 44 99 62 15 21 26 7 9 38 45 32 23 23 69 24 33 66 11 34 56 88 68 54 53 0 1 32 12 89 ]
[5 56 44 16 39 7 14 35 16 0 5 26 21 20 33 80 22 25 21 10 22 98 34 6 83 36 81 60 56 74 38 49 67 20 53 60 24 69 60 35 68 6 75 87 50 17 98 7 2 14 5 5 55 43 96 0 51 99 93 81 75 39 30 16 74 60 30 75 24 37 2 70 66 26 14 71 15 16 80 46 17 3 90 59 90 77 90 7 44 12 69 5 23 55 96 51 2 38 28 8 ]
[40 86 64 49 74 89 56 81 54 24 0 83 47 62 46 37 75 98 8 13 13 56 67 24 10 26 55 30 12 57 39 17 49 33 29 42 61 65 10 72 68 44 27 67 21 76 60 57 91 11 73 90 69 70 30 28 79 87 3 63 85 37 33 71 52 76 98 42 84 15 16 32 8 42 76 87 86 5 41 84 90 13 36 83 59 75 99 90 74 7 59 38 56 92 15 42 66 38 90 56 ]
