nbGenes = 20;
preference = [[0 0 46 20 3 37 58 78 32 26 31 91 21 26 96 14 87 87 62 53 ]
[40 0 68 65 40 38 66 0 56 10 89 72 63 64 33 50 30 26 39 80 ]
[33 26 0 37 54 38 20 21 4 20 26 54 35 74 3 36 70 0 81 53 ]
[16 16 6 0 40 89 39 70 7 17 8 70 20 69 73 30 32 90 21 73 ]
[18 84 72 99 0 77 39 7 45 17 22 10 96 30 87 75 43 74 41 39 ]
[10 1 36 58 75 0 81 82 75 72 94 3 15 63 55 89 48 74 74 85 ]
[91 31 23 19 94 67 0 23 38 38 11 31 44 14 74 16 40 79 43 84 ]
[94 39 83 70 67 91 61 0 29 31 78 64 1 55 25 55 94 95 1 5 ]
[76 10 40 11 28 70 79 10 0 37 18 97 10 55 66 36 19 75 92 76 ]
[83 57 95 57 99 61 26 68 20 0 40 16 67 39 77 96 4 49 25 17 ]
[84 4 47 85 74 9 88 26 6 47 0 89 92 89 96 56 98 98 80 46 ]
[29 72 82 73 91 81 28 70 40 13 92 0 38 47 45 87 81 43 8 27 ]
[79 59 90 69 47 99 71 86 33 25 63 37 0 49 34 26 83 80 67 70 ]
[87 43 66 87 65 93 28 37 91 90 60 32 96 0 65 17 6 7 55 93 ]
[42 31 72 66 13 26 6 73 94 89 79 35 25 67 0 64 63 90 17 59 ]
[18 84 30 52 38 5 9 77 71 5 66 67 35 50 63 0 89 99 37 17 ]
[3 26 79 39 98 79 99 7 0 42 33 75 52 74 54 31 0 35 40 98 ]
[75 86 84 62 72 17 95 35 16 91 57 99 73 1 59 36 24 0 95 81 ]
[27 28 91 45 15 71 68 78 31 24 38 15 19 88 23 80 24 24 0 20 ]
[73 28 62 43 61 34 52 89 96 76 35 85 89 66 22 34 54 70 22 0 ]
];
