nbGenes = 30;
preference = [[0 57 21 96 44 76 67 28 92 58 56 25 38 66 25 37 5 13 61 69 10 91 57 1 45 22 54 49 47 50 ]
[25 0 73 63 64 65 29 65 42 14 39 83 63 89 14 44 34 4 49 4 12 26 65 30 90 55 22 66 65 81 ]
[20 60 0 58 91 26 67 16 44 80 93 33 22 60 97 75 81 97 7 75 89 36 97 79 14 24 27 4 69 23 ]
[43 28 35 0 6 99 33 46 72 97 77 72 53 73 5 43 41 33 25 15 3 32 78 30 29 87 72 39 92 86 ]
[68 27 63 6 0 37 22 91 66 0 77 18 22 85 26 27 6 51 98 65 59 24 72 34 50 88 94 32 9 76 ]
[11 45 73 52 63 0 31 5 36 51 4 29 92 37 97 52 1 13 94 49 69 16 38 29 37 8 50 40 65 13 ]
[0 61 32 55 68 74 0 16 43 2 55 47 20 83 96 83 7 9 8 69 70 25 73 15 84 30 29 48 45 43 ]
[57 94 30 0 9 75 65 0 97 83 98 15 17 60 45 90 32 94 31 64 75 92 44 77 55 62 70 63 10 97 ]
[0 46 85 43 26 54 32 30 0 32 29 30 22 62 23 92 93 50 5 21 42 28 99 8 61 63 95 0 10 6 ]
[40 64 49 8 34 75 31 13 55 0 42 29 88 77 51 2 79 26 1 28 29 45 20 58 93 36 9 79 26 24 ]
[94 55 18 41 93 17 73 62 46 51 0 99 7 97 7 47 64 99 28 58 57 68 97 86 9 37 12 53 37 8 ]
[12 27 84 72 70 35 8 19 96 92 44 0 3 2 28 59 66 22 35 6 70 79 28 70 54 42 57 67 25 62 ]
[99 19 98 49 85 46 50 40 14 79 45 31 0 1 47 5 69 66 21 18 85 95 18 65 1 93 31 12 43 21 ]
[59 54 98 41 74 61 8 7 58 29 66 95 14 0 13 25 44 65 68 80 42 99 47 30 19 84 14 86 14 49 ]
[23 77 30 26 24 90 93 88 16 47 22 83 94 21 0 87 29 83 7 11 12 95 29 59 18 59 54 73 18 61 ]
[29 61 20 89 13 24 12 56 82 20 86 75 95 50 33 0 45 25 0 55 1 10 16 98 81 1 63 62 69 47 ]
[33 56 36 95 50 43 14 63 52 45 74 16 13 51 30 46 0 27 22 99 14 2 3 27 68 38 75 56 59 85 ]
[25 87 88 61 74 19 96 41 70 80 20 50 25 86 10 72 41 0 87 54 3 69 66 84 51 79 34 89 42 12 ]
[87 54 61 75 7 31 41 63 60 12 92 2 35 18 90 22 54 42 0 2 6 5 1 20 99 17 40 33 53 42 ]
[79 89 28 30 84 23 43 76 95 94 77 17 15 74 64 53 97 15 25 0 54 48 89 32 74 76 84 1 37 75 ]
[37 92 25 28 44 70 24 79 22 76 7 50 80 40 73 25 31 48 47 70 0 30 74 93 27 14 67 55 84 84 ]
[54 34 9 6 72 35 80 18 79 61 76 60 1 40 21 28 5 71 98 91 10 0 44 50 71 80 88 38 66 22 ]
[67 72 50 19 16 1 36 13 68 53 36 0 46 1 49 97 16 2 18 94 97 28 0 72 50 13 25 26 38 20 ]
[30 18 90 72 19 77 7 43 42 28 66 33 26 73 20 90 22 77 32 44 23 69 56 0 61 27 33 17 89 25 ]
[80 32 89 14 11 55 58 83 7 90 76 80 44 37 78 34 85 62 24 51 9 60 15 19 0 1 42 47 32 75 ]
[88 15 73 54 64 67 89 69 1 81 61 88 33 13 23 34 33 80 54 54 11 8 81 60 18 0 5 32 34 56 ]
[1 89 98 13 34 18 2 76 79 35 11 50 63 88 29 61 35 85 38 24 30 15 55 10 48 90 0 25 20 28 ]
[58 39 61 18 81 48 1 10 14 15 86 99 79 37 0 50 44 77 43 79 66 98 53 76 13 53 62 0 15 3 ]
[39 62 62 84 21 43 28 62 41 96 93 34 87 1 85 59 56 5 27 71 43 23 59 30 50 81 25 25 0 95 ]
[74 50 69 22 5 45 48 30 27 94 74 54 89 89 39 68 77 51 28 86 51 55 58 51 77 12 27 59 18 0 ]
];
