nbGenes = 50;
preference = [[0 22 12 18 41 1 53 41 13 49 26 77 97 92 76 37 68 98 12 23 40 79 51 29 62 21 33 94 38 4 66 3 42 6 42 3 35 40 81 90 74 35 31 11 38 1 67 12 96 61 ]
[48 0 82 80 8 62 95 47 58 26 8 13 6 69 91 66 96 92 39 29 66 39 83 33 2 61 73 80 47 48 7 88 5 12 49 75 3 43 80 4 26 48 4 48 82 43 69 13 33 22 ]
[58 52 0 27 71 41 54 2 39 13 59 63 26 40 84 3 94 68 55 72 66 38 1 19 35 51 71 35 0 42 35 31 13 13 76 15 9 49 73 1 58 56 6 81 85 50 16 49 31 75 ]
[75 23 66 0 25 16 46 62 32 68 36 76 54 45 77 29 21 4 10 82 13 96 18 0 90 7 85 3 33 61 94 24 76 68 50 20 0 21 95 22 31 41 9 99 95 21 34 34 11 65 ]
[22 89 66 76 0 40 63 80 50 51 85 71 56 42 49 91 93 90 0 43 13 11 12 62 85 24 42 68 70 88 8 83 57 25 59 77 11 62 25 81 60 53 70 88 45 27 20 28 59 35 ]
[79 92 92 54 66 0 29 72 34 10 35 14 28 32 53 75 6 42 45 54 72 87 91 15 54 25 0 64 68 45 93 90 88 10 86 89 88 49 85 76 87 15 13 72 20 4 0 74 19 6 ]
[22 40 80 25 92 45 0 58 68 10 79 53 65 4 84 78 89 13 38 5 17 11 91 89 67 23 67 5 49 68 99 83 70 80 64 95 46 29 15 49 18 3 85 26 45 21 62 47 23 92 ]
[11 20 82 0 86 46 0 0 92 38 69 2 94 8 30 45 7 68 49 0 78 23 1 72 63 31 21 60 32 45 8 87 19 12 1 37 21 72 92 29 51 51 7 94 69 83 31 10 47 30 ]
[9 10 94 20 5 17 97 67 0 80 68 89 16 41 71 34 40 65 46 40 95 31 3 98 17 39 6 58 33 12 50 25 68 2 85 27 25 37 53 96 11 25 34 47 0 29 71 29 10 85 ]
[96 86 46 24 68 97 63 48 70 0 49 97 77 54 50 92 58 0 76 21 26 18 8 37 72 57 76 50 12 42 53 53 62 42 84 64 0 91 80 47 58 76 41 62 37 99 13 82 70 78 ]
[32 79 14 28 44 88 48 19 39 79 0 55 73 4 26 38 66 65 89 58 62 99 82 95 59 10 38 37 78 14 82 25 94 27 73 48 32 33 78 3 79 80 70 82 23 92 83 72 22 93 ]
[69 17 61 49 40 11 80 0 91 76 30 0 7 8 73 51 93 30 54 20 94 99 3 70 38 66 39 6 1 68 35 15 93 25 14 42 80 70 1 91 64 77 27 52 67 65 93 75 43 6 ]
[86 57 47 36 31 48 57 33 17 88 19 94 0 94 81 43 50 97 68 80 11 61 76 33 11 65 37 55 13 81 64 99 85 96 23 55 46 49 78 23 58 82 8 98 57 24 71 37 63 85 ]
[16 81 76 96 51 23 76 1 86 88 6 55 71 0 85 42 97 1 48 4 86 29 70 74 8 86 46 93 76 82 71 4 50 33 86 34 3 82 71 19 88 9 16 89 5 91 49 57 64 96 ]
[4 77 14 73 72 8 48 34 71 78 19 81 14 84 0 43 65 27 7 96 15 21 15 62 37 15 8 94 14 70 98 44 85 68 72 75 27 8 37 76 90 62 70 73 64 91 32 15 71 85 ]
[10 63 54 69 98 63 81 69 18 67 97 92 0 57 55 0 23 33 66 48 77 5 98 46 52 21 64 11 16 96 90 57 46 50 26 33 84 59 37 53 94 78 83 23 14 34 3 53 56 68 ]
[5 53 4 48 5 53 73 91 15 29 0 29 94 20 68 76 0 60 9 63 35 20 16 38 71 45 89 78 82 44 66 21 28 17 89 55 52 87 45 84 93 70 10 21 95 70 59 82 52 65 ]
[48 0 15 21 94 95 41 5 78 34 73 93 22 44 31 98 25 0 37 86 77 54 53 83 35 58 35 73 42 65 44 12 95 6 89 99 67 25 24 57 40 71 4 98 52 96 43 39 49 91 ]
[31 85 64 9 51 59 45 1 82 78 5 46 61 71 34 95 25 63 0 7 71 35 2 15 70 50 29 64 2 89 12 66 28 96 76 86 34 57 3 39 51 66 59 8 22 37 76 56 47 38 ]
[57 12 23 73 14 42 47 40 18 33 80 46 50 4 88 63 99 71 22 0 47 49 47 19 72 30 59 37 11 69 61 9 73 33 93 52 40 5 51 4 14 25 86 38 21 71 35 70 56 13 ]
[95 87 59 81 39 8 29 25 8 9 10 75 89 60 37 95 35 23 5 54 0 32 20 94 69 28 50 10 0 37 26 92 36 80 90 95 23 60 35 71 36 28 83 52 48 25 89 77 69 4 ]
[23 46 26 8 20 3 29 88 17 6 40 92 30 86 54 62 50 34 90 13 17 0 6 99 98 61 56 38 90 82 93 33 90 93 84 43 48 26 0 40 70 22 97 78 32 49 84 81 22 92 ]
[71 86 78 27 48 22 96 22 40 11 88 37 18 38 54 23 55 66 64 21 6 21 0 88 25 17 2 27 81 23 39 2 36 49 69 79 27 37 12 52 35 0 62 89 32 65 42 45 71 72 ]
[48 34 50 30 78 69 79 77 3 21 94 19 92 82 56 84 92 66 60 42 80 77 25 0 37 61 72 29 19 24 82 5 68 78 80 57 76 30 9 72 17 71 48 23 72 63 45 33 57 12 ]
[92 43 91 6 67 96 69 80 76 56 95 59 50 30 66 8 75 70 39 55 29 33 19 74 0 28 4 36 63 26 34 41 42 73 81 59 90 30 29 9 42 17 82 17 24 84 57 33 94 42 ]
[10 90 28 82 44 69 42 22 17 59 0 76 13 7 24 62 87 60 7 0 59 98 53 40 37 0 89 97 29 45 84 21 1 23 80 20 12 60 28 84 54 9 83 46 11 22 5 8 17 53 ]
[80 30 49 90 1 41 13 57 45 40 2 45 65 0 41 31 35 19 32 87 63 55 84 13 15 52 0 63 34 84 67 43 10 67 72 22 75 65 4 9 75 18 40 10 67 23 22 76 91 46 ]
[63 93 12 50 8 98 60 57 74 98 50 70 22 19 52 53 87 39 84 31 32 15 58 18 75 89 7 0 63 9 99 22 9 87 51 74 50 51 1 22 56 44 97 43 22 40 12 10 28 27 ]
[95 12 3 30 3 60 84 37 89 84 43 67 53 4 78 58 31 87 80 6 65 68 91 92 35 9 1 65 0 14 99 86 36 67 24 38 1 45 43 69 93 99 72 12 53 3 72 34 61 99 ]
[17 40 30 11 12 87 89 91 27 74 15 15 6 40 90 75 89 19 97 32 54 59 84 22 79 18 85 57 51 0 48 75 73 93 0 51 97 54 36 99 47 22 3 55 57 73 54 84 95 36 ]
[59 39 99 93 38 10 32 76 62 78 56 22 58 7 59 26 58 23 86 6 62 57 82 4 47 29 36 25 75 40 0 59 98 38 31 75 15 21 1 31 69 17 85 34 83 72 28 47 84 76 ]
[91 86 82 99 33 90 29 51 21 83 43 39 62 24 62 93 34 9 85 43 32 98 64 26 70 21 54 20 37 82 30 0 40 43 81 89 48 67 6 43 57 52 99 10 64 67 62 41 56 82 ]
[83 42 29 33 63 52 97 7 79 70 58 97 29 13 81 33 19 56 12 20 93 21 95 99 78 71 73 26 55 47 77 28 0 36 18 16 63 87 3 49 48 31 79 28 72 70 2 20 19 99 ]
[18 4 41 25 62 97 2 45 21 45 92 93 18 0 53 30 88 95 20 54 80 15 94 22 91 93 79 30 40 90 57 56 55 0 20 18 22 47 36 9 13 40 13 65 43 66 95 30 51 75 ]
[13 80 49 11 28 80 91 40 61 19 88 46 72 96 90 96 78 73 7 6 38 24 67 84 40 51 42 99 32 34 15 73 82 76 0 45 32 31 21 96 20 36 91 91 55 6 20 13 34 60 ]
[13 3 66 50 77 95 42 93 91 21 1 31 34 87 46 21 91 15 13 45 53 59 87 41 27 56 40 92 79 72 79 0 96 15 40 0 52 35 65 73 80 40 22 96 31 67 93 5 7 33 ]
[92 80 41 94 50 67 41 14 57 4 49 79 32 18 67 2 48 33 71 51 55 58 66 5 89 85 48 8 60 41 55 59 15 97 53 37 0 26 65 62 20 1 70 62 26 47 9 75 99 48 ]
[54 11 58 70 89 5 57 6 79 27 35 41 53 21 54 23 0 59 76 90 11 84 67 57 93 85 91 29 66 16 46 9 87 27 56 48 54 0 79 19 6 54 11 90 29 9 37 66 7 12 ]
[61 29 53 59 53 34 0 24 23 73 84 37 47 42 91 18 82 49 99 79 27 49 76 86 51 25 83 55 99 61 80 52 36 15 53 83 39 68 0 9 73 36 32 44 78 44 21 58 34 20 ]
[67 36 29 78 16 51 0 35 53 25 21 98 95 92 12 80 52 94 69 62 64 51 53 56 4 44 59 0 57 83 59 78 14 68 97 85 49 13 28 0 7 78 90 87 66 3 26 77 4 52 ]
[70 89 9 35 52 25 79 30 40 56 65 95 64 87 32 24 33 57 79 27 79 27 95 65 56 2 51 88 78 26 83 41 41 59 53 62 45 4 73 59 0 1 75 14 87 77 58 16 0 61 ]
[72 46 76 20 76 46 8 35 71 43 67 15 88 27 86 74 99 29 21 27 1 82 56 36 14 64 86 0 76 94 50 86 80 48 28 34 6 85 34 12 75 0 28 79 56 51 54 88 6 86 ]
[66 0 1 50 2 48 14 83 64 1 18 7 68 53 61 49 14 5 22 96 62 74 62 86 96 48 26 62 87 51 10 54 71 75 81 46 17 83 33 56 20 1 0 93 32 47 54 23 4 54 ]
[88 50 51 44 77 80 31 88 80 60 59 96 97 95 7 91 42 51 87 76 38 91 48 90 5 77 12 40 98 13 7 42 7 30 75 66 94 48 37 9 50 71 12 0 24 44 16 88 27 85 ]
[14 98 58 82 80 9 75 44 79 82 89 96 66 93 3 92 14 0 39 42 89 46 62 39 48 33 28 24 64 45 27 41 45 8 15 23 62 53 30 47 59 90 62 56 0 46 91 58 7 67 ]
[89 36 43 93 97 72 24 73 37 12 45 53 11 30 56 47 59 82 10 41 31 57 86 47 55 81 4 82 40 88 44 98 55 6 5 93 55 21 76 54 0 95 5 41 76 0 49 12 2 34 ]
[4 25 57 49 92 73 4 89 82 73 88 89 99 36 25 13 11 24 45 7 47 58 26 61 81 55 34 70 97 2 61 32 51 12 6 72 38 96 16 99 83 40 73 30 87 33 0 86 73 66 ]
[91 99 43 91 52 56 11 81 49 79 55 48 59 30 57 37 72 75 59 7 96 58 22 78 78 45 1 61 23 33 39 68 10 20 45 81 62 98 15 82 15 69 57 88 69 69 28 0 97 26 ]
[19 2 1 49 42 28 93 12 93 83 12 25 17 16 38 30 23 48 53 7 20 42 37 90 18 81 3 52 30 90 2 24 37 56 89 46 30 74 7 82 39 42 6 4 93 7 73 21 0 51 ]
[83 0 97 94 29 49 52 9 63 22 92 15 16 49 38 13 50 62 12 52 14 82 63 12 22 45 42 95 28 74 84 49 34 39 87 8 82 69 89 63 40 98 49 33 4 42 91 55 68 0 ]
];
