nbGenes = 30;
preference = [[0 99 98 95 86 53 22 34 34 95 68 72 40 83 86 58 63 88 29 37 20 25 69 56 85 77 42 48 86 47 ]
[10 0 27 24 53 34 96 86 3 60 10 0 4 86 41 45 55 93 2 32 92 8 39 44 8 39 69 52 50 4 ]
[65 5 0 22 6 34 22 14 13 0 46 60 1 0 0 36 29 75 18 51 43 62 93 26 58 41 3 29 64 63 ]
[82 5 40 0 28 47 37 33 70 28 31 35 51 68 66 54 8 42 26 10 27 71 2 7 2 8 41 90 49 96 ]
[65 18 69 8 0 14 15 51 20 59 9 25 44 89 86 93 41 56 48 45 94 33 69 49 74 35 61 36 54 34 ]
[6 45 49 73 44 0 72 74 74 14 25 28 85 9 89 1 74 52 32 10 89 68 61 44 1 94 29 56 95 14 ]
[9 43 21 11 65 71 0 62 45 0 93 24 41 73 50 86 1 39 26 65 8 74 78 51 22 68 20 85 14 52 ]
[87 2 99 83 42 58 83 0 16 23 36 17 74 47 12 51 17 41 86 5 7 12 78 39 66 86 96 3 91 47 ]
[92 13 0 9 4 12 67 62 0 25 74 67 68 13 27 81 0 0 65 30 17 87 21 66 59 79 57 58 39 2 ]
[58 13 93 46 49 42 15 4 42 0 16 10 56 12 79 74 7 5 26 38 35 28 43 54 80 98 29 40 21 40 ]
[14 94 27 47 14 72 35 15 96 79 0 66 90 94 30 39 3 55 37 42 62 35 1 42 98 98 8 54 27 2 ]
[73 96 89 68 12 94 0 47 27 58 27 0 62 61 89 65 56 48 90 28 33 52 27 51 49 8 4 65 54 58 ]
[44 17 83 82 30 81 94 4 43 19 24 65 0 45 18 76 52 12 43 91 19 67 51 23 94 67 99 15 97 99 ]
[62 40 55 20 7 14 75 88 33 19 82 5 38 0 65 12 15 60 74 38 7 76 91 20 26 93 15 63 82 61 ]
[76 48 0 97 50 36 88 67 34 21 22 7 77 93 0 71 69 24 58 29 36 72 82 57 24 46 33 32 12 53 ]
[18 46 21 64 69 84 95 21 17 5 36 61 41 44 12 0 57 14 20 36 33 97 18 52 10 21 38 98 87 74 ]
[96 61 90 52 46 90 6 19 1 71 67 56 90 62 9 32 0 83 38 42 0 7 38 56 1 4 23 89 93 49 ]
[18 9 74 70 21 11 88 81 77 21 99 43 57 72 21 85 44 0 29 7 25 15 76 90 88 99 52 46 88 9 ]
[3 57 45 81 2 13 77 16 95 67 70 46 15 41 10 58 28 93 0 70 34 56 29 88 99 58 47 22 36 66 ]
[34 18 44 66 88 33 13 30 75 18 13 10 98 10 71 24 57 69 18 0 33 31 82 62 56 13 97 48 62 73 ]
[66 60 62 4 10 94 97 99 0 27 33 25 76 47 94 54 81 52 88 9 0 61 87 96 53 53 20 94 93 81 ]
[16 40 79 93 33 56 36 39 51 10 44 71 93 37 54 98 89 63 3 0 60 0 58 82 80 60 66 17 14 41 ]
[20 72 40 52 10 87 73 26 76 92 60 23 94 44 82 14 70 48 93 61 48 31 0 52 21 32 75 27 89 79 ]
[53 23 55 27 35 49 34 47 24 40 54 19 92 45 42 91 8 74 23 56 0 27 34 0 20 94 55 78 34 54 ]
[26 20 24 87 46 7 30 20 94 41 39 51 93 38 61 10 36 87 87 16 61 24 81 64 0 28 51 62 65 64 ]
[85 56 54 95 86 62 63 17 82 45 72 87 65 30 5 46 24 17 51 40 96 27 51 1 91 0 40 7 35 49 ]
[22 3 61 3 61 47 24 88 31 53 42 26 64 47 35 52 38 60 93 30 64 59 45 56 36 79 0 21 93 61 ]
[80 44 82 12 98 19 69 63 49 98 10 30 48 30 67 38 38 87 39 66 6 80 29 60 92 28 20 0 51 35 ]
[94 27 34 33 86 81 28 85 22 4 88 73 50 55 69 84 29 24 96 59 5 77 56 86 59 54 77 87 0 25 ]
[73 28 47 97 90 56 79 6 7 61 9 58 36 67 48 59 78 23 37 71 79 10 51 56 79 43 93 2 91 0 ]
];
