nbGenes = 100;
preference = [[0 79 98 69 58 17 74 77 90 97 43 16 47 88 0 82 97 55 26 56 35 66 58 52 67 87 10 27 2 82 19 1 22 32 24 38 78 39 1 79 97 56 58 13 45 83 27 60 23 25 45 35 64 0 17 64 53 47 13 22 17 42 94 96 29 44 7 84 81 9 24 38 70 25 32 76 78 53 37 96 78 32 15 35 23 40 83 45 56 2 83 41 43 32 88 78 15 26 76 64 ]
[21 0 15 18 57 26 54 52 39 33 34 33 37 34 59 6 56 65 17 73 20 6 74 75 37 47 74 92 68 52 56 11 47 84 53 86 51 17 83 15 94 12 0 56 70 2 94 52 42 69 5 53 99 88 66 47 72 33 2 13 96 40 61 4 40 4 94 84 97 79 11 90 35 77 65 27 64 9 77 93 8 95 86 3 7 41 87 54 23 9 79 13 84 0 41 38 83 79 75 53 ]
[2 85 0 84 68 91 7 28 96 52 78 94 6 58 0 27 50 53 43 15 89 87 45 32 82 61 13 81 30 25 83 72 24 78 97 17 17 62 44 46 65 54 2 19 72 47 14 29 4 94 28 23 23 84 58 84 22 69 30 55 95 53 92 91 13 80 56 21 36 5 45 48 33 44 75 17 10 25 52 61 34 8 79 89 19 44 48 70 77 50 74 69 44 91 72 42 28 4 28 36 ]
[31 82 16 0 15 16 72 0 30 62 78 1 62 84 55 24 46 51 81 12 48 74 86 92 59 97 45 75 6 63 40 47 70 87 25 69 79 23 96 40 35 10 99 13 17 73 46 96 31 84 15 1 60 36 19 53 23 8 81 49 38 53 87 23 23 95 96 58 70 92 33 36 6 54 78 34 14 69 22 41 97 45 35 20 25 36 64 87 0 46 8 18 1 89 24 1 5 9 12 31 ]
[42 43 32 85 0 21 86 59 32 36 21 13 74 16 23 35 71 29 55 51 79 14 23 21 10 15 71 59 96 99 45 11 30 1 10 1 45 19 98 63 8 83 97 14 41 76 17 85 45 32 1 98 57 74 75 89 56 4 87 9 57 32 63 93 1 56 96 57 40 10 25 27 51 15 80 66 62 97 16 55 8 45 79 75 13 42 97 94 4 70 94 75 5 6 72 28 24 17 36 83 ]
[83 74 9 84 79 0 32 15 1 22 71 23 53 26 32 38 50 88 19 40 99 97 1 44 2 46 5 55 15 40 11 50 1 24 7 33 99 78 28 71 37 8 52 57 26 87 98 35 0 2 46 36 2 75 56 62 10 86 69 85 22 62 15 18 54 96 42 50 85 34 88 56 23 51 36 53 4 45 19 54 85 46 19 84 81 19 23 34 42 22 94 74 31 62 63 80 99 20 26 59 ]
[26 46 93 28 14 68 0 4 83 77 57 25 69 77 42 15 82 58 43 18 28 5 58 21 85 16 52 85 75 60 12 4 45 56 39 80 53 69 79 23 82 52 1 73 43 11 54 2 11 4 15 33 98 67 40 69 91 52 12 84 69 8 85 34 6 22 44 26 51 31 90 42 23 44 39 92 16 19 0 30 68 53 37 48 85 68 95 6 88 87 88 81 8 23 26 14 31 15 9 48 ]
[23 48 72 100 41 85 96 0 13 61 79 59 38 98 72 23 31 87 48 26 93 35 48 71 87 29 80 66 76 48 54 29 97 21 80 45 8 25 86 9 31 53 13 8 37 3 64 21 21 87 52 65 8 88 96 25 82 78 52 55 48 68 54 64 87 54 38 81 98 66 66 73 11 52 20 6 2 18 58 57 6 18 58 88 27 91 69 50 86 15 4 94 10 81 17 95 64 62 96 69 ]
[10 61 4 70 68 99 17 87 0 59 72 5 98 38 37 92 0 60 20 53 75 40 48 73 34 48 92 49 65 30 21 51 10 92 10 30 70 57 85 82 63 9 13 41 75 48 19 95 64 19 81 9 98 2 47 85 85 90 16 99 9 81 53 60 12 76 94 76 84 1 76 84 51 17 20 61 38 98 5 40 42 49 46 18 71 10 96 40 52 19 38 74 63 48 96 43 20 24 45 8 ]
[3 67 48 38 64 78 23 39 41 0 68 58 89 32 76 62 57 70 38 39 65 22 0 10 92 63 81 65 75 53 31 89 55 94 20 75 46 64 93 58 11 76 38 16 59 72 27 13 14 51 21 71 13 49 58 95 88 91 84 68 59 29 33 8 4 40 39 73 96 42 21 56 70 57 12 34 11 80 81 73 74 4 40 13 49 58 30 98 60 28 12 23 26 53 81 11 44 56 50 74 ]
[57 66 22 22 79 29 43 21 28 32 0 7 44 77 13 3 39 25 72 21 29 23 89 59 93 38 5 6 55 34 38 22 81 76 20 22 0 67 57 51 88 11 47 34 82 12 83 26 52 60 67 58 18 53 64 95 58 53 88 35 12 34 85 57 41 83 31 1 75 89 80 20 93 87 83 55 48 92 37 96 53 99 66 49 36 90 88 66 58 12 20 23 73 83 93 45 3 46 6 68 ]
[84 67 6 99 87 77 75 41 95 42 93 0 85 0 8 44 56 57 2 16 69 53 88 91 4 70 85 84 99 58 80 20 81 63 51 92 22 37 45 3 25 13 55 11 36 83 52 2 10 57 75 37 34 17 94 42 54 36 12 20 62 87 3 12 28 86 20 56 17 49 57 74 2 42 31 57 30 85 42 12 91 35 36 54 49 23 35 34 2 24 8 65 88 0 13 33 57 37 60 30 ]
[53 63 94 38 26 47 31 62 2 11 56 15 0 69 68 49 8 7 60 90 67 26 83 61 53 89 79 10 56 63 99 8 17 85 41 23 36 25 44 29 95 22 39 59 24 69 64 36 28 2 30 89 40 6 75 77 83 4 78 48 11 29 87 99 11 29 16 34 80 71 87 13 3 43 13 66 0 43 64 82 17 1 70 48 4 63 42 46 29 15 21 69 63 47 29 75 10 71 15 45 ]
[12 66 42 16 84 74 23 2 62 68 23 100 31 0 65 20 19 55 27 93 32 29 84 41 12 8 53 13 50 69 91 45 34 49 67 5 26 44 38 8 56 98 96 61 55 28 90 18 89 64 25 79 83 25 73 30 36 32 7 87 57 92 76 85 5 26 54 7 28 96 30 3 30 93 99 42 27 92 0 12 13 4 4 37 32 85 76 45 49 42 53 10 93 35 37 90 64 62 1 51 ]
