nbGenes = 50;
preference = [[0 69 71 11 76 48 81 76 68 53 29 76 40 53 1 70 46 40 56 31 93 75 52 84 99 77 8 0 38 43 26 99 60 2 11 59 66 87 33 81 15 67 60 19 58 17 35 60 89 64 ]
[31 0 72 8 67 27 24 29 9 57 71 16 69 43 42 71 14 19 7 65 83 13 27 36 98 65 34 77 78 65 88 87 88 23 90 60 3 67 2 47 89 20 95 49 48 71 62 29 18 63 ]
[29 28 0 7 86 53 87 65 88 80 52 54 84 53 95 10 78 2 43 51 55 98 45 37 24 46 96 67 47 24 25 93 30 1 86 87 99 8 28 76 69 49 49 75 74 68 42 26 4 77 ]
[89 92 93 0 6 69 33 5 40 89 71 23 96 49 24 90 18 46 76 66 99 32 56 60 24 1 62 15 49 37 2 51 44 36 4 98 62 29 88 70 14 70 95 64 61 70 22 94 76 44 ]
[24 33 14 94 0 27 26 78 61 38 88 21 65 18 76 0 55 54 67 68 24 40 89 39 7 16 24 87 64 52 12 13 42 1 70 77 84 45 72 21 86 15 18 96 92 18 65 9 40 39 ]
[52 73 47 31 73 0 79 86 93 60 91 71 90 41 66 66 35 61 21 9 6 81 54 47 82 30 30 0 52 86 40 45 36 48 43 42 57 96 65 60 95 48 13 21 58 16 28 11 89 65 ]
[19 76 13 67 74 21 0 44 35 0 2 90 8 39 26 8 37 93 20 86 99 73 13 48 93 66 14 87 17 64 68 11 18 67 59 40 92 52 48 42 59 79 83 97 21 53 1 61 45 1 ]
[24 71 35 95 22 14 56 0 75 64 92 65 35 5 76 69 38 13 59 99 99 18 87 79 37 79 76 40 49 97 90 91 28 26 96 65 58 50 8 11 14 53 14 39 59 62 98 64 87 58 ]
[32 91 12 60 39 7 65 25 0 91 37 84 35 12 34 24 22 32 37 18 12 52 6 75 48 23 10 55 68 71 66 39 6 19 50 89 24 88 90 49 21 75 61 84 55 55 18 61 93 65 ]
[47 43 20 11 62 40 100 36 9 0 2 83 85 51 50 50 41 72 91 98 88 20 66 38 88 28 22 60 67 63 1 84 47 48 19 43 88 12 65 31 23 43 2 23 99 35 57 63 15 66 ]
[71 29 48 29 12 9 98 8 63 98 0 16 83 68 84 86 69 42 17 70 8 71 22 86 4 7 21 97 94 2 12 5 88 41 52 34 52 4 46 14 84 42 6 71 74 81 30 12 4 7 ]
[24 84 46 77 79 29 10 35 16 17 84 0 96 0 41 1 45 54 21 41 88 78 5 69 98 17 35 24 30 64 76 80 80 37 28 89 46 59 59 97 90 57 47 99 51 47 78 58 78 0 ]
[60 31 16 4 35 10 92 65 65 15 17 4 0 79 1 76 32 34 12 80 99 35 35 11 54 65 45 36 36 57 98 97 14 14 36 29 38 81 74 14 93 41 12 36 72 51 33 57 11 2 ]
[47 57 47 51 82 59 61 95 88 49 32 100 21 0 4 62 31 72 21 38 49 76 30 54 80 4 33 58 43 28 84 66 88 66 53 44 92 32 64 86 99 32 88 80 66 80 77 64 46 12 ]
[99 58 5 76 24 34 74 24 66 50 16 59 99 96 0 88 49 10 76 38 73 55 69 20 2 11 67 86 19 7 19 92 83 81 1 52 37 70 58 6 44 5 65 26 2 48 90 52 30 56 ]
[30 29 90 10 100 34 92 31 76 50 14 99 24 38 12 0 30 22 11 76 7 1 15 3 51 27 92 11 78 73 73 56 67 74 15 93 13 0 94 74 17 16 13 95 80 24 20 6 4 12 ]
[54 86 22 82 45 65 63 62 78 59 31 55 68 69 51 70 0 2 37 38 33 36 91 57 96 51 38 27 12 40 2 2 67 28 49 9 5 7 47 71 44 97 66 30 90 84 31 62 29 40 ]
[60 81 98 54 46 39 7 87 68 28 58 46 66 28 90 78 98 0 35 30 64 0 27 9 66 74 0 81 30 48 39 18 93 62 0 1 53 6 16 13 59 50 55 80 2 90 44 6 73 94 ]
[44 93 57 24 33 79 80 41 63 9 83 79 88 79 24 89 63 65 0 4 95 9 69 23 67 89 62 95 14 90 4 71 77 68 68 12 26 25 16 61 36 91 30 98 43 41 51 9 44 66 ]
[69 35 49 34 32 91 14 1 82 2 30 59 20 62 62 24 62 70 96 0 44 38 24 19 64 7 33 42 51 57 53 73 51 55 31 25 35 32 5 66 98 23 17 74 88 61 46 7 43 5 ]
[7 17 45 1 76 94 1 1 88 12 92 12 1 51 27 93 67 36 5 56 0 18 17 16 40 45 43 93 49 52 18 99 68 94 62 35 53 15 70 7 28 31 55 67 20 26 23 93 48 96 ]
[25 87 2 68 60 19 27 82 48 80 29 22 65 24 45 99 64 100 91 62 82 0 76 83 37 53 70 36 68 63 26 25 29 62 24 21 72 93 11 50 18 76 29 55 2 55 95 92 44 59 ]
[48 73 55 44 11 46 87 13 94 34 78 95 65 70 31 85 9 73 31 76 83 24 0 28 98 51 21 40 89 56 42 70 77 90 65 25 13 33 86 64 13 37 52 28 18 57 11 26 99 12 ]
[16 64 63 40 61 53 52 21 25 62 14 31 89 46 80 97 43 91 77 81 84 17 72 0 19 72 39 73 5 69 98 98 10 95 20 88 63 12 33 66 47 26 34 80 76 67 25 78 56 64 ]
[1 2 76 76 93 18 7 63 52 12 96 2 46 20 98 49 4 34 33 36 60 63 2 81 0 82 56 64 57 3 23 11 34 16 75 66 55 84 58 80 84 86 39 15 14 16 70 90 58 46 ]
[23 35 54 99 84 70 34 21 77 72 93 83 35 96 89 73 49 26 11 93 55 47 49 28 18 0 87 67 27 9 80 29 24 95 63 21 42 43 23 49 43 41 64 68 15 62 15 44 93 0 ]
[92 66 4 38 76 70 86 24 90 78 79 65 55 67 33 8 62 100 38 67 57 30 79 61 44 13 0 44 60 59 74 70 66 73 49 68 26 46 97 17 76 9 18 37 84 99 63 20 79 73 ]
[100 23 33 85 13 100 13 60 45 40 3 76 64 42 14 89 73 19 5 58 7 64 60 27 36 33 56 0 79 4 30 28 2 18 59 63 70 88 58 20 15 10 40 10 29 61 37 49 88 29 ]
[62 22 53 51 36 48 83 51 32 33 6 70 64 57 81 22 88 70 86 49 51 32 11 95 43 73 40 21 0 15 69 89 86 23 21 9 15 28 77 63 50 56 59 92 18 75 69 25 94 78 ]
[57 35 76 63 48 14 36 3 29 37 98 36 43 72 93 27 60 52 10 43 48 37 44 31 97 91 41 96 85 0 14 32 34 39 2 91 25 27 2 75 17 23 67 28 50 74 3 15 58 4 ]
[74 12 75 98 88 60 32 10 34 99 88 24 2 16 81 27 98 61 96 47 82 74 58 2 77 20 26 70 31 86 0 99 93 37 7 47 60 91 48 55 64 99 96 79 43 9 60 13 36 42 ]
[1 13 7 49 87 55 89 9 61 16 95 20 3 34 8 44 98 82 29 27 1 75 30 2 89 71 30 72 11 68 1 0 46 80 3 72 12 53 2 24 20 84 77 88 95 55 59 85 7 9 ]
[40 12 70 56 58 64 82 72 94 53 12 20 86 12 17 33 33 7 23 49 32 71 23 90 66 76 34 98 14 66 7 54 0 81 66 76 46 3 94 74 65 93 95 9 41 96 31 64 82 80 ]
[98 77 99 64 99 52 33 74 81 52 59 63 86 34 19 26 72 38 32 45 6 38 10 5 84 5 27 82 77 61 63 20 19 0 66 6 6 91 1 45 28 93 98 55 89 2 89 31 96 89 ]
[89 10 14 96 30 57 41 4 50 81 48 72 64 47 99 85 51 100 32 69 38 76 35 80 25 37 51 41 79 98 93 97 34 34 0 60 97 96 47 30 68 45 7 3 21 6 44 22 48 62 ]
[41 40 13 2 23 58 60 35 11 57 66 11 71 56 48 7 91 99 88 75 65 79 75 12 34 79 32 37 91 9 53 28 24 94 40 0 0 18 25 22 31 29 44 34 42 76 52 30 28 53 ]
[34 97 1 38 16 43 8 42 76 12 48 54 62 8 63 87 95 47 74 65 47 28 87 37 45 58 74 30 85 75 40 88 54 94 3 100 0 85 35 23 40 4 44 81 39 83 8 0 1 35 ]
[13 33 92 71 55 4 48 50 12 88 96 41 19 68 30 100 93 94 75 68 85 7 67 88 16 57 54 12 72 73 9 47 97 9 4 82 15 0 17 59 36 96 75 97 87 97 2 88 52 44 ]
[67 98 72 12 28 35 52 92 10 35 54 41 26 36 42 6 53 84 84 95 30 89 14 67 42 77 3 42 23 98 52 98 6 99 53 75 65 83 0 43 7 13 88 60 48 4 76 10 51 21 ]
[19 53 24 30 79 40 58 89 51 69 86 3 86 14 94 26 29 87 39 34 93 50 36 34 20 51 83 80 37 25 45 76 26 55 70 78 77 41 57 0 8 67 38 57 79 66 98 7 68 99 ]
