nbGenes = 30;
preference = [[0 51 92 47 82 95 81 25 73 26 60 8 23 49 74 11 7 18 81 43 7 56 41 92 79 72 79 22 83 29 ]
[49 0 7 89 34 50 68 74 37 11 40 73 65 4 3 35 9 77 48 78 72 40 66 67 15 62 41 2 48 94 ]
[8 93 0 72 96 73 53 61 60 16 5 5 83 75 37 20 79 42 47 38 3 81 24 10 26 6 8 43 61 80 ]
[53 11 28 0 15 1 16 46 26 57 20 20 6 65 28 1 46 50 71 86 18 37 38 43 57 79 51 65 7 8 ]
[18 66 4 85 0 16 28 1 68 37 22 6 6 45 3 20 45 17 85 37 0 38 67 77 32 65 51 3 12 4 ]
[5 50 27 99 84 0 72 74 89 75 10 39 9 8 33 51 82 95 36 47 80 41 98 87 4 3 51 38 11 46 ]
[19 32 47 84 72 28 0 95 69 46 91 71 74 74 54 95 51 22 94 6 41 78 34 50 50 10 91 37 85 19 ]
[75 26 39 54 99 26 5 0 54 85 50 27 58 27 94 48 13 15 72 37 96 55 36 36 52 42 15 59 68 29 ]
[27 63 40 74 32 11 31 46 0 90 15 96 94 0 12 30 15 30 77 78 67 99 93 57 92 63 32 5 10 48 ]
[74 89 84 43 63 25 54 15 10 0 46 50 62 16 97 8 37 75 48 86 49 15 60 84 12 10 16 12 7 45 ]
[40 60 95 80 78 90 9 50 85 54 0 43 43 67 41 71 66 2 6 36 94 43 77 42 6 8 28 66 1 86 ]
[92 27 95 80 94 61 29 73 4 50 57 0 23 79 64 39 5 59 43 0 79 7 70 91 86 99 88 83 46 97 ]
[77 35 17 94 94 91 26 42 6 38 57 77 0 66 73 47 48 22 6 34 66 51 25 63 18 0 37 10 62 58 ]
[51 96 25 35 55 92 26 73 100 84 33 21 34 0 81 81 63 13 20 55 33 49 68 54 34 91 51 16 12 0 ]
[26 97 63 72 97 67 46 6 88 3 59 36 27 19 0 72 59 27 25 66 29 74 67 99 14 76 10 89 98 38 ]
[89 65 80 99 80 49 5 52 70 92 29 61 53 19 28 0 86 63 75 94 61 15 44 72 18 88 71 27 55 9 ]
[93 91 21 54 55 18 49 87 85 63 34 95 52 37 41 14 0 3 51 60 83 93 58 42 23 39 95 30 28 82 ]
[82 23 58 50 83 5 78 85 70 25 98 41 78 87 73 37 97 0 21 23 62 87 72 26 31 85 30 33 72 65 ]
[19 52 53 29 15 64 6 28 23 52 94 57 94 80 75 25 49 79 0 93 64 68 93 44 62 41 66 58 99 93 ]
[57 22 62 14 63 53 94 63 22 14 64 100 66 45 34 6 40 77 7 0 92 4 37 5 13 4 59 35 32 51 ]
[93 28 97 82 100 20 59 4 33 51 6 21 34 67 71 39 17 38 36 8 0 30 77 88 32 75 80 46 93 93 ]
[44 60 19 63 62 59 22 45 1 85 57 93 49 51 26 85 7 13 32 96 70 0 39 13 20 60 89 45 39 12 ]
[59 34 76 62 33 2 66 64 7 40 23 30 75 32 33 56 42 28 7 63 23 61 0 30 19 94 55 20 48 51 ]
[8 33 90 57 23 13 50 64 43 16 58 9 37 46 1 28 58 74 56 95 12 87 70 0 54 39 84 33 81 58 ]
[21 85 74 43 68 96 50 48 8 88 94 14 82 66 86 82 77 69 38 87 68 80 81 46 0 8 19 32 4 95 ]
[28 38 94 21 35 97 90 58 37 90 92 1 100 9 24 12 61 15 59 96 25 40 6 61 92 0 69 21 52 31 ]
[21 59 92 49 49 49 9 85 68 84 72 12 63 49 90 29 5 70 34 41 20 11 45 16 81 31 0 62 4 91 ]
[78 98 57 35 97 62 63 41 95 88 34 17 90 84 11 73 70 67 42 65 54 55 80 67 68 79 38 0 83 13 ]
[17 52 39 93 88 89 15 32 90 93 99 54 38 88 2 45 72 28 1 68 7 61 52 19 96 48 96 17 0 74 ]
[71 6 20 92 96 54 81 71 52 55 14 3 42 100 62 91 18 35 7 49 7 88 49 42 5 69 9 87 26 0 ]
];
