nbGenes = 40;
preference = [[0 87 14 87 80 68 2 73 37 62 8 29 21 3 4 27 66 87 32 67 54 57 38 70 74 92 57 89 21 48 87 79 51 94 34 57 61 89 43 27 ]
[13 0 49 36 72 97 81 42 89 33 10 31 16 2 15 9 41 70 29 62 5 92 44 4 89 5 15 60 38 84 69 53 15 50 26 78 57 22 4 43 ]
[86 51 0 85 64 88 38 15 31 77 45 56 41 61 56 90 96 76 1 18 57 94 29 33 98 71 20 38 11 40 30 67 85 20 92 40 96 99 6 32 ]
[13 64 15 0 43 33 21 56 46 4 91 21 17 41 23 19 11 97 25 81 79 23 53 14 45 47 15 72 45 49 21 92 27 86 19 63 95 77 30 56 ]
[20 28 36 57 0 28 23 43 13 53 44 13 70 87 47 51 93 43 64 99 10 61 45 30 54 14 23 43 32 75 80 66 37 91 69 41 44 28 97 45 ]
[32 3 12 67 72 0 44 31 48 94 53 29 52 70 17 65 73 57 43 89 69 85 83 76 52 31 19 62 66 19 28 61 5 96 0 1 11 72 46 39 ]
[98 19 62 79 77 56 0 69 24 93 27 42 83 7 7 58 68 95 27 23 30 43 33 6 57 27 76 9 50 21 93 68 5 24 11 2 59 26 62 48 ]
[27 58 85 44 57 69 31 0 30 66 97 97 80 20 2 25 14 16 52 27 44 33 58 13 12 14 68 24 24 30 78 64 42 15 57 56 52 61 74 81 ]
[63 11 69 54 87 52 76 70 0 39 35 63 1 64 94 19 42 26 16 98 76 4 52 66 25 2 35 87 19 43 10 1 81 46 87 49 88 42 45 59 ]
[38 67 23 96 47 6 7 34 61 0 22 39 17 30 91 29 30 92 81 49 78 87 85 39 38 14 14 43 91 67 94 80 35 83 13 0 31 65 65 20 ]
[92 90 55 9 56 47 73 3 65 78 0 67 99 75 31 31 77 78 68 50 35 63 76 69 76 77 69 49 33 60 70 6 28 31 80 62 38 45 85 27 ]
[71 69 44 79 87 71 58 3 37 61 33 0 73 3 92 61 57 88 78 6 55 40 98 38 6 95 5 71 59 47 60 86 66 18 6 24 41 64 73 37 ]
[79 84 59 83 30 48 17 20 99 83 1 27 0 0 14 73 58 80 98 48 23 44 10 96 6 22 82 91 81 85 43 54 22 86 24 60 49 63 77 19 ]
[97 98 39 59 13 30 93 80 36 70 25 97 100 0 77 50 60 52 70 22 21 25 8 13 56 65 42 26 96 23 49 57 59 87 6 46 59 53 87 77 ]
[96 85 44 77 53 83 93 98 6 9 69 8 86 23 0 43 73 25 53 85 76 92 78 75 71 26 26 59 77 84 8 65 82 87 28 24 10 80 75 17 ]
[73 91 10 81 49 35 42 75 81 71 69 39 27 50 57 0 65 34 35 20 42 26 98 80 79 79 9 62 30 13 2 50 61 55 13 61 37 0 1 14 ]
[34 59 4 89 7 27 32 86 58 70 23 43 42 40 27 35 0 43 14 39 62 47 69 73 60 5 56 15 91 1 91 12 6 96 97 49 35 57 52 65 ]
[13 30 24 3 57 43 5 84 74 8 22 12 20 48 75 66 57 0 50 22 19 99 59 40 93 80 38 68 80 87 21 27 99 25 89 59 63 66 24 23 ]
[68 71 99 75 36 57 73 48 84 19 32 22 2 30 47 65 86 50 0 31 68 1 55 69 21 6 97 76 96 71 96 91 68 17 57 42 67 27 69 10 ]
[33 38 82 19 1 11 77 73 2 51 50 94 52 78 15 80 61 78 69 0 34 60 50 9 19 83 18 3 64 81 19 86 21 36 93 76 18 46 32 38 ]
[46 95 43 21 90 31 70 56 24 22 65 45 77 79 24 58 38 81 32 66 0 68 0 63 39 59 16 59 19 1 62 15 50 11 28 61 15 47 16 19 ]
[43 8 6 77 39 15 57 67 96 13 37 60 56 75 8 74 53 1 99 40 32 0 98 16 14 28 95 28 33 67 52 80 48 51 30 49 64 47 8 0 ]
[62 56 71 47 55 17 67 42 48 15 24 2 90 92 22 2 31 41 45 50 100 2 0 73 36 37 84 48 35 6 89 77 70 64 68 53 20 10 6 29 ]
[30 96 67 86 70 24 94 87 34 61 31 62 4 87 25 20 27 60 31 91 37 84 27 0 5 86 0 91 60 63 18 79 39 33 98 60 97 91 12 78 ]
[26 11 2 55 46 48 43 88 75 62 24 94 94 44 29 21 40 7 79 81 61 86 64 95 0 36 8 35 2 61 20 45 47 45 24 15 29 13 2 28 ]
[8 95 29 53 86 69 73 86 98 86 23 5 78 35 74 21 95 20 94 17 41 72 63 14 64 0 54 86 61 1 81 61 82 90 38 61 69 97 38 67 ]
[43 85 80 85 77 81 24 32 65 86 31 95 18 58 74 91 44 62 3 82 84 5 16 100 92 46 0 23 21 9 98 56 64 89 1 54 29 6 32 62 ]
[11 40 62 28 57 38 91 76 13 57 51 29 9 74 41 38 85 32 24 97 41 72 52 9 65 14 77 0 31 39 72 9 59 86 61 54 21 21 56 73 ]
[79 62 89 55 68 34 50 76 81 9 67 41 19 4 23 70 9 20 4 36 81 67 65 40 98 39 79 69 0 43 79 49 45 12 74 1 81 5 53 22 ]
[52 16 60 51 25 81 79 70 57 33 40 53 15 77 16 87 99 13 29 19 99 33 94 37 39 99 91 61 57 0 54 92 33 46 90 28 7 31 32 5 ]
[13 31 70 79 20 72 7 22 90 6 30 40 57 51 92 98 9 79 4 81 38 48 11 82 80 19 2 28 21 46 0 65 86 72 84 64 26 64 41 62 ]
[21 47 33 8 34 39 32 36 99 20 94 14 46 43 35 50 88 73 9 14 85 20 23 21 55 39 44 91 51 8 35 0 42 18 1 74 61 14 57 24 ]
[49 85 15 73 63 95 95 58 19 65 72 34 78 41 18 39 94 1 32 79 50 52 30 61 53 18 36 41 55 67 14 58 0 71 67 69 89 89 66 29 ]
[6 50 80 14 9 4 76 85 54 17 69 82 14 13 13 45 4 75 83 64 89 49 36 67 55 10 11 14 88 54 28 82 29 0 99 39 74 36 31 54 ]
[66 74 8 81 31 100 89 43 13 87 20 94 76 94 72 87 3 11 43 7 72 70 32 2 76 62 99 39 26 10 16 99 33 1 0 0 72 64 43 9 ]
[43 22 60 37 59 99 98 44 51 100 38 76 40 54 76 39 51 41 58 24 39 51 47 40 85 39 46 46 99 72 36 26 31 61 100 0 23 13 4 86 ]
[39 43 4 5 56 89 41 48 12 69 62 59 51 41 90 63 65 37 33 82 85 36 80 3 71 31 71 79 19 93 74 39 11 26 28 77 0 0 24 81 ]
[11 78 1 23 72 28 74 39 58 35 55 36 37 47 20 100 43 34 73 54 53 53 90 9 87 3 94 79 95 69 36 86 11 64 36 87 100 0 46 47 ]
[57 96 94 70 3 54 38 26 55 35 15 27 23 13 25 99 48 76 31 68 84 92 94 88 98 62 68 44 47 68 59 43 34 69 57 96 76 54 0 86 ]
[73 57 68 44 55 61 52 19 41 80 73 63 81 23 83 86 35 77 90 62 81 100 71 22 72 33 38 27 78 95 38 76 71 46 91 14 19 53 14 0 ]
];
