nbGenes = 20;
preference = [[0 5 56 14 34 72 26 14 90 38 63 0 8 75 63 58 24 12 46 52 ]
[95 0 77 28 64 82 83 61 99 69 98 77 60 99 75 1 61 42 94 71 ]
[44 23 0 25 48 41 28 48 78 72 68 49 56 49 61 70 34 83 42 32 ]
[86 72 75 0 8 65 74 26 61 85 76 47 31 34 86 20 19 57 41 44 ]
[66 36 52 92 0 63 65 46 71 91 56 42 27 68 16 17 24 26 16 44 ]
[28 18 59 35 37 0 9 81 37 62 44 76 83 72 1 8 44 58 70 22 ]
[74 17 72 26 35 91 0 8 85 84 25 88 24 83 47 97 77 49 90 42 ]
[86 39 52 74 54 19 92 0 11 73 60 30 12 62 5 81 41 68 16 48 ]
[10 1 22 39 29 63 15 89 0 13 37 77 13 56 55 32 81 53 43 1 ]
[62 31 28 15 9 38 16 27 87 0 98 17 81 60 42 38 44 89 50 42 ]
[37 2 32 24 44 56 75 40 63 2 0 99 9 90 45 62 24 65 26 51 ]
[100 23 51 53 58 24 12 70 23 83 1 0 73 96 27 8 24 11 53 46 ]
[92 40 44 69 73 17 76 88 87 19 91 27 0 10 29 91 93 96 82 14 ]
[25 1 51 66 32 28 17 38 44 40 10 4 90 0 80 56 64 18 24 8 ]
[37 25 39 14 84 99 53 95 45 58 55 73 71 20 0 82 52 73 70 27 ]
[42 99 30 80 83 92 3 19 68 62 38 92 9 44 18 0 40 61 72 61 ]
[76 39 66 81 76 56 23 59 19 56 76 76 7 36 48 60 0 83 33 25 ]
[88 58 17 43 74 42 51 32 47 11 35 89 4 82 27 39 17 0 86 83 ]
[54 6 58 59 84 30 10 84 57 50 74 47 18 76 30 28 67 14 0 9 ]
[48 29 68 56 56 78 58 52 99 58 49 54 86 92 73 39 75 17 91 0 ]
];
