nbGenes = 20;
preference = [[0 67 94 97 44 26 51 25 66 44 64 79 70 15 65 31 47 42 38 1 ]
[33 0 31 85 27 29 14 15 57 92 30 6 85 68 49 1 20 15 56 11 ]
[6 69 0 51 2 17 57 37 64 69 66 67 69 13 4 72 33 25 75 18 ]
[3 15 49 0 55 37 53 12 70 66 73 39 97 69 36 49 14 45 92 0 ]
[56 73 98 45 0 42 76 38 69 37 69 34 21 58 94 77 80 84 40 74 ]
[74 71 83 63 58 0 36 0 78 90 27 98 17 13 95 81 79 42 80 11 ]
[49 86 43 47 24 64 0 67 31 91 6 49 84 55 18 13 40 39 34 41 ]
[75 85 63 88 62 100 33 0 33 67 33 36 37 14 34 71 46 38 98 81 ]
[34 43 36 30 31 22 69 67 0 85 86 62 63 66 28 10 69 60 20 46 ]
[56 8 31 34 63 10 9 33 15 0 15 86 71 50 30 18 45 52 85 69 ]
[36 70 34 27 31 73 94 67 14 85 0 46 0 14 40 87 47 70 37 95 ]
[21 94 33 61 66 2 51 64 38 14 54 0 70 91 70 50 47 84 34 62 ]
[30 15 31 3 79 83 16 63 37 29 100 30 0 7 83 41 19 77 11 40 ]
[85 32 87 31 42 87 45 86 34 50 86 9 93 0 8 97 92 15 24 38 ]
[35 51 96 64 6 5 82 66 72 70 60 30 17 92 0 15 49 43 84 75 ]
[69 99 28 51 23 19 87 29 90 82 13 50 59 3 85 0 95 59 90 47 ]
[53 80 67 86 20 21 60 54 31 55 53 53 81 8 51 5 0 47 23 4 ]
[58 85 75 55 16 58 61 62 40 48 30 16 23 85 57 41 53 0 17 35 ]
[62 44 25 8 60 20 66 2 80 15 63 66 89 76 16 10 77 83 0 83 ]
[99 89 82 100 26 89 59 19 54 31 5 38 60 62 25 53 96 65 17 0 ]
];
