nbGenes = 30;
preference = [[0 60 67 40 18 21 60 57 5 43 61 9 29 48 32 74 17 54 56 98 80 15 35 47 56 59 88 16 6 57 ]
[40 0 4 90 69 57 55 5 14 89 74 5 68 9 96 35 89 1 80 74 50 75 46 97 43 85 9 70 71 58 ]
[33 96 0 95 99 9 19 97 35 88 90 7 13 18 12 56 50 74 72 71 85 65 92 16 4 80 84 85 49 24 ]
[60 10 5 0 66 12 84 28 9 75 25 58 5 18 83 97 40 30 70 19 16 69 53 35 94 18 86 59 94 91 ]
[82 31 1 34 0 23 82 19 59 93 32 13 82 60 57 35 29 38 47 14 66 94 68 1 67 90 6 44 50 74 ]
[79 43 91 88 77 0 44 40 23 78 10 3 56 18 65 8 21 66 60 80 41 84 56 41 81 90 0 26 95 87 ]
[40 45 81 16 18 56 0 33 30 64 3 95 44 30 42 93 64 76 67 21 34 15 50 18 99 84 14 72 65 75 ]
[43 95 3 72 81 60 67 0 4 10 95 32 31 92 54 83 45 13 56 37 69 37 46 49 57 45 52 3 26 39 ]
[95 86 65 91 41 77 70 96 0 77 89 20 43 63 75 76 73 59 74 44 21 83 78 78 42 0 78 27 95 41 ]
[57 11 12 25 7 22 36 90 23 0 32 91 42 78 27 78 64 32 41 80 36 37 44 34 84 84 47 35 5 31 ]
[39 26 10 75 68 90 97 5 11 68 0 21 55 23 64 4 35 82 89 73 21 49 62 3 32 23 32 25 25 6 ]
[91 95 93 42 87 97 5 68 80 9 79 0 46 43 60 48 16 56 2 81 40 79 30 94 87 36 53 70 69 2 ]
[71 32 87 95 18 44 56 69 57 58 45 54 0 28 86 52 14 90 34 25 57 79 45 57 81 17 82 12 21 44 ]
[52 91 82 82 40 82 70 8 37 22 77 57 72 0 19 71 88 7 93 34 41 2 69 10 21 99 16 17 49 34 ]
[68 4 88 17 43 35 58 46 25 73 36 40 14 81 0 15 47 26 97 0 7 98 85 10 79 24 51 85 19 90 ]
[26 65 44 3 65 92 7 17 24 22 96 52 48 29 85 0 64 44 42 99 29 48 29 51 68 15 69 50 0 80 ]
[83 11 50 60 71 79 36 55 27 36 65 84 86 12 53 36 0 33 86 92 15 53 38 36 93 0 25 88 0 24 ]
[46 99 26 70 62 34 24 87 41 68 18 44 10 93 74 56 67 0 86 63 50 11 8 69 66 32 98 14 58 62 ]
[44 20 28 30 53 40 33 44 26 59 11 98 66 7 3 58 14 14 0 3 89 63 2 91 94 35 31 19 99 4 ]
[2 26 29 81 86 20 79 63 56 20 27 19 75 66 100 1 8 37 97 0 96 39 59 27 4 98 34 36 40 5 ]
[20 50 15 84 34 59 66 31 79 64 79 60 43 59 93 71 85 50 11 4 0 28 9 36 65 69 14 15 30 65 ]
[85 25 35 31 6 16 85 63 17 63 51 21 21 98 2 52 47 89 37 61 72 0 67 52 68 84 37 65 40 99 ]
[65 54 8 47 32 44 50 54 22 56 38 70 55 31 15 71 62 92 98 41 91 33 0 83 40 26 66 30 21 72 ]
[53 3 84 65 99 59 82 51 22 66 97 6 43 90 90 49 64 31 9 73 64 48 17 0 16 60 83 61 8 9 ]
[44 57 96 6 33 19 1 43 58 16 68 13 19 79 21 32 7 34 6 96 35 32 60 84 0 56 53 12 90 81 ]
[41 15 20 82 10 10 16 55 100 16 77 64 83 1 76 85 100 68 65 2 31 16 74 40 44 0 43 31 51 64 ]
[12 91 16 14 94 100 86 48 22 53 68 47 18 84 49 31 75 2 69 66 86 63 34 17 47 57 0 44 62 68 ]
[84 30 15 41 56 74 28 97 73 65 75 30 88 83 15 50 12 86 81 64 85 35 70 39 88 69 56 0 23 2 ]
[94 29 51 6 50 5 35 74 5 95 75 31 79 51 81 100 100 42 1 60 70 60 79 92 10 49 38 77 0 11 ]
[43 42 76 9 26 13 25 61 59 69 94 98 56 66 10 20 76 38 96 95 35 1 28 91 19 36 32 98 89 0 ]
];
