nbGenes = 50;
preference = [[0 34 0 57 5 57 15 39 63 46 60 60 97 93 1 11 94 77 37 41 23 92 99 40 73 86 88 36 66 72 30 80 86 49 71 71 75 17 82 75 46 84 96 36 65 64 32 51 24 19 ]
[66 0 28 28 8 93 55 85 36 85 53 79 74 57 22 31 57 12 66 73 21 65 4 72 99 95 44 97 55 99 49 83 17 72 30 12 28 81 17 31 79 74 32 79 5 66 56 59 21 75 ]
[100 72 0 89 49 40 25 67 62 6 81 59 30 73 52 19 79 13 99 77 47 23 7 39 5 33 33 23 39 58 86 85 35 87 74 76 64 97 78 99 99 77 41 12 20 50 90 44 26 3 ]
[43 72 11 0 78 40 70 13 89 30 36 20 66 23 19 5 83 76 36 55 15 85 25 35 24 67 49 2 26 15 72 66 99 18 52 49 34 46 75 8 23 80 48 96 39 32 83 70 77 99 ]
[95 92 51 22 0 6 13 78 93 88 26 68 6 60 72 46 42 88 62 57 98 72 89 99 68 83 93 27 37 54 35 26 56 3 42 30 4 16 95 72 55 40 31 55 3 32 86 95 95 85 ]
[43 7 60 60 94 0 50 21 64 26 42 43 82 45 32 73 54 64 88 45 43 34 33 68 69 96 31 32 29 6 87 96 59 85 74 55 48 73 71 58 91 48 47 23 64 20 74 95 3 12 ]
[85 45 75 30 87 50 0 12 97 37 82 46 22 60 24 79 79 80 23 31 92 92 88 6 62 67 89 7 83 17 22 48 35 69 55 46 58 56 48 44 23 75 18 7 21 20 65 64 64 91 ]
[61 15 33 87 22 79 88 0 75 90 4 45 70 20 98 97 39 56 30 25 33 43 67 43 45 45 50 84 21 17 40 23 55 30 9 63 16 99 44 44 91 22 46 59 22 23 63 66 28 62 ]
[37 64 38 11 7 36 3 25 0 83 37 44 25 39 76 50 57 27 89 43 88 28 19 67 66 12 94 1 49 31 12 35 30 87 18 36 84 27 44 40 51 67 98 85 86 28 6 14 68 78 ]
[54 15 94 70 12 74 63 10 17 0 63 14 89 61 47 36 99 37 62 76 13 48 57 5 52 64 75 0 26 61 30 74 66 22 90 49 72 8 30 15 37 89 0 29 54 6 10 93 75 21 ]
[40 47 19 64 74 58 18 96 63 37 0 29 77 72 49 13 29 46 92 36 92 79 79 56 55 93 42 21 84 44 73 94 14 79 16 61 8 22 77 82 16 30 79 60 3 65 18 58 9 2 ]
[40 21 41 80 32 57 54 55 56 86 71 0 45 96 19 61 33 33 84 28 76 13 14 16 88 5 93 72 11 46 21 25 81 39 39 20 6 14 48 96 58 55 22 56 34 45 49 40 54 39 ]
[3 26 70 34 94 18 78 30 75 11 23 55 0 93 4 47 89 56 40 71 55 22 0 24 16 61 10 28 2 23 63 68 8 97 67 53 77 66 62 59 34 62 57 34 10 24 29 33 25 88 ]
[7 43 27 77 40 55 40 80 61 39 28 4 7 0 43 51 7 90 35 62 93 68 19 90 44 29 57 69 51 37 88 58 32 58 11 92 40 63 15 2 19 43 98 14 1 43 67 52 59 55 ]
[99 78 48 81 28 68 76 2 24 53 51 81 96 57 0 7 62 85 52 39 3 38 88 14 30 31 85 5 23 85 83 48 2 15 26 75 4 75 92 80 95 24 20 72 76 52 78 11 64 17 ]
[89 69 81 95 54 27 21 3 50 64 87 39 53 49 93 0 76 36 32 55 77 94 89 44 92 97 84 84 39 31 3 80 67 87 86 94 95 40 55 81 59 52 17 83 45 86 66 48 87 87 ]
[6 43 21 17 58 46 21 61 43 1 71 67 11 93 38 24 0 47 71 79 42 0 33 66 55 44 79 36 66 66 94 30 51 92 16 59 43 58 54 40 31 29 48 54 37 21 49 14 8 68 ]
[23 88 87 24 12 36 20 44 73 63 54 67 44 10 15 64 53 0 41 67 63 95 14 73 80 21 70 93 31 91 43 89 57 96 27 70 80 2 70 9 5 38 95 32 91 12 79 99 82 60 ]
[63 34 1 64 38 12 77 70 11 38 8 16 60 65 48 68 29 59 0 33 77 75 75 8 50 71 17 61 73 31 48 90 28 77 49 8 23 77 54 86 82 52 18 19 51 37 19 3 59 93 ]
[59 27 23 45 43 55 69 75 57 24 64 72 29 38 61 45 21 33 67 0 10 22 18 1 70 88 86 10 26 98 86 71 11 27 13 36 43 73 39 95 5 32 46 69 29 66 9 35 37 19 ]
[77 79 53 85 2 57 8 67 12 87 8 24 45 7 97 23 58 37 23 90 0 82 30 21 40 12 88 46 6 94 67 29 28 21 97 7 74 35 86 52 61 8 62 61 11 76 29 18 90 13 ]
[8 35 77 15 28 66 8 57 72 52 21 87 78 32 62 6 100 5 25 78 18 0 96 6 35 94 10 5 60 56 49 60 12 41 16 41 74 63 58 6 81 9 86 31 47 3 52 76 19 22 ]
[1 96 93 75 11 67 12 33 81 43 21 86 100 81 12 11 67 86 25 82 70 4 0 95 56 19 10 85 94 29 0 10 99 36 73 15 22 66 11 93 81 88 51 90 71 86 18 48 62 23 ]
[60 28 61 65 1 32 94 57 33 95 44 84 76 10 86 56 34 27 92 99 79 94 5 0 46 69 92 65 34 40 17 93 14 11 44 11 15 96 74 14 12 5 40 37 39 85 89 95 70 22 ]
