nbGenes = 40;
preference = [[0 39 29 31 20 61 86 46 26 89 7 87 78 48 61 95 58 14 56 50 12 48 68 14 96 81 74 40 47 11 36 63 93 75 74 31 69 90 93 40 ]
[61 0 70 52 51 93 72 7 95 65 63 30 14 64 78 94 79 9 72 27 32 35 67 80 13 50 46 69 41 43 98 81 42 19 49 41 82 7 23 84 ]
[71 30 0 47 16 1 23 32 41 60 32 71 85 59 50 23 97 86 9 59 80 9 55 7 91 58 4 60 53 12 35 75 44 51 0 55 11 32 61 90 ]
[69 48 53 0 5 83 13 16 93 30 13 57 65 57 46 15 94 48 60 82 64 73 28 69 33 77 80 39 72 53 56 51 85 17 69 83 59 11 47 99 ]
[80 49 84 95 0 86 38 97 45 99 61 47 29 12 82 11 87 21 29 75 97 55 41 75 10 7 71 57 23 52 55 64 41 92 66 37 27 10 39 40 ]
[39 7 99 17 14 0 44 22 75 3 76 28 45 92 79 6 62 92 14 83 92 17 54 47 35 5 13 60 24 9 69 13 57 81 36 91 31 19 70 46 ]
[14 28 77 87 62 56 0 51 30 60 1 54 10 11 51 97 56 87 69 65 33 31 77 43 62 52 24 77 64 80 81 59 4 84 97 57 7 31 58 80 ]
[54 93 68 84 3 78 49 0 8 26 85 63 58 25 90 92 35 30 39 48 16 41 99 26 70 95 89 71 11 70 81 18 27 43 4 52 84 73 88 62 ]
[74 5 59 7 55 25 70 92 0 25 17 82 74 22 65 35 0 63 13 8 42 57 87 31 35 99 28 56 68 87 60 24 46 88 16 97 33 81 77 81 ]
[11 35 40 70 1 97 40 74 75 0 25 3 19 56 45 36 86 48 26 80 68 54 63 38 41 93 84 77 74 76 96 94 88 57 13 0 33 6 73 85 ]
[93 37 68 87 39 24 99 15 83 75 0 59 85 30 15 25 78 70 31 21 3 43 86 26 15 76 75 71 77 62 51 59 3 48 47 72 17 69 80 45 ]
[13 70 29 43 53 72 46 37 18 97 41 0 31 13 13 93 29 12 53 56 52 5 15 90 67 90 6 91 66 71 83 3 22 49 78 14 52 35 4 67 ]
[22 86 15 35 71 55 90 42 26 81 15 69 0 34 50 79 90 34 68 18 52 72 36 91 16 4 61 35 62 37 40 82 34 2 88 0 81 49 3 10 ]
[52 36 41 43 88 8 89 75 78 44 70 87 66 0 79 51 79 17 68 12 1 14 46 73 73 61 15 60 36 24 5 2 69 13 55 40 68 72 34 52 ]
[39 22 50 54 18 21 49 10 35 55 85 87 50 21 0 96 78 10 52 9 37 93 31 64 77 73 73 19 64 56 48 32 69 41 12 65 94 19 82 68 ]
[5 6 77 85 89 94 3 8 65 64 75 7 21 49 4 0 60 89 40 67 34 87 63 13 81 60 44 94 74 83 67 62 20 31 23 77 18 71 5 13 ]
[42 21 3 6 13 38 44 65 100 14 22 71 10 21 22 40 0 40 72 61 41 95 54 64 14 87 39 20 67 6 63 76 92 63 85 21 93 3 0 62 ]
[86 91 14 52 79 8 13 70 37 52 30 88 66 83 90 11 60 0 64 0 12 52 64 51 67 54 34 19 81 12 94 59 76 58 97 42 93 92 35 50 ]
[44 28 91 40 71 86 31 61 87 74 69 47 32 32 48 60 28 36 0 17 53 40 43 33 63 49 77 34 96 78 5 28 32 63 74 60 84 0 26 67 ]
[50 73 41 18 25 17 35 52 92 20 79 44 82 88 91 33 39 100 83 0 34 2 8 72 15 5 15 24 92 52 0 58 23 91 36 99 34 9 1 52 ]
[88 68 20 36 3 8 67 84 58 32 97 48 48 99 63 66 59 88 47 66 0 91 71 70 68 25 34 79 45 42 77 77 56 55 72 65 71 79 9 93 ]
[52 65 91 27 45 83 69 59 43 46 57 95 28 86 7 13 5 48 60 98 9 0 4 99 12 53 78 78 84 75 9 64 69 28 2 34 64 64 71 95 ]
[32 33 45 72 59 46 23 1 13 37 14 85 64 54 69 37 46 36 57 92 29 96 0 30 93 39 55 87 58 16 85 34 23 27 8 12 82 7 23 56 ]
