nbGenes = 30;
preference = [[0 20 79 94 92 22 19 91 18 87 94 86 94 41 58 66 46 60 38 67 98 1 15 1 91 76 33 34 43 72 ]
[80 0 41 37 67 2 30 82 76 83 12 3 94 3 99 17 13 80 44 66 19 44 62 99 86 80 51 86 52 48 ]
[21 59 0 11 26 45 53 2 17 78 43 28 9 14 12 32 11 28 88 87 73 89 69 0 50 59 66 44 13 79 ]
[6 63 89 0 44 60 57 67 50 68 17 28 25 83 48 30 19 76 66 81 14 81 32 30 89 51 91 17 9 58 ]
[8 33 74 56 0 94 78 21 50 23 91 84 3 21 98 16 98 57 40 31 51 13 33 83 55 64 52 93 44 87 ]
[78 98 55 40 6 0 71 15 47 64 31 20 82 47 21 13 96 4 40 10 34 50 20 67 90 49 63 18 45 34 ]
[81 70 47 43 22 29 0 54 81 99 34 5 96 16 21 94 30 55 63 44 48 14 99 41 63 46 68 13 56 53 ]
[9 18 98 33 79 85 46 0 69 82 52 16 13 47 13 58 4 89 57 85 6 70 70 7 94 22 50 24 43 32 ]
[82 24 83 50 50 53 19 31 0 93 43 27 5 47 94 50 58 25 84 6 29 37 70 64 69 79 63 21 41 85 ]
[13 17 22 32 77 36 1 18 7 0 91 66 55 4 87 66 71 35 72 81 80 49 1 2 79 89 55 39 19 19 ]
[6 88 57 83 9 69 66 48 57 9 0 17 5 34 37 88 70 87 80 59 10 55 15 24 44 57 79 78 20 18 ]
[14 97 72 72 16 80 95 84 73 34 83 0 90 78 57 59 91 16 68 40 5 61 13 82 35 13 37 45 53 42 ]
[6 6 91 75 97 18 4 87 95 45 95 10 0 85 3 35 41 29 61 25 24 5 97 16 79 2 44 1 57 72 ]
[59 97 86 17 79 53 84 53 53 96 66 22 15 0 42 95 19 81 36 82 94 72 72 55 46 73 6 6 92 78 ]
[42 1 88 52 2 79 79 87 6 13 63 43 97 58 0 5 13 53 77 25 48 90 98 92 69 91 97 2 96 96 ]
[34 83 68 70 84 87 6 42 50 34 12 41 65 5 95 0 59 92 70 27 64 33 76 57 30 46 71 53 41 41 ]
[54 87 89 81 2 4 70 96 42 29 30 9 59 81 87 41 0 17 58 32 6 86 70 6 26 14 1 22 50 93 ]
[40 20 72 24 43 96 45 11 75 65 13 84 71 19 47 8 83 0 28 21 41 99 53 12 86 53 18 99 14 18 ]
[62 56 12 34 60 60 37 43 16 28 20 32 39 64 23 30 42 72 0 87 19 57 79 59 21 79 36 99 70 51 ]
[33 34 13 19 69 90 56 15 94 19 41 60 75 18 75 73 68 79 13 0 79 86 10 50 47 75 60 93 39 93 ]
[2 81 27 86 49 66 52 94 71 20 90 95 76 6 52 36 94 59 81 21 0 3 76 58 76 27 76 43 33 13 ]
[99 56 11 19 87 50 86 30 63 51 45 39 95 28 10 67 14 1 43 14 97 0 76 44 19 66 37 30 34 70 ]
[85 38 31 68 67 80 1 30 30 99 85 87 3 28 2 24 30 47 21 90 24 24 0 30 42 66 41 32 12 82 ]
[99 1 100 70 17 33 59 93 36 98 76 18 84 45 8 43 94 88 41 50 42 56 70 0 52 78 43 87 7 2 ]
[9 14 50 11 45 10 37 6 31 21 56 65 21 54 31 70 74 14 79 53 24 81 58 48 0 59 32 87 45 29 ]
[24 20 41 49 36 51 54 78 21 11 43 87 98 27 9 54 86 47 21 25 73 34 34 22 41 0 31 36 39 85 ]
[67 49 34 9 48 37 32 50 37 45 21 63 56 94 3 29 99 82 64 40 24 63 59 57 68 69 0 91 66 81 ]
[66 14 56 83 7 82 87 76 79 61 22 55 99 94 98 47 78 1 1 7 57 70 68 13 13 64 9 0 5 35 ]
[57 48 87 91 56 55 44 57 59 81 80 47 43 8 4 59 50 86 30 61 67 66 88 93 55 61 34 95 0 96 ]
[28 52 21 42 13 66 47 68 15 81 82 58 28 22 4 59 7 82 49 7 87 30 18 98 71 15 19 65 4 0 ]
];
