nbGenes = 20;
preference = [[0 72 33 28 91 64 80 32 4 42 47 19 66 55 38 86 48 95 64 73 ]
[28 0 48 76 44 15 2 5 53 21 5 56 72 59 67 44 69 20 25 12 ]
[67 52 0 46 57 45 48 56 89 91 52 87 14 90 75 96 50 89 52 49 ]
[72 24 54 0 29 33 82 28 67 45 43 10 62 70 74 24 53 35 47 90 ]
[9 56 43 71 0 68 9 67 41 59 75 96 10 80 41 99 8 14 97 35 ]
[36 85 55 67 32 0 1 9 28 28 37 58 41 6 71 44 97 56 9 83 ]
[20 98 52 18 91 99 0 29 46 89 55 6 51 84 3 8 0 73 49 9 ]
[68 95 44 72 33 91 71 0 20 67 36 89 71 74 98 51 59 72 23 21 ]
[96 47 11 33 59 72 54 80 0 52 69 8 18 84 66 63 86 59 14 82 ]
[58 79 9 55 41 72 11 33 48 0 87 19 35 58 48 49 32 23 40 69 ]
[53 95 48 57 25 63 45 64 31 13 0 57 81 8 78 64 55 96 46 49 ]
[81 44 13 90 4 42 94 11 92 81 43 0 89 10 92 78 87 99 59 94 ]
[34 28 86 38 90 59 49 29 82 65 19 11 0 41 79 11 49 41 25 69 ]
[45 41 10 30 20 94 16 26 16 42 92 90 59 0 86 94 46 65 60 89 ]
[62 33 25 26 59 29 97 2 34 52 22 8 21 14 0 80 4 40 36 41 ]
[14 56 4 76 1 56 92 49 37 51 36 22 89 6 20 0 73 27 7 16 ]
[52 31 50 47 92 3 100 41 14 68 45 13 51 54 96 27 0 14 21 2 ]
[5 80 11 65 86 44 27 28 41 77 4 1 59 35 60 73 86 0 66 64 ]
[36 75 48 53 3 91 51 77 86 60 54 41 75 40 64 93 79 34 0 11 ]
[27 88 51 10 65 17 91 79 18 31 51 6 31 11 59 84 98 36 89 0 ]
];
