nbGenes = 40;
preference = [[0 32 60 19 74 65 49 79 19 63 50 75 54 6 99 93 34 61 31 65 28 56 99 11 47 28 53 7 82 61 72 88 57 69 8 78 61 57 3 39 ]
[68 0 23 90 65 11 80 88 66 76 41 71 93 59 7 93 22 91 43 19 69 4 61 14 84 55 95 50 82 40 25 99 76 4 9 66 82 23 95 12 ]
[40 77 0 28 9 52 2 37 98 76 7 1 95 46 11 47 60 48 88 59 80 41 49 17 51 55 62 52 44 45 11 76 32 52 58 34 8 10 8 72 ]
[81 10 72 0 80 9 40 98 34 20 66 49 26 86 71 63 89 65 90 84 19 33 21 9 22 22 50 67 95 11 86 28 72 88 50 9 77 59 38 82 ]
[26 35 91 20 0 55 31 51 37 1 25 5 77 31 67 5 77 77 42 85 57 90 79 42 8 81 17 49 11 15 73 75 18 85 64 36 27 11 57 45 ]
[35 89 48 91 45 0 63 53 75 43 74 10 97 3 19 26 42 99 12 59 20 84 45 89 22 64 90 59 62 38 43 92 7 1 22 44 16 4 65 39 ]
[51 20 98 60 69 37 0 77 19 30 20 14 51 15 40 98 78 19 70 68 6 1 19 30 99 11 54 65 84 40 31 26 3 9 44 60 66 41 99 88 ]
[21 12 63 2 49 47 23 0 95 98 57 80 47 12 86 46 12 39 27 66 34 80 73 53 91 4 69 73 69 23 61 7 61 23 6 43 23 21 84 48 ]
[81 34 2 66 63 25 81 5 0 52 78 7 43 77 0 15 93 61 58 61 24 9 57 58 92 14 35 48 76 53 72 59 90 97 80 16 32 54 51 21 ]
[37 24 24 80 99 57 70 2 48 0 31 27 83 12 49 66 73 14 30 90 60 46 89 99 6 8 92 17 12 25 55 79 58 31 68 15 32 41 49 58 ]
[50 59 93 34 75 26 80 43 22 69 0 95 28 15 10 63 92 61 80 8 6 20 38 34 63 50 81 4 88 4 64 66 12 11 11 58 88 50 81 62 ]
[25 29 99 51 95 90 86 20 93 73 5 0 69 86 91 13 50 51 95 93 38 40 20 35 72 36 62 94 79 58 96 52 14 64 12 76 71 12 44 63 ]
[46 7 5 74 23 3 49 53 57 17 72 31 0 47 79 38 14 50 10 41 9 63 39 65 58 53 9 95 14 32 41 97 21 34 26 82 20 10 9 89 ]
[94 41 54 14 69 97 85 88 23 88 85 14 53 0 8 38 41 37 73 61 47 98 64 17 90 94 30 53 30 75 20 35 10 29 47 85 72 53 84 67 ]
[1 93 89 29 33 81 60 14 100 51 90 9 21 92 0 25 49 66 76 61 41 61 12 3 83 31 17 31 36 71 66 20 5 40 85 51 50 7 96 39 ]
[7 7 53 37 95 74 2 54 85 34 37 87 62 62 75 0 24 53 19 78 93 49 78 95 38 39 31 43 7 73 13 93 99 27 63 31 81 2 13 57 ]
[66 78 40 11 23 58 22 88 7 27 8 50 86 59 51 76 0 3 91 78 86 4 25 13 23 78 49 32 36 73 58 56 88 45 94 18 14 82 38 27 ]
[39 9 52 35 23 1 81 61 39 86 39 49 50 63 34 47 97 0 8 46 56 40 30 87 21 32 6 79 65 30 23 2 11 42 74 68 27 5 7 5 ]
[69 57 12 10 58 88 30 73 42 70 20 5 90 27 24 81 9 92 0 65 82 46 63 79 4 60 18 75 8 94 22 45 45 38 19 11 76 49 43 64 ]
[35 81 41 16 15 41 32 34 39 10 92 7 59 39 39 22 22 54 35 0 36 73 13 33 15 41 41 25 96 20 44 23 14 49 47 65 72 23 4 16 ]
[72 31 20 81 43 80 94 66 76 40 94 62 91 53 59 7 14 44 18 64 0 53 55 27 71 74 76 23 91 9 86 10 37 51 11 41 89 41 73 26 ]
[44 96 59 67 10 16 99 20 91 54 80 60 37 2 39 51 96 60 54 27 47 0 42 58 57 72 12 99 40 66 68 73 38 96 4 72 91 62 66 58 ]
[1 39 51 79 21 55 81 27 43 11 62 80 61 36 88 22 75 70 37 87 45 58 0 99 49 36 7 61 35 20 0 28 68 67 79 54 43 6 50 63 ]
[89 86 83 91 58 11 70 47 42 1 66 65 35 83 97 5 87 13 21 67 73 42 1 0 79 70 18 36 66 63 49 96 24 87 51 20 3 90 21 64 ]
[53 16 49 78 92 78 1 9 8 94 37 28 42 10 17 62 77 79 96 85 29 43 51 21 0 20 17 25 58 16 13 33 42 49 5 26 68 99 99 34 ]
[72 45 45 78 19 36 89 96 86 92 50 64 47 6 69 61 22 68 40 59 26 28 64 30 80 0 22 83 98 96 27 40 91 7 38 57 34 89 98 70 ]
[47 5 38 50 83 10 46 31 65 8 19 38 91 70 83 69 51 94 82 59 24 88 93 82 83 78 0 58 67 44 7 31 87 33 58 57 13 56 74 53 ]
[93 50 48 33 51 41 35 27 52 83 96 6 5 47 69 57 68 21 25 75 77 1 39 64 75 17 42 0 29 70 39 24 13 82 49 59 31 69 74 18 ]
[18 18 56 5 89 38 16 31 24 88 12 21 86 70 64 93 64 35 92 4 9 60 65 34 42 2 33 71 0 1 12 90 74 98 8 17 49 60 79 60 ]
[39 60 55 89 85 62 60 77 47 75 96 42 68 25 29 27 27 70 6 80 91 34 80 37 84 4 56 30 99 0 9 86 95 97 22 59 55 39 31 17 ]
[28 75 89 14 27 57 69 39 28 45 36 4 59 80 34 87 42 77 78 56 14 32 100 51 87 73 93 61 88 91 0 10 42 88 26 87 51 46 73 22 ]
[12 1 24 72 25 8 74 93 41 21 34 48 3 65 80 7 44 98 55 77 90 27 72 4 67 60 69 76 10 14 90 0 61 45 23 59 7 0 54 46 ]
[43 24 68 28 82 93 97 39 10 42 88 86 79 90 95 1 12 89 55 86 63 62 32 76 58 9 13 87 26 5 58 39 0 69 41 4 76 32 79 6 ]
[31 96 48 12 15 99 91 77 3 69 89 36 66 71 60 73 55 58 62 51 49 4 33 13 51 93 67 18 2 3 12 55 31 0 7 41 72 58 80 66 ]
[92 91 42 50 36 78 56 94 20 32 89 88 74 53 15 37 6 26 81 53 89 96 21 49 95 62 42 51 92 78 74 77 59 93 0 80 15 11 19 21 ]
[22 34 66 91 64 56 40 57 84 85 42 24 18 15 49 69 82 32 89 35 59 28 46 80 74 43 43 41 83 41 13 41 96 59 20 0 24 92 49 51 ]
[39 18 92 23 73 84 34 77 68 68 12 29 80 28 50 19 86 73 24 28 11 9 57 97 32 66 87 69 51 45 49 93 24 28 85 76 0 25 36 86 ]
[43 77 90 41 89 96 59 79 46 59 50 88 90 47 93 98 18 95 51 77 59 38 94 10 1 11 44 31 40 61 54 100 68 42 89 8 75 0 39 2 ]
[97 5 92 62 43 35 1 16 49 51 19 56 91 16 4 87 62 93 57 96 27 34 50 79 1 2 26 26 21 69 27 46 21 20 81 51 64 61 0 85 ]
