nbGenes = 100;
preference = [[0 11 84 49 30 66 7 78 22 35 76 34 13 15 29 76 29 26 46 7 52 11 49 49 48 32 51 26 30 60 47 58 43 44 94 28 16 3 15 30 52 55 65 28 71 32 29 72 68 58 89 94 13 5 74 52 16 88 98 90 96 37 70 53 72 89 12 81 53 55 30 79 79 46 0 38 52 40 23 87 25 79 8 52 25 0 35 63 73 13 60 23 84 8 76 74 77 66 54 10 ]
[89 0 73 25 97 65 25 46 77 21 98 5 29 49 27 41 30 65 12 97 31 18 36 54 91 11 65 83 66 19 20 49 38 3 98 2 75 45 84 92 50 24 75 1 58 19 47 66 86 0 43 90 29 92 97 45 36 85 86 24 81 85 83 67 83 95 76 3 35 8 36 49 66 83 67 45 95 61 1 55 99 49 19 50 18 42 51 58 4 22 25 49 27 6 74 5 1 30 27 54 ]
[16 27 0 63 23 84 17 84 81 13 35 83 15 33 87 38 34 90 91 46 80 70 67 92 54 62 81 92 38 29 25 28 9 95 0 38 51 4 14 79 37 37 52 67 32 55 97 14 85 80 21 79 16 5 92 52 19 45 75 6 22 95 40 8 46 21 52 58 47 54 44 40 49 89 16 96 99 70 71 82 93 64 41 94 63 17 48 62 60 46 76 66 91 91 54 8 4 83 51 1 ]
[51 75 37 0 4 55 74 89 98 85 38 50 69 87 47 2 9 93 21 38 34 85 55 54 73 35 0 15 76 64 48 88 39 13 56 76 26 47 71 52 12 23 22 97 99 22 54 79 7 98 3 67 90 11 16 59 86 91 82 55 49 34 78 78 32 92 70 12 96 61 44 15 48 55 97 25 76 38 48 51 5 31 27 98 27 85 16 39 1 82 83 76 69 39 95 89 3 29 72 5 ]
[70 3 77 96 0 32 80 68 70 19 2 49 87 92 23 80 40 52 59 0 40 94 90 91 18 80 5 75 78 44 22 24 51 86 28 75 86 75 26 92 31 45 45 36 38 14 2 68 81 29 32 6 27 18 14 50 77 67 5 47 5 43 14 87 1 81 9 89 5 82 48 79 85 50 0 63 77 17 89 21 83 33 53 92 80 26 18 62 37 49 67 5 24 78 81 58 58 58 7 22 ]
[34 35 16 45 68 0 6 63 49 86 23 85 90 47 68 70 22 18 6 36 10 29 57 77 6 69 24 77 52 17 78 55 8 68 10 76 94 61 90 53 28 65 52 68 74 57 25 17 25 88 81 35 77 2 80 93 86 46 98 33 23 15 57 94 90 63 34 6 38 98 15 67 84 50 88 74 56 18 73 88 57 31 76 2 47 24 48 77 9 71 60 95 46 34 14 77 3 5 71 54 ]
[93 75 83 26 20 94 0 24 88 99 14 2 93 1 67 32 26 78 31 4 3 85 60 87 76 91 56 76 13 48 94 45 20 71 81 96 42 81 96 75 19 34 98 66 84 33 68 90 75 81 19 14 98 1 21 20 83 67 79 45 86 86 18 8 23 64 47 13 59 84 20 8 35 14 77 46 32 61 74 29 70 53 38 30 37 2 62 84 6 10 89 93 13 25 4 37 61 74 6 86 ]
[22 54 16 11 32 37 76 0 34 13 55 98 92 8 62 77 85 75 98 76 58 56 18 69 56 11 80 20 63 22 10 15 73 15 21 28 3 18 54 77 14 49 10 31 2 4 41 68 66 48 93 24 53 90 66 31 52 44 87 39 92 20 63 12 65 49 33 42 92 58 29 58 47 18 16 35 10 1 77 11 59 48 47 53 58 51 17 95 53 65 20 11 13 31 91 77 39 42 43 48 ]
[78 23 19 2 30 51 12 66 0 65 25 94 87 20 68 43 19 14 95 16 32 46 61 66 80 9 78 46 61 40 0 69 53 9 27 19 36 50 75 29 43 49 0 66 84 88 16 25 35 17 90 39 42 57 25 62 69 19 8 38 58 68 73 16 46 23 91 67 62 57 76 45 91 18 91 95 87 49 83 35 45 84 59 6 52 12 31 66 58 86 66 44 15 68 98 30 0 55 87 92 ]
[65 79 87 15 81 14 1 87 35 0 2 89 24 5 59 44 1 34 67 22 43 25 2 3 71 46 43 51 21 7 4 56 10 68 11 29 85 94 29 84 39 59 49 35 39 87 51 64 6 93 99 31 52 61 38 80 45 51 30 41 55 13 60 63 74 1 4 56 80 27 75 26 66 39 85 14 60 95 65 70 30 65 94 74 61 87 10 15 59 91 98 90 20 85 62 81 5 28 35 20 ]
[24 2 65 62 98 77 86 45 75 98 0 66 61 34 65 79 35 65 0 2 58 77 66 66 28 70 88 33 19 35 45 62 51 29 99 31 30 24 57 88 34 33 95 45 83 15 2 27 62 48 7 22 5 69 40 66 85 26 43 72 27 20 31 77 38 86 73 53 22 23 38 94 48 41 15 65 35 46 58 22 13 24 74 77 17 61 98 39 50 66 12 12 74 9 18 23 19 9 98 52 ]
[66 95 17 50 51 15 98 2 6 11 34 0 48 49 72 8 78 8 78 51 57 79 51 82 32 66 29 30 15 19 21 83 61 7 3 63 96 13 38 47 62 65 51 0 45 48 65 84 86 80 15 11 14 81 15 2 67 85 24 62 10 59 58 95 71 50 98 3 97 95 17 54 51 87 98 86 85 75 21 22 69 62 77 18 19 23 51 8 56 74 76 36 5 55 54 82 88 63 69 21 ]
[87 71 85 31 13 10 7 8 13 76 39 52 0 31 6 68 80 67 41 65 85 55 17 8 53 27 38 18 42 91 49 59 55 57 54 34 45 83 7 87 91 58 57 4 71 6 88 14 57 24 64 81 97 68 38 32 21 99 2 59 31 70 73 84 51 91 64 88 45 69 71 5 62 27 31 55 39 92 62 13 79 98 57 91 42 66 82 91 15 27 12 12 15 1 62 23 8 72 32 50 ]
[85 51 67 13 8 53 99 92 80 95 66 51 69 0 96 98 40 9 22 1 79 45 62 14 60 27 53 69 49 28 68 96 72 15 76 92 85 9 32 60 42 81 26 7 13 78 47 46 44 96 27 9 49 59 46 52 56 17 47 62 93 41 31 4 44 23 65 69 18 15 83 33 26 26 30 92 85 15 18 21 3 22 2 57 15 26 24 61 77 96 25 78 73 78 64 50 50 98 56 59 ]
[71 73 13 53 77 32 33 38 32 41 35 28 94 4 0 63 34 31 89 20 39 9 27 79 73 58 55 93 41 7 28 40 75 99 39 56 40 83 81 16 2 88 14 35 86 93 45 31 73 81 38 67 83 8 16 45 49 87 31 20 34 58 75 75 91 94 17 55 91 71 13 37 67 21 83 79 23 27 28 15 21 65 11 58 36 0 87 58 50 33 98 57 60 16 96 10 56 51 73 4 ]
[24 59 62 98 20 30 68 23 57 56 21 92 32 2 37 0 87 62 55 18 76 39 7 11 74 83 13 49 66 63 58 57 76 0 32 58 44 63 66 26 62 47 69 60 41 42 88 13 44 80 30 21 2 17 86 52 11 34 40 46 56 23 31 86 63 70 9 83 25 52 80 44 61 17 37 29 39 31 11 21 66 69 90 88 77 21 49 43 58 41 12 19 74 63 28 38 44 14 45 94 ]
[71 70 66 91 60 78 74 15 81 99 65 22 20 60 66 13 0 4 46 34 66 98 49 84 53 37 92 43 76 47 22 75 63 82 65 78 42 7 35 75 15 64 43 11 0 4 18 39 36 48 81 6 91 52 20 51 57 70 48 74 75 42 85 56 8 50 49 89 86 1 11 22 48 31 72 25 35 32 79 19 49 62 47 6 79 44 82 85 83 95 77 3 19 85 35 10 39 36 94 45 ]
[74 35 10 7 48 82 22 25 86 66 35 92 33 91 69 38 96 0 33 17 95 89 0 25 4 77 22 91 66 17 77 20 51 2 47 24 32 93 77 84 65 57 80 67 56 85 49 21 58 53 99 93 19 90 78 62 22 19 25 86 18 36 30 88 76 82 91 68 24 68 2 40 11 88 5 70 18 39 88 15 23 40 90 78 59 24 74 16 60 23 61 20 0 9 36 19 9 87 15 53 ]
[54 88 9 79 41 94 69 2 5 33 100 22 59 78 11 45 54 67 0 56 53 61 8 21 19 79 25 43 34 99 30 3 83 91 85 91 29 42 57 91 1 14 7 43 23 97 8 97 41 2 31 8 65 72 34 17 56 54 21 51 73 22 55 30 78 27 33 13 67 64 79 1 45 73 70 33 65 40 64 83 9 81 33 78 38 19 9 21 39 63 20 49 67 13 98 43 93 15 84 95 ]
[93 3 54 62 100 64 96 24 84 78 98 49 35 99 80 82 66 83 44 0 91 71 54 12 76 68 92 42 98 3 89 0 60 33 26 79 52 77 15 59 66 2 9 95 23 74 20 0 98 9 32 64 38 96 6 8 32 35 60 58 43 62 86 62 4 4 11 18 42 7 37 98 41 12 13 61 95 75 0 85 7 60 39 33 61 83 76 10 58 35 34 65 49 61 84 89 37 83 33 34 ]
[48 69 20 66 60 90 97 42 68 57 42 43 15 21 61 24 34 5 47 9 0 44 0 39 66 1 81 3 19 46 50 50 94 15 48 0 57 46 84 89 30 74 61 43 53 40 93 13 76 59 8 63 45 76 86 62 54 25 38 88 9 56 63 74 26 9 2 77 37 20 51 73 74 85 40 49 9 37 45 39 64 25 69 15 95 83 59 25 63 17 38 22 59 34 45 5 71 82 95 5 ]
[89 82 30 15 6 71 15 44 54 75 23 21 45 55 91 61 2 11 39 29 56 0 54 85 12 49 71 99 74 68 2 66 7 0 83 86 33 4 18 86 38 22 10 89 4 38 70 21 56 30 83 70 9 76 5 29 13 41 71 28 71 52 5 37 0 83 52 46 94 83 48 19 96 94 42 89 52 64 16 32 47 44 64 18 53 60 95 57 5 7 87 68 28 63 65 2 48 61 48 41 ]
[51 64 33 45 10 43 40 82 39 98 34 49 83 38 73 93 51 100 92 46 100 46 0 81 26 79 87 69 88 8 56 62 53 48 37 4 9 87 19 15 28 67 68 84 68 85 64 46 59 34 72 77 57 40 78 31 71 37 6 63 7 87 32 60 78 17 57 50 23 28 11 28 7 31 73 38 87 0 22 14 33 66 17 25 57 15 19 60 2 66 19 8 37 3 42 56 3 20 25 49 ]
[51 46 8 46 9 23 13 31 34 97 34 18 92 86 21 89 16 75 79 88 61 15 19 0 23 69 21 93 99 35 64 7 7 10 60 57 91 12 79 81 97 26 72 71 14 46 94 10 3 34 24 31 19 7 70 19 22 62 97 74 74 5 84 62 18 60 98 62 43 67 24 91 98 50 19 55 38 52 11 51 9 69 31 63 88 70 6 24 91 30 36 53 42 95 9 43 80 16 17 22 ]
