nbGenes = 40;
preference = [[0 13 7 33 60 89 6 55 65 4 30 80 1 19 99 98 90 41 53 17 51 12 2 9 18 84 33 77 25 27 53 4 11 39 85 3 85 48 49 27 ]
[87 0 15 19 56 96 31 0 54 39 0 3 61 99 34 67 0 96 66 90 17 42 23 60 14 84 11 37 87 11 34 94 92 74 83 50 26 92 62 94 ]
[93 85 0 87 31 95 33 18 44 63 69 11 71 73 25 9 90 0 73 82 29 15 26 16 65 55 64 72 80 38 78 55 58 85 81 67 57 82 58 33 ]
[67 81 13 0 49 7 48 27 55 18 24 47 48 25 24 38 78 74 89 31 68 91 77 87 76 25 43 32 48 38 24 7 75 81 73 17 65 54 31 71 ]
[40 44 69 51 0 90 65 59 25 88 93 92 14 9 72 81 75 11 57 95 28 74 89 42 87 10 16 16 48 17 60 77 11 4 18 54 78 26 18 94 ]
[11 4 5 93 10 0 39 26 79 85 11 85 55 81 50 8 79 28 42 80 56 2 69 12 7 19 64 46 86 39 53 62 27 68 73 57 43 90 50 60 ]
[94 69 67 52 35 61 0 3 95 95 72 91 12 84 11 1 41 22 59 34 97 23 73 65 3 95 90 66 18 0 72 46 21 38 59 80 16 98 37 16 ]
[45 100 82 73 41 74 97 0 35 90 84 41 78 23 15 63 8 67 61 59 45 34 62 98 76 1 93 22 20 58 27 86 51 25 67 48 94 66 6 19 ]
[35 46 56 45 75 21 5 65 0 75 86 51 0 50 65 10 41 9 20 75 70 36 54 10 44 67 68 74 16 75 83 45 81 13 79 76 96 33 92 31 ]
[96 61 37 82 12 15 5 10 25 0 88 54 56 81 61 55 58 4 13 69 2 7 72 29 18 31 27 53 11 12 60 30 26 40 41 68 17 92 19 31 ]
[70 100 31 76 7 89 28 16 14 12 0 89 73 54 60 20 97 69 72 69 19 31 65 90 39 51 81 32 18 26 22 78 54 55 99 37 49 13 32 26 ]
[20 97 89 53 8 15 9 59 49 46 11 0 6 40 27 8 52 73 35 17 37 51 39 79 51 69 79 5 62 62 5 46 69 96 89 81 59 80 66 8 ]
[99 39 29 52 86 45 88 22 100 44 27 94 0 13 33 9 5 30 57 48 61 11 94 98 32 35 22 97 14 57 43 81 88 28 23 64 15 93 78 38 ]
[81 1 27 75 91 19 16 77 50 19 46 60 87 0 78 23 81 29 17 2 98 20 97 50 78 83 10 15 54 10 64 52 91 53 48 57 78 52 29 95 ]
[1 66 75 76 28 50 89 85 35 39 40 73 67 22 0 97 42 77 77 76 7 12 14 68 76 71 18 12 86 24 28 99 37 35 71 33 53 6 78 70 ]
[2 33 91 62 19 92 99 37 90 45 80 92 91 77 3 0 10 35 33 9 72 9 84 6 67 29 10 43 53 87 58 18 71 9 23 32 49 77 79 96 ]
[10 100 10 22 25 21 59 92 59 42 3 48 95 19 58 90 0 92 37 52 36 31 72 55 49 40 86 27 27 55 96 9 23 19 14 29 37 78 63 96 ]
[59 4 100 26 89 72 78 33 91 96 31 27 70 71 23 65 8 0 77 45 80 48 71 24 49 19 93 99 22 25 37 56 7 91 75 50 7 30 73 82 ]
[47 34 27 11 43 58 41 39 80 87 28 65 43 83 23 67 63 23 0 29 59 13 17 15 39 15 8 18 97 34 58 14 31 16 92 54 30 90 23 70 ]
[83 10 18 69 5 20 66 41 25 31 31 83 52 98 24 91 48 55 71 0 96 91 81 10 67 21 46 37 38 35 69 10 50 89 79 56 38 28 10 83 ]
[49 83 71 32 72 44 3 55 30 98 81 63 39 2 93 28 64 20 41 4 0 26 19 92 43 75 73 85 56 15 74 30 17 62 92 68 69 81 2 33 ]
[88 58 85 9 26 98 77 66 64 93 69 49 89 80 88 91 69 52 87 9 74 0 83 43 89 70 92 93 13 67 19 39 25 10 69 96 6 50 69 70 ]
[98 77 74 23 11 31 27 38 46 28 35 61 6 3 86 16 28 29 83 19 81 17 0 60 75 21 83 50 49 58 26 50 7 27 74 47 37 52 90 45 ]
[91 40 84 13 58 88 35 2 90 71 10 21 2 50 32 94 45 76 85 90 8 57 40 0 86 99 10 77 32 71 43 50 31 74 97 67 22 28 88 22 ]
[82 86 35 24 13 93 97 24 56 82 61 49 68 22 24 33 51 51 61 33 57 11 25 14 0 65 21 36 44 4 50 21 13 15 93 95 92 34 76 43 ]
[16 16 45 75 90 81 5 99 33 69 49 31 65 17 29 71 60 81 85 79 25 30 79 1 35 0 39 2 52 47 95 25 70 6 69 37 80 9 37 65 ]
[67 89 36 57 84 36 10 7 32 73 19 21 78 90 82 90 14 7 92 54 27 8 17 90 79 61 0 34 79 21 95 68 56 83 92 22 57 14 13 37 ]
[23 63 28 68 84 54 34 78 26 47 68 95 3 85 88 57 73 1 82 63 15 7 50 23 64 98 66 0 18 61 79 99 65 88 80 92 92 94 58 26 ]
[75 13 20 52 52 14 82 80 84 89 82 38 86 46 14 47 73 78 3 62 44 87 51 68 56 48 21 82 0 77 81 30 96 76 96 27 94 45 69 4 ]
[73 89 62 62 83 61 100 42 25 88 74 38 43 90 76 13 45 75 66 65 85 33 42 29 96 53 79 39 23 0 87 64 25 40 80 55 76 82 25 0 ]
[47 66 22 76 40 47 28 73 17 40 78 95 57 36 72 42 4 63 42 31 26 81 74 57 50 5 5 21 19 13 0 67 7 19 80 85 67 7 39 84 ]
[96 6 45 93 23 38 54 14 55 70 22 54 19 48 1 82 91 44 86 90 70 61 50 50 79 75 32 1 70 36 33 0 24 71 59 63 26 53 1 49 ]
[89 8 42 25 89 73 79 49 19 74 46 31 12 9 63 29 77 93 69 50 83 75 93 69 87 30 44 35 4 75 93 76 0 37 40 3 49 71 46 35 ]
[61 26 15 19 96 32 62 75 87 60 45 4 72 47 65 91 81 9 84 11 38 90 73 26 85 94 17 12 24 60 81 29 63 0 15 28 30 23 56 1 ]
[15 17 19 27 82 27 41 33 21 59 1 11 77 52 29 77 86 25 8 21 8 31 26 3 7 31 8 20 4 20 20 41 60 85 0 21 36 72 13 47 ]
[97 50 33 83 46 43 20 52 24 32 63 19 36 43 67 68 71 50 46 44 32 4 53 33 5 63 78 8 73 45 15 37 97 72 79 0 77 89 49 81 ]
[15 74 43 35 22 57 84 6 4 83 51 41 85 22 47 51 63 93 70 62 31 94 63 78 8 20 43 8 6 24 33 74 51 70 64 23 0 32 57 83 ]
[52 8 18 46 74 10 2 34 67 8 87 20 7 48 94 23 22 70 10 72 19 50 48 72 66 91 86 6 55 18 93 47 29 77 28 11 68 0 77 88 ]
[51 38 42 69 82 50 63 94 8 81 68 34 22 71 22 21 37 27 77 90 98 31 10 12 24 63 87 42 31 75 61 99 54 44 87 51 43 23 0 36 ]
[73 6 67 29 6 40 84 81 69 69 74 92 62 5 30 4 4 18 30 17 67 30 55 78 57 35 63 74 96 100 16 51 65 99 53 19 17 12 64 0 ]
];
