nbGenes = 50;
preference = [[0 50 46 11 97 91 34 18 47 75 43 48 75 55 78 94 82 59 52 34 89 55 24 45 95 36 51 73 17 2 84 87 29 31 50 86 3 51 42 49 62 52 21 99 25 96 51 11 33 0 ]
[50 0 85 99 28 79 71 3 47 35 43 68 6 80 20 40 43 46 27 13 86 51 46 91 65 38 14 41 19 91 43 80 0 13 89 22 62 11 91 77 50 32 21 3 34 65 92 22 30 37 ]
[54 15 0 64 45 58 13 22 3 38 88 78 7 52 65 17 88 89 94 19 75 65 66 1 64 99 36 46 91 8 83 95 80 11 89 90 12 68 32 10 20 10 59 60 54 82 61 64 26 84 ]
[89 1 36 0 93 3 34 32 88 4 67 99 96 7 68 41 19 80 75 98 29 38 22 45 18 56 16 40 69 42 76 23 54 61 92 10 19 82 42 76 39 90 80 89 96 62 5 9 49 28 ]
[3 72 55 7 0 25 26 52 49 95 89 63 99 19 91 52 17 32 93 24 68 57 17 71 23 15 63 3 35 35 22 50 49 77 79 83 17 77 70 46 38 37 87 32 72 36 11 12 91 24 ]
[9 21 42 97 75 0 53 7 77 18 71 19 56 57 38 53 89 31 56 30 64 33 97 66 56 70 75 99 16 11 74 0 75 64 5 46 94 99 19 22 51 65 81 84 7 8 36 81 3 29 ]
[66 29 87 66 74 47 0 22 44 75 92 91 15 21 77 34 76 70 45 55 27 35 40 68 67 97 73 20 5 51 53 99 8 64 31 35 8 21 7 56 72 88 50 18 56 99 55 87 53 47 ]
[82 97 78 68 48 93 78 0 83 35 46 44 88 76 64 31 58 21 13 76 94 30 30 52 15 7 85 46 73 35 32 45 86 45 19 30 10 56 96 96 69 37 55 62 16 49 20 78 18 41 ]
[53 53 97 12 51 23 56 17 0 24 13 99 20 10 9 82 89 35 52 15 76 45 76 49 86 52 86 48 22 58 85 39 93 3 8 99 99 95 26 63 93 70 67 31 33 72 18 26 84 53 ]
[25 65 62 96 5 82 25 65 76 0 49 38 77 57 95 88 55 59 79 85 73 84 15 31 52 85 15 78 37 31 97 30 71 41 69 97 96 67 83 83 47 89 30 86 46 83 6 8 92 26 ]
[57 57 12 33 11 29 8 54 87 51 0 88 14 89 23 6 18 2 94 98 3 19 59 35 91 54 65 62 38 97 60 65 78 59 68 61 52 67 34 88 97 70 63 97 44 54 56 35 86 68 ]
[52 32 22 1 37 81 9 56 1 62 12 0 36 79 41 25 15 52 28 70 53 65 67 90 73 12 27 98 72 20 30 7 41 43 37 58 37 73 64 18 46 1 13 36 27 92 89 95 6 89 ]
[25 94 93 4 1 44 85 12 80 23 86 64 0 90 66 84 95 26 52 21 27 93 10 8 88 36 7 63 31 16 25 69 64 0 26 86 61 21 8 83 41 97 86 52 30 22 2 83 56 1 ]
[45 20 48 93 81 43 79 24 90 43 11 21 10 0 13 44 32 81 77 87 98 62 8 72 37 55 15 12 79 54 58 80 40 58 14 24 11 4 79 44 93 28 42 27 25 26 37 37 93 56 ]
[22 80 35 32 9 62 23 36 91 5 77 59 34 87 0 1 55 69 11 38 57 56 48 18 62 16 16 38 47 81 72 47 83 65 90 33 27 15 39 54 55 75 18 32 1 24 71 64 88 68 ]
[6 60 83 59 48 47 66 69 18 12 94 75 16 56 99 0 27 56 28 88 31 16 93 68 12 5 76 40 40 47 86 73 90 71 25 45 9 31 80 40 24 1 35 28 47 37 52 48 33 59 ]
[18 57 12 81 83 11 24 42 11 45 82 85 5 68 45 73 0 15 82 41 61 41 93 33 17 68 38 98 18 79 57 33 57 8 52 5 98 93 22 71 44 31 42 37 62 19 59 47 33 48 ]
[41 54 11 20 68 69 30 79 65 41 98 48 74 19 31 44 85 0 39 81 4 75 32 4 78 87 25 98 21 23 79 18 3 57 37 30 37 23 78 81 62 48 15 72 20 52 18 9 78 97 ]
[48 73 6 25 7 44 55 87 48 21 6 72 48 23 89 72 18 61 0 89 24 1 8 15 36 8 28 95 65 50 13 28 20 5 81 41 2 0 55 18 93 52 31 55 1 50 43 17 0 42 ]
[66 87 81 2 76 70 45 24 85 15 2 30 79 13 62 12 59 19 11 0 52 0 21 24 28 90 17 31 98 68 24 87 45 33 75 34 4 99 11 89 24 15 43 39 31 22 85 40 70 52 ]
[11 14 25 71 32 36 73 6 24 27 97 47 73 2 43 69 39 96 76 48 0 27 68 55 79 9 27 60 72 79 20 11 80 66 6 4 51 3 94 59 20 76 1 36 33 30 78 67 90 44 ]
[45 49 35 62 43 67 65 70 55 16 81 35 7 38 44 84 59 25 99 100 73 0 80 80 95 14 35 6 89 63 57 85 19 10 94 50 67 36 69 47 30 44 27 25 64 86 24 73 38 88 ]
[76 54 34 78 83 3 60 70 24 85 41 33 90 92 52 7 7 68 92 79 32 20 0 24 21 16 66 48 86 4 45 33 99 46 84 39 55 55 83 42 39 34 66 25 79 73 78 18 43 93 ]
