nbGenes = 30;
preference = [[0 17 49 63 36 2 0 76 76 52 96 57 12 22 57 54 2 99 95 11 58 15 83 99 65 28 98 34 48 76 ]
[83 0 39 34 13 48 57 68 47 46 17 68 57 1 2 67 88 59 23 7 14 50 54 86 45 93 75 3 74 1 ]
[51 61 0 19 43 12 94 57 54 99 13 55 60 77 62 95 31 86 69 15 7 73 61 82 47 40 10 28 76 23 ]
[37 66 81 0 51 54 55 71 97 31 21 40 63 70 42 96 60 67 47 60 9 40 23 32 77 54 51 43 34 33 ]
[64 87 57 49 0 79 54 18 86 50 61 76 27 29 39 74 90 35 90 76 12 32 80 92 68 27 6 2 18 53 ]
[98 52 88 46 21 0 88 36 40 24 38 43 81 67 40 40 48 23 68 58 58 47 90 0 55 26 28 25 65 86 ]
[100 43 6 45 46 12 0 65 95 86 16 94 69 62 23 29 58 90 42 37 9 98 65 23 68 50 37 12 62 7 ]
[24 32 43 29 82 64 35 0 10 58 80 26 32 10 28 91 22 5 95 57 88 61 64 46 55 86 16 93 36 81 ]
[24 53 46 3 14 60 5 90 0 88 5 72 69 72 55 34 53 61 14 72 20 86 98 93 62 84 87 5 11 68 ]
[48 54 1 69 50 76 14 42 12 0 41 30 7 38 73 64 93 21 95 44 42 57 97 87 6 85 57 59 26 5 ]
[4 83 87 79 39 62 84 20 95 59 0 31 13 77 84 97 84 85 2 84 17 44 62 84 75 44 97 98 97 81 ]
[43 32 45 60 24 57 6 74 28 70 69 0 29 82 25 32 86 76 15 83 49 50 63 62 40 62 69 22 73 90 ]
[88 43 40 37 73 19 31 68 31 93 87 71 0 29 75 28 31 93 78 74 53 72 96 19 64 52 96 56 3 59 ]
[78 99 23 30 71 33 38 90 28 62 23 18 71 0 78 76 55 61 16 78 81 60 41 13 10 79 33 62 22 90 ]
[43 98 38 58 61 60 77 72 45 27 16 75 25 22 0 85 41 21 17 12 93 31 20 27 22 94 74 24 87 86 ]
[46 33 5 4 26 60 71 9 66 36 3 68 72 24 15 0 41 68 22 77 30 26 17 35 32 11 24 84 95 83 ]
[98 12 69 40 10 52 42 78 47 7 16 14 69 45 59 59 0 52 17 59 12 78 34 21 41 78 82 6 35 52 ]
[1 41 14 33 65 77 10 95 39 79 15 24 7 39 79 32 48 0 75 57 27 53 68 94 78 44 80 17 91 78 ]
[5 77 31 53 10 32 58 5 86 5 98 85 22 84 83 78 83 25 0 66 53 6 22 65 50 75 69 73 33 54 ]
[89 93 85 40 24 42 63 43 28 56 16 17 26 22 88 23 41 43 34 0 61 38 62 39 49 28 60 6 75 49 ]
[42 86 93 91 88 42 91 12 80 58 83 51 47 19 7 70 88 73 47 39 0 5 24 86 84 96 89 39 89 51 ]
[85 50 27 60 68 53 2 39 14 43 56 50 28 40 69 74 22 47 94 62 95 0 6 78 39 70 66 52 49 24 ]
[17 46 39 77 20 10 35 36 2 3 38 37 4 59 80 83 66 32 78 38 76 94 0 70 5 24 0 57 79 5 ]
[1 14 18 68 8 100 77 54 7 13 16 38 81 87 73 65 79 6 35 61 14 22 30 0 12 94 82 72 40 89 ]
[35 55 53 23 32 45 32 45 38 94 25 60 36 90 78 68 59 22 50 51 16 61 95 88 0 2 81 24 75 7 ]
[72 7 60 46 73 74 50 14 16 15 56 38 48 21 6 89 22 56 25 72 4 30 76 6 98 0 17 61 38 38 ]
[2 25 90 49 94 72 63 84 13 43 3 31 4 67 26 76 18 20 31 40 11 34 100 18 19 83 0 56 46 17 ]
[66 97 72 57 98 75 88 7 95 41 2 78 44 38 76 16 94 83 27 94 61 48 43 28 76 39 44 0 61 0 ]
[52 26 24 66 82 35 38 64 89 74 3 27 97 78 13 5 65 9 67 25 11 51 21 60 25 62 54 39 0 44 ]
[24 99 77 67 47 14 93 19 32 95 19 10 41 10 14 17 48 22 46 51 49 76 95 11 93 62 83 100 56 0 ]
];
