nbGenes = 40;
preference = [[0 50 10 38 65 27 1 25 63 31 2 3 85 38 95 65 40 20 50 49 86 2 33 87 35 6 28 98 31 70 21 26 17 37 15 94 43 21 55 25 ]
[50 0 34 17 20 61 0 67 43 88 65 79 63 50 83 43 59 47 90 27 13 77 91 6 9 23 51 73 24 45 29 47 42 44 13 66 84 48 25 4 ]
[90 66 0 45 39 83 18 76 71 76 67 53 21 39 59 36 39 76 85 37 72 92 87 37 58 27 55 15 58 48 52 53 53 96 78 29 76 31 51 88 ]
[62 83 55 0 9 51 60 31 71 41 89 19 45 22 49 36 73 35 35 20 50 86 69 25 59 8 60 62 20 89 70 91 9 62 35 70 13 53 35 32 ]
[35 80 61 91 0 11 15 38 95 9 71 76 65 18 26 84 85 90 81 86 57 21 63 51 98 73 30 94 39 57 6 8 53 34 37 16 5 3 72 20 ]
[73 39 17 49 89 0 93 51 59 46 60 19 79 80 78 41 16 1 31 93 64 12 79 83 85 11 82 85 63 19 4 48 57 11 64 7 91 37 84 68 ]
[99 100 82 40 85 7 0 28 77 54 27 48 43 89 38 46 70 93 46 63 21 13 67 26 25 90 42 95 92 38 4 81 56 5 5 61 87 86 46 31 ]
[75 33 24 69 62 49 72 0 21 68 77 42 67 62 23 9 38 90 22 49 64 11 15 35 94 22 31 42 44 90 5 96 78 18 38 51 5 29 28 25 ]
[37 57 29 29 5 41 23 79 0 62 92 76 6 20 17 15 97 78 53 85 37 6 31 66 12 38 75 14 46 69 54 39 50 14 71 67 28 80 66 17 ]
[69 12 24 59 91 54 46 32 38 0 27 17 97 19 99 48 29 72 2 27 13 52 86 47 29 67 60 65 17 11 60 97 2 17 97 21 79 21 68 63 ]
[98 35 33 11 29 40 73 23 8 73 0 50 66 15 58 19 38 94 40 47 45 85 42 38 97 74 59 83 28 39 8 6 29 78 98 41 26 94 35 27 ]
[97 21 47 81 24 81 52 58 24 83 50 0 83 2 90 75 68 49 2 90 6 17 74 26 17 24 54 5 80 53 95 38 46 25 61 22 29 79 99 71 ]
[15 37 79 55 35 21 57 33 94 3 34 17 0 43 30 73 62 59 14 45 49 64 63 69 38 34 50 53 49 93 99 74 13 0 56 49 59 68 70 63 ]
[62 50 61 78 82 20 11 38 80 81 85 98 57 0 51 85 19 33 98 39 10 52 32 78 57 53 7 93 47 70 40 96 31 36 83 12 43 13 30 60 ]
[5 17 41 51 74 22 62 77 83 1 42 10 70 49 0 3 28 5 87 4 65 10 79 8 22 22 41 74 16 20 67 34 21 76 67 67 77 74 49 55 ]
[35 57 64 64 16 59 54 91 85 52 81 25 27 15 97 0 41 27 64 69 47 81 83 58 62 35 6 12 80 89 23 18 15 45 13 72 36 33 68 27 ]
[60 41 61 27 15 84 30 62 3 71 62 32 38 81 72 59 0 52 66 44 61 61 96 18 91 15 58 11 39 38 23 20 63 8 80 60 20 54 42 16 ]
[80 53 24 65 10 99 7 10 22 28 6 51 41 67 95 73 48 0 98 25 37 3 36 83 82 67 77 82 52 92 77 45 25 16 80 65 16 51 15 84 ]
[50 10 15 65 19 69 54 78 47 98 60 98 86 2 13 36 34 2 0 60 79 79 62 41 72 53 0 59 22 41 44 77 66 8 41 25 62 85 3 73 ]
[51 73 63 80 14 7 37 51 15 73 53 10 55 61 96 31 56 75 40 0 29 34 41 29 26 93 61 47 44 95 14 4 9 73 3 84 79 83 86 96 ]
[14 87 28 50 43 36 79 36 63 87 55 94 51 90 35 53 39 63 21 71 0 68 45 96 13 30 65 22 96 41 51 42 92 63 98 80 41 80 91 96 ]
[98 23 8 14 79 88 87 89 94 48 15 83 36 48 90 19 39 97 21 66 32 0 38 27 17 59 78 26 84 74 32 3 57 41 5 8 8 60 19 51 ]
[67 9 13 31 37 21 33 85 69 14 58 26 37 68 21 17 4 64 38 59 55 62 0 62 75 76 86 80 7 35 61 47 92 72 74 35 7 8 42 11 ]
[13 94 63 75 49 17 74 65 34 53 62 74 31 22 92 42 82 17 59 71 4 73 38 0 78 38 40 93 77 51 81 47 23 87 83 98 34 77 42 44 ]
[65 91 42 41 2 15 75 6 88 71 3 83 62 43 78 38 9 18 28 74 87 83 25 22 0 74 13 90 26 94 23 22 74 84 8 54 48 92 65 18 ]
[94 77 73 92 27 89 10 78 62 33 26 76 66 47 78 65 85 33 47 7 70 41 24 62 26 0 94 18 57 9 87 95 77 67 32 73 68 13 78 62 ]
[72 49 45 40 70 18 58 69 25 40 41 46 50 93 59 94 42 23 100 39 35 22 14 60 87 6 0 72 99 61 73 94 48 34 71 57 7 73 72 25 ]
[2 27 85 38 6 15 5 58 86 35 17 95 47 7 26 88 89 18 41 53 78 74 20 7 10 82 28 0 77 13 6 95 80 57 55 41 39 37 26 52 ]
[69 76 42 80 61 37 8 56 54 83 72 20 51 53 84 20 61 48 78 56 4 16 93 23 74 43 1 23 0 12 40 19 32 27 50 13 77 32 65 30 ]
[30 55 52 11 43 81 62 10 31 89 61 47 7 30 80 11 62 8 59 5 59 26 65 49 6 91 39 87 88 0 85 88 60 96 92 38 50 98 3 44 ]
[79 71 48 30 94 96 96 95 46 40 92 5 1 60 33 77 77 23 56 86 49 68 39 19 77 13 27 94 60 15 0 73 16 92 25 63 59 49 65 18 ]
[74 53 47 9 92 52 19 4 61 3 94 62 26 4 66 82 80 55 23 96 58 97 53 53 78 5 6 5 81 12 27 0 83 94 8 19 6 5 59 44 ]
[83 58 47 91 47 43 44 22 50 98 71 54 87 69 79 85 37 75 34 91 8 43 8 77 26 23 52 20 68 40 84 17 0 56 85 60 9 75 38 60 ]
[63 56 4 38 66 89 95 82 86 83 22 75 100 64 24 55 92 84 92 27 37 59 28 13 16 33 66 43 73 4 8 6 44 0 2 36 19 64 45 77 ]
[85 87 22 65 63 36 95 62 29 3 2 39 44 17 33 87 20 20 59 97 2 95 26 17 92 68 29 45 50 8 75 92 15 98 0 29 85 12 37 29 ]
[6 34 71 30 84 93 39 49 33 79 59 78 51 88 33 28 40 35 75 16 20 92 65 2 46 27 43 59 87 62 37 81 40 64 71 0 17 1 87 46 ]
[57 16 24 87 95 9 13 95 72 21 74 71 41 57 23 64 80 84 38 21 59 92 93 66 52 32 93 61 23 50 41 94 91 81 15 83 0 74 4 25 ]
