nbGenes = 20;
preference = [[0 10 54 9 82 52 77 84 95 76 18 6 89 42 88 45 35 19 37 66 ]
[90 0 66 22 16 18 9 76 89 61 52 92 92 51 5 80 70 58 14 11 ]
[46 34 0 2 69 11 18 22 57 9 9 34 58 47 90 23 8 54 33 83 ]
[91 78 98 0 44 25 88 91 53 83 43 15 74 90 20 27 6 1 47 50 ]
[18 84 31 56 0 96 89 26 41 11 83 38 25 62 91 1 22 87 91 14 ]
[48 82 89 75 4 0 24 96 77 48 47 65 54 80 29 6 82 41 38 18 ]
[23 91 82 12 11 76 0 44 20 32 63 58 72 12 79 71 46 89 41 64 ]
[16 24 78 9 74 4 56 0 45 12 78 28 87 61 2 31 69 93 14 8 ]
[5 11 43 47 59 23 80 55 0 9 46 32 36 46 66 61 86 97 86 19 ]
[24 39 91 17 89 52 68 88 91 0 60 93 9 62 50 26 48 78 62 17 ]
[82 48 91 57 17 53 37 22 54 40 0 31 27 64 42 82 91 9 91 44 ]
[94 8 66 85 62 35 42 72 68 7 69 0 61 72 70 88 75 25 41 48 ]
[11 8 42 26 75 46 28 13 64 91 73 39 0 64 35 95 73 42 39 33 ]
[58 49 53 10 38 20 88 39 54 38 36 28 36 0 32 8 84 59 57 97 ]
[12 95 10 80 9 71 21 98 34 50 58 30 65 68 0 95 93 52 37 73 ]
[55 20 77 73 99 94 29 69 39 74 18 12 5 92 5 0 56 51 75 92 ]
[65 30 92 94 78 18 54 31 14 52 9 25 27 16 7 44 0 87 58 74 ]
[81 42 46 99 13 59 11 7 3 22 91 75 58 41 48 49 13 0 94 53 ]
[63 86 67 53 9 62 59 86 14 38 9 59 61 43 63 25 42 6 0 12 ]
[34 89 17 50 86 82 36 92 81 83 56 52 67 3 27 8 26 47 88 0 ]
];
