nbGenes = 100;
preference = [[0 20 68 85 2 74 96 17 28 67 4 29 73 56 64 75 63 60 20 55 74 93 91 38 83 84 84 97 96 18 89 61 68 32 37 41 31 1 15 34 97 90 85 63 1 25 71 74 61 4 68 46 66 96 91 97 44 59 67 21 50 57 25 37 0 71 48 65 73 31 66 26 45 49 25 4 50 47 87 60 22 46 54 58 3 46 68 34 41 17 95 0 71 49 22 38 19 20 71 44 ]
[80 0 48 8 59 54 38 44 30 18 16 21 19 89 76 38 67 36 66 66 13 31 76 18 20 59 18 57 70 81 99 13 7 50 99 83 46 73 42 33 17 14 49 82 45 48 51 42 68 96 57 20 41 15 78 37 31 22 49 44 1 7 0 34 5 41 56 59 95 17 22 16 0 19 10 19 58 61 40 13 85 4 5 59 14 99 55 80 89 17 14 52 6 51 47 6 4 48 45 51 ]
[32 52 0 4 97 95 6 46 12 37 95 85 75 39 94 15 86 55 57 87 55 55 38 27 17 43 85 91 31 21 56 21 8 0 30 92 24 65 60 21 13 28 71 4 29 73 55 65 5 35 4 8 67 34 79 69 37 8 83 87 72 75 30 9 98 24 92 13 92 57 10 39 20 38 3 39 79 39 19 38 80 26 30 41 25 54 53 25 45 80 18 33 96 81 12 54 64 56 33 91 ]
[15 92 96 0 40 42 39 39 25 34 85 29 78 13 38 27 4 65 65 57 86 66 56 0 73 42 64 52 20 14 85 2 93 33 51 91 27 62 28 20 47 58 49 9 77 22 75 49 72 13 70 13 61 33 7 86 34 45 41 72 89 65 28 53 12 51 13 38 35 42 95 85 78 63 14 94 77 3 64 31 32 12 58 76 4 56 62 93 81 85 99 10 35 68 95 9 31 16 61 94 ]
[98 41 3 60 0 27 55 76 78 41 20 21 70 45 3 29 96 70 90 71 18 86 10 54 51 82 45 84 12 25 62 50 31 52 5 74 53 32 21 49 11 48 16 50 49 29 43 72 89 30 10 86 34 57 20 29 53 88 73 5 27 28 15 36 62 91 14 9 78 0 12 74 29 41 17 14 6 90 92 99 67 6 38 71 94 65 21 53 59 10 84 91 26 26 11 87 43 76 17 26 ]
[26 46 5 58 73 0 57 20 5 77 40 54 56 56 52 20 25 17 94 10 9 37 74 7 85 51 50 43 63 42 33 35 25 8 48 97 87 95 27 34 26 90 26 11 63 53 13 47 54 81 18 5 95 37 13 61 80 82 20 60 92 32 2 47 15 99 29 55 71 55 13 6 64 28 57 49 83 64 79 55 57 57 19 45 85 97 81 60 41 13 60 51 10 12 62 87 61 32 4 6 ]
[4 62 94 61 45 43 0 89 48 17 34 79 90 41 10 90 51 57 49 21 18 17 52 72 26 37 52 46 89 3 30 24 29 52 57 71 64 35 6 68 65 89 68 6 9 83 67 96 32 67 6 13 70 28 44 9 62 74 9 42 76 27 55 32 76 45 14 37 85 76 20 21 34 61 60 69 73 28 34 63 0 4 47 68 48 7 24 43 80 75 40 82 35 64 60 31 45 31 1 52 ]
[83 56 54 61 24 80 11 0 24 66 70 8 72 9 19 45 40 44 88 92 82 54 71 18 22 33 11 16 35 51 87 44 56 64 22 60 66 58 59 90 1 95 55 74 68 99 22 96 10 37 81 54 67 9 58 97 47 99 25 90 31 22 83 95 25 54 36 58 95 95 77 89 75 42 9 8 49 8 69 37 77 73 71 17 96 26 88 55 12 5 9 99 66 83 26 72 83 1 0 23 ]
[72 70 88 75 22 95 52 76 0 60 5 71 72 52 53 38 11 19 95 74 67 78 60 69 72 11 97 24 83 9 50 8 62 56 58 95 19 96 8 15 21 81 69 15 14 7 34 82 10 34 52 33 2 88 88 25 94 51 38 65 17 75 47 12 53 47 5 71 35 59 5 27 64 1 1 54 35 2 37 82 35 27 7 8 54 52 99 89 4 41 71 70 87 5 81 24 43 55 66 71 ]
[33 82 63 66 59 23 83 34 40 0 90 72 69 56 0 8 83 49 49 63 31 37 39 12 76 23 59 54 1 49 97 23 83 70 25 48 22 38 75 71 37 56 95 37 9 89 43 33 69 91 97 18 46 51 0 88 75 46 26 32 73 16 53 42 76 18 18 51 61 73 72 20 34 44 12 11 73 9 96 83 28 94 14 27 76 9 67 66 16 22 52 96 16 38 1 18 9 35 88 79 ]
[96 84 5 15 80 60 66 30 95 10 0 90 19 30 44 93 71 95 94 21 80 92 97 45 76 58 47 82 13 95 46 64 18 37 38 48 73 75 6 98 7 14 42 64 20 19 84 25 61 14 78 91 71 96 91 84 3 72 73 52 70 4 29 70 95 7 30 35 55 11 8 46 6 79 30 38 14 75 3 88 66 2 68 2 13 14 94 46 67 96 65 7 52 5 80 93 55 73 57 79 ]
