nbGenes = 40;
preference = [[0 11 9 7 10 10 12 9 11 10 7 12 8 13 10 10 13 11 10 11 8 9 12 12 11 8 8 10 10 9 11 12 13 9 7 10 8 11 7 11 ]
[9 0 9 5 8 7 10 9 10 9 6 11 7 11 10 11 9 7 9 11 8 10 7 12 7 5 7 9 9 11 7 11 11 8 7 8 11 9 5 9 ]
[11 11 0 6 10 11 9 10 10 9 10 11 10 12 12 10 12 7 10 9 11 10 12 10 10 9 9 9 8 12 9 10 10 11 8 10 7 9 6 9 ]
[13 15 14 0 11 14 14 10 14 12 10 13 11 15 12 12 13 12 12 12 10 12 13 14 12 13 9 12 11 12 13 13 11 12 8 13 10 13 7 12 ]
[10 12 10 9 0 9 12 7 12 9 8 13 9 13 9 10 10 11 12 12 10 10 13 9 12 8 8 11 12 9 10 11 11 9 10 9 10 8 8 9 ]
[10 13 9 6 11 0 10 9 12 9 8 10 6 10 9 9 8 8 13 11 12 13 13 12 11 5 8 12 10 11 11 9 11 8 8 11 10 9 10 9 ]
[8 10 11 6 8 10 0 9 9 10 8 9 9 10 10 10 8 9 9 9 9 10 11 11 8 7 8 9 8 10 9 11 10 8 5 10 11 9 7 11 ]
[11 11 10 10 13 11 11 0 11 13 8 11 8 12 13 10 12 11 10 11 9 11 13 10 10 10 10 12 11 13 9 11 9 12 9 11 10 11 6 11 ]
[9 10 10 6 8 8 11 9 0 9 9 12 8 10 8 8 10 7 9 8 10 9 11 10 11 7 8 10 6 11 8 8 11 10 7 9 6 11 6 9 ]
[10 11 11 8 11 11 10 7 11 0 8 10 6 11 9 10 12 9 11 10 10 10 13 10 10 8 8 11 11 9 10 8 8 10 8 11 10 12 8 9 ]
[13 14 10 10 12 12 12 12 11 12 0 15 13 14 14 13 16 13 14 14 10 12 14 13 12 10 11 12 11 13 12 13 13 10 13 14 11 13 9 14 ]
[8 9 9 7 7 10 11 9 8 10 5 0 6 12 8 8 8 6 8 8 7 8 9 11 8 6 8 9 9 11 8 11 12 7 5 9 6 8 5 5 ]
[12 13 10 9 11 14 11 12 12 14 7 14 0 13 13 14 14 11 11 14 10 13 13 12 11 13 12 11 11 16 11 12 12 10 9 15 10 12 10 14 ]
[7 9 8 5 7 10 10 8 10 9 6 8 7 0 9 8 10 4 9 7 7 9 8 9 5 6 5 9 6 9 6 9 8 7 6 8 7 9 5 7 ]
[10 10 8 8 11 11 10 7 12 11 6 12 7 11 0 9 11 9 9 11 8 11 11 9 9 7 4 10 10 10 10 9 7 9 7 8 8 11 7 6 ]
[10 9 10 8 10 11 10 10 12 10 7 12 6 12 11 0 11 9 11 9 9 13 11 10 10 9 9 10 9 11 7 11 12 8 8 9 10 12 7 9 ]
