nbGenes = 100;
preference = [[0 14 11 9 10 10 13 11 10 9 14 11 12 10 11 13 10 11 12 10 14 12 10 12 8 9 13 11 9 10 11 10 8 12 9 11 13 11 11 13 9 9 11 14 13 15 11 12 12 11 12 11 10 12 13 10 10 10 10 8 9 11 13 11 11 9 12 8 11 9 9 12 11 9 11 12 8 13 12 8 10 15 10 12 10 10 9 11 12 12 11 9 13 11 10 11 13 10 11 8 ]
[6 0 8 9 9 10 9 10 10 10 11 7 10 10 10 12 7 11 8 8 11 10 10 9 5 6 11 9 11 5 7 10 8 10 8 8 12 10 8 12 9 8 9 11 11 10 7 8 9 9 7 11 13 9 7 10 8 12 10 6 8 9 6 10 10 5 7 9 11 9 9 6 9 8 9 8 7 8 8 4 8 9 9 7 8 7 7 8 11 8 10 7 11 10 6 9 9 7 12 7 ]
[9 12 0 10 9 10 11 9 12 7 10 10 9 7 10 10 9 11 10 10 14 9 11 12 7 8 13 9 9 9 9 10 8 11 11 11 13 11 10 12 9 11 11 11 12 13 10 7 10 8 14 10 12 11 11 11 10 11 8 6 9 12 13 10 11 8 10 11 11 9 10 9 10 9 12 8 8 11 13 7 9 11 12 10 8 10 9 11 13 8 10 9 13 9 7 9 14 9 12 6 ]
[11 11 10 0 9 12 11 10 12 9 10 10 10 11 11 8 10 10 12 10 11 9 10 13 9 10 13 11 6 8 10 12 9 12 9 8 11 11 12 12 9 10 11 14 13 11 10 6 11 9 12 9 12 10 11 11 12 10 8 7 10 11 12 10 10 8 14 12 12 10 11 9 9 10 11 9 10 13 12 9 9 13 12 11 10 9 9 9 13 11 11 8 12 11 9 10 12 8 12 6 ]
[10 11 11 11 0 11 12 11 13 6 10 10 12 10 9 11 11 12 10 10 12 11 13 13 10 11 16 12 11 9 9 11 9 10 9 13 13 10 10 12 9 12 11 17 15 14 12 9 12 11 14 12 12 11 12 13 10 10 8 9 10 11 11 10 14 9 12 13 12 13 9 8 8 10 10 11 10 14 11 9 11 13 10 9 9 10 10 12 17 12 10 11 13 12 9 12 12 8 13 8 ]
[10 10 10 8 9 0 10 11 13 8 10 12 10 12 12 10 11 13 10 13 12 11 8 12 8 12 12 10 11 9 11 10 12 9 11 11 14 10 8 11 10 10 12 13 11 13 12 10 12 10 12 12 12 11 9 9 9 10 8 8 9 11 11 12 9 9 13 9 12 8 10 10 9 9 12 9 6 13 12 9 10 12 12 11 12 9 12 8 15 9 12 11 15 11 10 9 12 10 12 7 ]
[7 11 9 9 8 10 0 7 11 7 8 10 12 9 6 12 9 9 7 8 9 9 14 8 6 8 9 7 7 6 9 8 9 9 7 10 13 7 9 11 7 11 8 11 10 12 8 9 10 7 11 12 10 11 12 10 9 10 10 6 7 7 11 12 11 9 10 9 13 7 6 9 7 7 9 10 6 9 9 7 10 10 9 6 10 9 8 7 12 8 10 12 10 7 10 8 11 6 10 7 ]
[9 10 11 10 9 9 13 0 10 7 11 9 8 8 9 13 10 11 10 8 11 10 11 9 8 10 11 10 11 9 7 8 9 10 8 13 11 9 8 13 10 11 11 13 10 12 7 8 12 11 12 11 12 12 10 12 10 10 8 7 10 10 11 10 10 8 11 10 12 9 10 9 10 9 11 8 9 12 11 10 10 11 8 9 12 11 10 11 14 10 10 12 11 11 8 8 11 10 9 9 ]
[10 10 8 8 7 7 9 10 0 5 7 5 7 7 11 11 6 9 8 10 11 9 7 11 7 8 8 6 7 9 6 7 7 9 5 9 9 8 6 10 9 8 10 9 8 12 8 8 10 7 10 9 9 9 8 8 9 8 7 6 6 9 8 9 9 4 9 9 8 4 6 6 7 6 11 11 5 9 9 7 8 11 11 8 8 8 9 7 12 6 7 8 11 6 10 6 12 7 9 6 ]
[11 10 13 11 14 12 13 13 15 0 10 11 14 12 12 14 12 14 14 13 14 12 11 13 9 12 13 12 12 11 13 12 9 12 11 11 14 14 11 14 12 12 13 14 15 15 11 12 12 10 13 13 16 12 12 12 11 12 10 8 12 13 11 11 13 10 14 11 14 12 10 12 12 10 14 13 8 15 16 10 11 13 13 12 12 11 10 11 17 11 12 11 14 13 11 10 14 11 15 9 ]
[6 9 10 10 10 10 12 9 13 10 0 10 10 10 13 10 10 12 11 10 12 10 10 12 8 8 12 11 10 8 11 10 7 11 8 11 15 13 8 11 10 10 11 13 14 12 10 9 11 8 12 12 14 10 9 12 9 11 8 8 8 11 12 12 10 7 10 10 13 9 8 8 10 9 9 8 8 12 13 6 8 11 11 10 10 12 8 10 15 8 13 10 14 7 8 10 11 7 12 9 ]
