nbGenes = 50;
preference = [[0 10 7 9 8 10 11 11 8 10 8 10 8 7 8 11 10 12 7 7 10 9 10 9 7 10 9 9 8 9 6 7 9 6 9 11 7 8 9 10 11 13 8 6 9 8 9 9 8 10 ]
[10 0 10 7 3 9 10 9 10 11 8 8 9 7 7 12 11 12 5 6 7 7 8 6 9 9 10 7 10 9 5 10 10 6 6 10 6 11 9 6 10 8 9 7 7 7 10 8 7 12 ]
[13 10 0 7 9 11 11 11 10 14 13 9 12 8 8 12 15 10 7 8 11 8 11 9 9 11 10 12 11 7 8 10 10 10 8 9 9 13 9 8 10 13 11 6 8 8 9 7 8 12 ]
[11 13 13 0 9 12 11 10 12 12 14 10 13 14 13 14 14 10 7 7 11 7 9 9 10 11 15 11 11 11 9 11 11 10 10 13 8 15 10 12 13 11 13 11 9 9 11 10 9 12 ]
[12 17 11 11 0 11 10 13 10 14 11 12 10 10 9 13 13 15 7 9 11 9 9 12 10 10 14 10 10 8 10 11 11 8 10 12 8 12 11 12 13 12 14 11 9 10 12 9 8 14 ]
[10 11 9 8 9 0 11 13 11 13 13 10 9 11 8 13 12 10 6 7 9 6 8 9 11 12 13 11 11 9 9 10 10 10 9 12 10 15 9 10 13 11 9 8 10 7 11 9 8 13 ]
[9 10 9 9 10 9 0 10 8 9 10 12 10 10 10 10 10 10 9 7 10 6 10 9 8 11 9 9 10 11 8 7 9 9 10 11 6 11 12 10 9 10 11 8 7 7 9 7 8 9 ]
[9 11 9 10 7 7 10 0 10 8 9 9 8 8 6 10 9 11 6 7 8 7 6 8 5 10 9 7 9 6 7 9 10 8 6 10 6 10 8 7 10 10 8 7 8 6 10 7 8 13 ]
[12 10 10 8 10 9 12 10 0 11 11 10 9 12 10 12 12 11 8 7 10 7 9 9 9 12 13 11 11 9 8 9 11 7 11 8 11 14 10 10 11 11 10 10 9 9 10 7 9 12 ]
[10 9 6 8 6 7 11 12 9 0 10 6 7 6 7 11 12 9 4 4 8 5 8 6 5 8 10 7 10 8 6 8 8 7 7 8 5 10 6 5 10 10 9 7 8 7 8 6 7 12 ]
[12 12 7 6 9 7 10 11 9 10 0 9 9 7 6 12 10 10 6 8 8 5 5 8 6 8 8 10 10 7 8 10 7 8 6 10 7 10 8 5 11 10 11 9 8 7 7 7 7 14 ]
[10 12 11 10 8 10 8 11 10 14 11 0 10 13 11 12 12 9 8 5 8 9 9 9 8 9 12 11 10 8 6 10 9 9 11 11 8 12 9 10 12 11 9 9 8 10 10 9 8 11 ]
[12 11 8 7 10 11 10 12 11 13 11 10 0 9 9 9 12 11 6 7 8 8 7 7 7 11 10 7 11 7 9 9 11 7 9 10 6 12 8 10 11 11 9 8 10 8 13 7 6 10 ]
[13 13 12 6 10 9 10 12 8 14 13 7 11 0 10 11 14 11 7 7 11 8 11 10 8 12 14 12 9 9 8 7 9 6 14 9 7 15 12 11 13 12 10 10 11 8 10 7 9 13 ]
[12 13 12 7 11 12 10 14 10 13 14 9 11 10 0 14 14 11 9 7 10 7 11 12 12 12 13 13 11 11 9 9 9 11 10 12 8 13 10 10 12 13 10 11 10 8 10 11 8 13 ]
[9 8 8 6 7 7 10 10 8 9 8 8 11 9 6 0 10 10 5 4 10 2 8 9 9 7 10 10 12 8 7 7 9 9 9 10 9 13 8 5 11 11 9 6 7 7 5 4 6 14 ]
[10 9 5 6 7 8 10 11 8 8 10 8 8 6 6 10 0 9 4 6 8 7 7 6 9 10 10 9 8 8 6 6 8 9 7 8 4 11 7 5 11 12 8 6 5 3 7 7 6 11 ]
[8 8 10 10 5 10 10 9 9 11 10 11 9 9 9 10 11 0 9 6 9 6 8 7 9 6 9 7 9 8 6 9 7 6 7 9 7 9 10 8 11 10 8 6 9 8 9 5 7 9 ]
[13 15 13 13 13 14 11 14 12 16 14 12 14 13 11 15 16 11 0 10 12 10 11 14 11 14 16 10 11 10 13 11 11 11 9 13 13 13 12 14 17 11 13 13 12 10 15 11 10 15 ]
[13 14 12 13 11 13 13 13 13 16 12 15 13 13 13 16 14 14 10 0 14 11 12 11 12 13 14 11 14 9 11 13 12 10 11 13 13 14 11 13 13 15 13 11 12 10 14 13 10 16 ]
[10 13 9 9 9 11 10 12 10 12 12 12 12 9 10 10 12 11 8 6 0 9 9 10 10 10 12 11 10 8 11 11 10 9 9 12 6 10 7 10 13 13 10 9 9 7 11 9 8 14 ]
[11 13 12 13 11 14 14 13 13 15 15 11 12 12 13 18 13 14 10 9 11 0 13 13 11 14 14 9 14 13 11 12 13 13 13 13 11 14 10 10 13 14 13 11 13 11 11 13 9 13 ]
[10 12 9 11 11 12 10 14 11 12 15 11 13 9 9 12 13 12 9 8 11 7 0 9 9 13 13 12 9 9 11 10 8 9 9 12 8 15 12 11 11 14 12 11 8 7 12 7 8 13 ]
[11 14 11 11 8 11 11 12 11 14 12 11 13 10 8 11 14 13 6 9 10 7 11 0 10 11 11 10 11 9 11 9 9 10 9 11 7 12 10 8 12 12 10 8 7 7 10 8 8 14 ]
[13 11 11 10 10 9 12 15 11 15 14 12 13 12 8 11 11 11 9 8 10 9 11 10 0 11 13 12 13 9 10 9 10 11 11 12 9 14 11 9 12 16 12 9 10 8 10 10 10 14 ]
[10 11 9 9 10 8 9 10 8 12 12 11 9 8 8 13 10 14 6 7 10 6 7 9 9 0 11 7 10 9 8 9 9 6 8 10 7 12 8 9 11 10 13 10 9 8 9 7 7 13 ]
[11 10 10 5 6 7 11 11 7 10 12 8 10 6 7 10 10 11 4 6 8 6 7 9 7 9 0 10 9 9 8 10 11 6 10 9 5 12 7 6 9 10 11 8 9 6 9 6 10 14 ]
[11 13 8 9 10 9 11 13 9 13 10 9 13 8 7 10 11 13 10 9 9 11 8 10 8 13 10 0 9 11 8 10 11 10 11 10 7 13 10 9 14 11 11 7 9 8 10 6 9 10 ]
[12 10 9 9 10 9 10 11 9 10 10 10 9 11 9 8 12 11 9 6 10 6 11 9 7 10 11 11 0 8 8 10 9 10 8 13 8 12 7 9 10 13 11 8 10 7 10 9 8 12 ]
[11 11 13 9 12 11 9 14 11 12 13 12 13 11 9 12 12 12 10 11 12 7 11 11 11 11 11 9 12 0 10 10 12 9 11 13 9 14 11 11 11 11 10 11 10 7 12 8 9 14 ]
[14 15 12 11 10 11 12 13 12 14 12 14 11 12 11 13 14 14 7 9 9 9 9 9 10 12 12 12 12 10 0 11 11 11 12 13 9 14 12 11 12 12 11 9 9 9 12 9 9 12 ]
[13 10 10 9 9 10 13 11 11 12 10 10 11 13 11 13 14 11 9 7 9 8 10 11 11 11 10 10 10 10 9 0 12 10 11 13 8 14 10 10 11 12 13 9 10 6 9 9 7 10 ]
[11 10 10 9 9 10 11 10 9 12 13 11 9 11 11 11 12 13 9 8 10 7 12 11 10 11 9 9 11 8 9 8 0 8 12 10 8 11 11 10 10 12 9 11 10 8 9 9 8 12 ]
