nbGenes = 30;
preference = [[0 7 2 6 6 9 6 6 6 7 9 8 6 6 5 5 5 6 7 8 6 5 8 8 5 7 6 7 7 7 ]
[8 0 4 6 4 5 8 6 6 6 8 6 5 5 5 5 5 6 9 8 7 5 7 6 4 7 8 8 6 8 ]
[13 11 0 10 8 10 11 9 11 11 13 10 8 11 10 8 7 8 10 10 9 9 12 11 8 10 9 10 9 11 ]
[9 9 5 0 8 9 8 8 8 7 11 8 5 8 7 6 7 10 8 7 7 8 8 10 9 8 5 10 5 8 ]
[9 11 7 7 0 9 9 8 7 8 8 6 8 8 9 7 7 10 9 10 6 7 8 7 9 9 8 9 8 9 ]
[6 10 5 6 6 0 7 6 4 8 6 7 6 7 7 5 5 5 9 9 6 6 6 7 5 7 9 6 7 7 ]
[9 7 4 7 6 8 0 7 6 6 9 7 6 5 6 6 5 5 8 6 6 5 7 6 7 8 6 8 4 7 ]
[9 9 6 7 7 9 8 0 9 9 10 8 8 8 8 7 5 9 10 7 8 5 8 7 9 11 8 9 7 10 ]
[9 9 4 7 8 11 9 6 0 6 7 10 7 6 6 9 5 7 8 9 7 6 9 7 8 10 8 10 7 10 ]
[8 9 4 8 7 7 9 6 9 0 7 9 9 9 9 9 6 8 9 9 8 6 8 9 7 7 8 8 9 10 ]
[6 7 2 4 7 9 6 5 8 8 0 7 6 7 7 6 7 8 9 6 4 7 8 7 6 9 6 7 7 7 ]
[7 9 5 7 9 8 8 7 5 6 8 0 6 8 8 6 6 7 8 8 6 7 6 9 9 10 6 6 8 9 ]
[9 10 7 10 7 9 9 7 8 6 9 9 0 7 6 8 6 8 8 6 7 6 9 8 7 9 6 10 7 9 ]
[9 10 4 7 7 8 10 7 9 6 8 7 8 0 6 7 6 7 9 7 7 6 8 7 6 9 7 9 4 10 ]
[10 10 5 8 6 8 9 7 9 6 8 7 9 9 0 7 6 6 9 9 8 6 8 8 6 7 8 9 8 11 ]
[10 10 7 9 8 10 9 8 6 6 9 9 7 8 8 0 4 9 10 8 5 7 10 10 11 10 6 9 8 10 ]
[10 10 8 8 8 10 10 10 10 9 8 9 9 9 9 11 0 9 9 10 9 10 11 9 9 11 8 9 7 8 ]
[9 9 7 5 5 10 10 6 8 7 7 8 7 8 9 6 6 0 9 9 6 6 9 9 8 8 7 10 7 8 ]
[8 6 5 7 6 6 7 5 7 6 6 7 7 6 6 5 6 6 0 8 6 6 8 5 5 6 7 6 8 9 ]
[7 7 5 8 5 6 9 8 6 6 9 7 9 8 6 7 5 6 7 0 7 6 8 8 8 8 7 9 7 9 ]
[9 8 6 8 9 9 9 7 8 7 11 9 8 8 7 10 6 9 9 8 0 5 9 9 7 10 8 7 8 9 ]
[10 10 6 7 8 9 10 10 9 9 8 8 9 9 9 8 5 9 9 9 10 0 7 9 7 9 10 9 9 10 ]
[7 8 3 7 7 9 8 7 6 7 7 9 6 7 7 5 4 6 7 7 6 8 0 8 6 9 8 9 7 11 ]
[7 9 4 5 8 8 9 8 8 6 8 6 7 8 7 5 6 6 10 7 6 6 7 0 7 8 6 8 7 8 ]
[10 11 7 6 6 10 8 6 7 8 9 6 8 9 9 4 6 7 10 7 8 8 9 8 0 9 9 8 10 9 ]
[8 8 5 7 6 8 7 4 5 8 6 5 6 6 8 5 4 7 9 7 5 6 6 7 6 0 5 6 6 5 ]
[9 7 6 10 7 6 9 7 7 7 9 9 9 8 7 9 7 8 8 8 7 5 7 9 6 10 0 9 8 9 ]
[8 7 5 5 6 9 7 6 5 7 8 9 5 6 6 6 6 5 9 6 8 6 6 7 7 9 6 0 7 6 ]
[8 9 6 10 7 8 11 8 8 6 8 7 8 11 7 7 8 8 7 8 7 6 8 8 5 9 7 8 0 10 ]
[8 7 4 7 6 8 8 5 5 5 8 6 6 5 4 5 7 7 6 6 6 5 4 7 6 10 6 9 5 0 ]
];
