nbGenes = 30;
preference = [[0 10 9 8 10 8 9 9 10 11 11 9 9 7 9 8 10 8 12 10 9 9 8 11 9 10 10 9 10 11 ]
[5 0 3 7 9 7 4 3 8 7 4 6 8 3 6 4 5 3 5 8 6 9 7 11 6 7 7 7 8 5 ]
[6 12 0 8 11 7 10 5 12 6 7 9 10 8 8 6 8 7 8 9 7 7 9 13 7 9 9 8 10 9 ]
[7 8 7 0 9 5 5 6 7 10 6 9 7 5 6 4 8 7 8 8 6 10 7 10 8 10 7 8 10 8 ]
[5 6 4 6 0 6 5 3 7 4 5 6 6 4 5 4 8 5 4 6 6 4 7 7 6 7 5 6 6 5 ]
[7 8 8 10 9 0 7 8 11 9 6 7 9 7 8 6 8 6 8 11 6 10 9 10 6 9 8 8 7 8 ]
[6 11 5 10 10 8 0 5 9 7 6 10 10 5 9 7 9 6 7 10 8 8 8 12 8 11 11 8 10 9 ]
[6 12 10 9 12 7 10 0 11 10 6 9 9 8 9 8 12 8 9 9 8 9 11 13 9 13 10 10 9 11 ]
[5 7 3 8 8 4 6 4 0 7 5 8 7 5 6 5 4 5 5 9 7 10 7 10 7 8 9 7 8 7 ]
[4 8 9 5 11 6 8 5 8 0 3 7 9 5 7 6 9 6 7 8 8 8 9 11 7 8 9 7 7 10 ]
[4 11 8 9 10 9 9 9 10 12 0 9 9 7 7 8 9 8 11 12 8 12 9 12 8 10 9 9 9 11 ]
[6 9 6 6 9 8 5 6 7 8 6 0 6 5 6 5 8 5 7 9 6 10 7 10 8 8 6 8 8 7 ]
[6 7 5 8 9 6 5 6 8 6 6 9 0 6 9 6 7 6 7 10 7 10 7 12 8 9 8 8 10 7 ]
[8 12 7 10 11 8 10 7 10 10 8 10 9 0 8 6 9 8 7 11 5 8 10 11 9 11 11 11 8 8 ]
[6 9 7 9 10 7 6 6 9 8 8 9 6 7 0 8 7 7 9 9 8 11 7 10 7 9 9 7 9 8 ]
[7 11 9 11 11 9 8 7 10 9 7 10 9 9 7 0 10 9 9 10 9 12 9 12 10 12 10 10 9 8 ]
[5 10 7 7 7 7 6 3 11 6 6 7 8 6 8 5 0 5 9 9 6 8 10 9 5 7 6 7 6 8 ]
[7 12 8 8 10 9 9 7 10 9 7 10 9 7 8 6 10 0 9 10 6 11 10 12 7 11 10 9 10 9 ]
[3 10 7 7 11 7 8 6 10 8 4 8 8 8 6 6 6 6 0 9 7 9 8 10 7 8 9 8 7 8 ]
[5 7 6 7 9 4 5 6 6 7 3 6 5 4 6 5 6 5 6 0 4 7 5 8 6 7 6 7 9 6 ]
[6 9 8 9 9 9 7 7 8 7 7 9 8 10 7 6 9 9 8 11 0 11 8 12 8 10 7 8 10 9 ]
[6 6 8 5 11 5 7 6 5 7 3 5 5 7 4 3 7 4 6 8 4 0 8 9 5 8 5 6 8 8 ]
[7 8 6 8 8 6 7 4 8 6 6 8 8 5 8 6 5 5 7 10 7 7 0 9 6 9 7 8 7 7 ]
[4 4 2 5 8 5 3 2 5 4 3 5 3 4 5 3 6 3 5 7 3 6 6 0 5 7 6 4 10 5 ]
[6 9 8 7 9 9 7 6 8 8 7 7 7 6 8 5 10 8 8 9 7 10 9 10 0 8 7 6 8 7 ]
[5 8 6 5 8 6 4 2 7 7 5 7 6 4 6 3 8 4 7 8 5 7 6 8 7 0 5 9 7 5 ]
[5 8 6 8 10 7 4 5 6 6 6 9 7 4 6 5 9 5 6 9 8 10 8 9 8 10 0 8 10 6 ]
[6 8 7 7 9 7 7 5 8 8 6 7 7 4 8 5 8 6 7 8 7 9 7 11 9 6 7 0 7 7 ]
[5 7 5 5 9 8 5 6 7 8 6 7 5 7 6 6 9 5 8 6 5 7 8 5 7 8 5 8 0 6 ]
[4 10 6 7 10 7 6 4 8 5 4 8 8 7 7 7 7 6 7 9 6 7 8 10 8 10 9 8 9 0 ]
];
