nbGenes = 30;
preference = [[0 8 8 9 7 7 5 8 8 7 6 4 6 7 9 9 8 4 9 7 7 10 6 7 9 7 7 8 7 6 ]
[7 0 9 8 8 8 4 8 6 8 9 7 7 9 8 9 8 7 8 8 6 10 8 9 7 8 7 9 8 8 ]
[7 6 0 6 6 5 2 6 6 6 8 9 6 5 7 8 6 7 7 6 6 8 6 5 7 6 8 6 7 8 ]
[6 7 9 0 4 6 6 9 4 7 7 4 6 3 6 8 7 4 7 6 5 7 6 6 7 4 7 7 6 4 ]
[8 7 9 11 0 8 8 11 8 11 9 7 8 5 9 10 9 8 9 10 6 10 7 8 8 7 8 8 9 7 ]
[8 7 10 9 7 0 5 9 6 6 6 8 8 8 7 8 8 8 7 7 7 10 8 5 10 7 8 8 9 8 ]
[10 11 13 9 7 10 0 13 9 10 10 10 10 7 11 10 9 9 9 10 9 11 12 7 10 10 10 9 12 10 ]
[7 7 9 6 4 6 2 0 8 6 6 7 8 3 8 6 6 4 7 6 6 6 6 5 7 5 5 6 7 8 ]
[7 9 9 11 7 9 6 7 0 8 7 5 9 7 9 9 7 7 9 7 5 9 5 8 9 7 7 6 8 10 ]
[8 7 9 8 4 9 5 9 7 0 7 6 4 6 8 7 9 5 8 8 4 9 7 7 8 6 7 9 7 6 ]
[9 6 7 8 6 9 5 9 8 8 0 5 5 5 9 9 9 7 8 7 6 10 9 8 9 7 7 9 7 8 ]
[11 8 6 11 8 7 5 8 10 9 10 0 6 7 10 10 8 10 8 7 8 10 6 7 8 9 9 7 9 9 ]
[9 8 9 9 7 7 5 7 6 11 10 9 0 7 8 8 6 9 9 8 5 8 7 5 10 9 8 7 7 8 ]
[8 6 10 12 10 7 8 12 8 9 10 8 8 0 10 11 8 8 9 11 7 12 9 9 10 8 13 9 12 9 ]
[6 7 8 9 6 8 4 7 6 7 6 5 7 5 0 8 9 8 10 5 6 8 7 6 8 6 7 7 6 8 ]
[6 6 7 7 5 7 5 9 6 8 6 5 7 4 7 0 6 6 6 6 4 7 7 5 7 6 8 5 5 5 ]
[7 7 9 8 6 7 6 9 8 6 6 7 9 7 6 9 0 8 9 8 9 11 7 7 10 8 10 8 8 9 ]
[11 8 8 11 7 7 6 11 8 10 8 5 6 7 7 9 7 0 9 7 6 10 7 7 9 6 8 8 9 10 ]
[6 7 8 8 6 8 6 8 6 7 7 7 6 6 5 9 6 6 0 6 7 9 6 9 10 7 7 8 7 9 ]
[8 7 9 9 5 8 5 9 8 7 8 8 7 4 10 9 7 8 9 0 6 10 4 6 8 8 9 9 7 9 ]
[8 9 9 10 9 8 6 9 10 11 9 7 10 8 9 11 6 9 8 9 0 11 10 9 10 10 8 8 9 10 ]
[5 5 7 8 5 5 4 9 6 6 5 5 7 3 7 8 4 5 6 5 4 0 5 7 7 5 6 6 7 9 ]
[9 7 9 9 8 7 3 9 10 8 6 9 8 6 8 8 8 8 9 11 5 10 0 6 9 8 8 8 7 8 ]
[8 6 10 9 7 10 8 10 7 8 7 8 10 6 9 10 8 8 6 9 6 8 9 0 11 6 10 11 9 9 ]
[6 8 8 8 7 5 5 8 6 7 6 7 5 5 7 8 5 6 5 7 5 8 6 4 0 7 5 7 8 7 ]
[8 7 9 11 8 8 5 10 8 9 8 6 6 7 9 9 7 9 8 7 5 10 7 9 8 0 9 8 8 9 ]
[8 8 7 8 7 7 5 10 8 8 8 6 7 2 8 7 5 7 8 6 7 9 7 5 10 6 0 6 8 7 ]
[7 6 9 8 7 7 6 9 9 6 6 8 8 6 8 10 7 7 7 6 7 9 7 4 8 7 9 0 8 7 ]
[8 7 8 9 6 6 3 8 7 8 8 6 8 3 9 10 7 6 8 8 6 8 8 6 7 7 7 7 0 9 ]
[9 7 7 11 8 7 5 7 5 9 7 6 7 6 7 10 6 5 6 6 5 6 7 6 8 6 8 8 6 0 ]
];
